price,area_m2,room_count,district,neighborhood,total_rooms,walkability_score
28000.0,85.0,2+1,buyukcekmece,adil,3.0,14.19
30000.0,95.0,2+1,buyukcekmece,mimar sinan,3.0,14.19
30000.0,120.0,3+1,buyukcekmece,mimar sinan,4.0,14.19
27500.0,95.0,2+1,umraniye,necip fazil,3.0,42.72
27500.0,90.0,2+1,buyukcekmece,mimar sinan,3.0,14.19
26500.0,90.0,2+1,buyukcekmece,adil,3.0,14.19
28000.0,95.0,2+1,esenler,ahmet yesevi,3.0,25.96
30000.0,140.0,2+2,buyukcekmece,battalgazi,4.0,14.19
30000.0,130.0,3+1,umraniye,aksemsettin,4.0,42.72
27500.0,110.0,3+1,kucukcekmece,mehmet akif,4.0,43.53
30000.0,140.0,2+1,buyukcekmece,mimar sinan,3.0,14.19
28000.0,90.0,2+1,esenler,ahmet yesevi,3.0,25.96
30000.0,90.0,2+1,buyukcekmece,mimar sinan,3.0,14.19
27500.0,85.0,2+1,buyukcekmece,mimar sinan,3.0,14.19
28450.0,98.0,2+1,umraniye,necip fazil,3.0,42.72
31000.0,120.0,3+1,buyukcekmece,adil,4.0,14.19
30000.0,90.0,2+1,umraniye,necip fazil,3.0,42.72
28000.0,90.0,2+1,umraniye,necip fazil,3.0,42.72
28000.0,87.0,2+1,buyukcekmece,battalgazi,3.0,14.19
29000.0,85.0,2+1,esenler,ahmet yesevi,3.0,25.96
27500.0,88.0,2+1,kucukcekmece,mehmet akif,3.0,43.53
28950.0,95.0,2+1,esenler,ahmet yesevi,3.0,25.96
27000.0,80.0,2+1,kucukcekmece,mehmet akif,3.0,43.53
31000.0,120.0,3+1,buyukcekmece,mimar sinan,4.0,14.19
29950.0,90.0,2+1,umraniye,aksemsettin,3.0,42.72
29000.0,110.0,3+1,buyukcekmece,adil,4.0,14.19
30499.0,110.0,3+1,buyukcekmece,adil,4.0,14.19
31000.0,105.0,3+1,buyukcekmece,adil,4.0,14.19
29000.0,100.0,2+1,buyukcekmece,mimar sinan,3.0,14.19
29500.0,130.0,3+1,buyukcekmece,battalgazi,4.0,14.19
29000.0,75.0,1+1,buyukcekmece,adil,2.0,14.19
30000.0,140.0,3+1,umraniye,hamidiye,4.0,42.72
29000.0,105.0,3+1,buyukcekmece,adil,4.0,14.19
31000.0,60.0,1+1,buyukcekmece,adil,2.0,14.19
29000.0,85.0,2+1,buyukcekmece,battalgazi,3.0,14.19
30000.0,90.0,2+1,esenler,mecidiye,3.0,25.96
27000.0,90.0,2+1,umraniye,necip fazil,3.0,42.72
26900.0,95.0,2+1,umraniye,aksemsettin,3.0,42.72
28000.0,110.0,4+1,umraniye,necip fazil,5.0,42.72
28000.0,95.0,2+1,kucukcekmece,abdurrahmangazi,3.0,43.53
30000.0,115.0,2+1,buyukcekmece,mimar sinan,3.0,14.19
28000.0,100.0,2+1,kucukcekmece,fatih,3.0,43.53
28000.0,70.0,1+1,buyukcekmece,adil,2.0,14.19
29000.0,110.0,2+1,umraniye,aksemsettin,3.0,42.72
26500.0,85.0,2+1,buyukcekmece,mimar sinan,3.0,14.19
27000.0,100.0,2+1,buyukcekmece,mimar sinan,3.0,14.19
27000.0,75.0,2+1,buyukcekmece,battalgazi,3.0,14.19
28000.0,94.0,3+1,umraniye,yavuz selim,4.0,42.72
30000.0,85.0,2+1,kucukcekmece,abdurrahmangazi,3.0,43.53
28500.0,140.0,3+1,buyukcekmece,battalgazi,4.0,14.19
30000.0,110.0,3+1,buyukcekmece,mimar sinan,4.0,14.19
27000.0,65.0,1+1,buyukcekmece,adil,2.0,14.19
28000.0,120.0,3+1,umraniye,necip fazil,4.0,42.72
30000.0,144.0,4+1,umraniye,orhangazi,5.0,42.72
27000.0,85.0,2+1,buyukcekmece,adil,3.0,14.19
30500.0,102.0,2+1,buyukcekmece,mimar sinan,3.0,14.19
28000.0,130.0,3+1,kucukcekmece,fatih,4.0,43.53
35000.0,105.0,3+1,kucukcekmece,mehmet akif,4.0,43.53
35000.0,170.0,3+1,buyukcekmece,mimar sinan,4.0,14.19
37000.0,110.0,3+1,esenler,turgut reis,4.0,25.96
35000.0,110.0,3+1,kucukcekmece,mehmet akif,4.0,43.53
33000.0,160.0,4+1,buyukcekmece,battalgazi,5.0,14.19
37000.0,160.0,4+2,buyukcekmece,adil,6.0,14.19
32000.0,145.0,4+1,buyukcekmece,mimar sinan,5.0,14.19
35000.0,85.0,2+1,buyukcekmece,mimar sinan,3.0,14.19
33850.0,120.0,3+1,esenler,ahmet yesevi,4.0,25.96
33000.0,90.0,2+1,esenler,turgut reis,3.0,25.96
32000.0,100.0,2+1,umraniye,hamidiye,3.0,42.72
32000.0,120.0,3+1,buyukcekmece,battalgazi,4.0,14.19
35000.0,145.0,4+1,buyukcekmece,adil,5.0,14.19
35000.0,150.0,4+1,umraniye,aksemsettin,5.0,42.72
35000.0,160.0,5+1,umraniye,yavuz selim,6.0,42.72
32500.0,150.0,3+1,umraniye,yavuz selim,4.0,42.72
32000.0,115.0,3+1,buyukcekmece,mimar sinan,4.0,14.19
32000.0,85.0,2+1,buyukcekmece,adil,3.0,14.19
36000.0,87.0,2+1,buyukcekmece,battalgazi,3.0,14.19
32000.0,95.0,2+1,buyukcekmece,adil,3.0,14.19
37000.0,160.0,4+1,esenler,ahmet yesevi,5.0,25.96
35000.0,130.0,2+2,umraniye,aksemsettin,4.0,42.72
32500.0,120.0,3+1,umraniye,aksemsettin,4.0,42.72
35000.0,115.0,3+1,umraniye,necip fazil,4.0,42.72
33000.0,100.0,3+1,umraniye,aksemsettin,4.0,42.72
35000.0,111.0,3+1,umraniye,orhangazi,4.0,42.72
35000.0,105.0,3+1,buyukcekmece,mimar sinan,4.0,14.19
33000.0,92.0,2+1,buyukcekmece,adil,3.0,14.19
35000.0,130.0,3+1,buyukcekmece,adil,4.0,14.19
33000.0,120.0,3+1,buyukcekmece,battalgazi,4.0,14.19
32000.0,140.0,3+2,esenler,turgut reis,5.0,25.96
31500.0,160.0,3+1,buyukcekmece,battalgazi,4.0,14.19
34000.0,93.0,2+1,buyukcekmece,battalgazi,3.0,14.19
34000.0,80.0,1+1,buyukcekmece,adil,2.0,14.19
35000.0,110.0,3+1,buyukcekmece,adil,4.0,14.19
32500.0,150.0,3+1,esenler,turgut reis,4.0,25.96
36000.0,92.0,2+1,buyukcekmece,adil,3.0,14.19
35000.0,94.0,2+1,buyukcekmece,battalgazi,3.0,14.19
36000.0,145.0,3+1,esenler,ahmet yesevi,4.0,25.96
35000.0,160.0,3+1,kucukcekmece,mehmet akif,4.0,43.53
35000.0,90.0,2+1,buyukcekmece,battalgazi,3.0,14.19
35000.0,120.0,3+1,buyukcekmece,battalgazi,4.0,14.19
32000.0,90.0,2+1,kucukcekmece,mehmet akif,3.0,43.53
33000.0,90.0,2+1,buyukcekmece,adil,3.0,14.19
33500.0,135.0,3+1,umraniye,aksemsettin,4.0,42.72
35000.0,130.0,3+1,kucukcekmece,abdurrahmangazi,4.0,43.53
35000.0,125.0,3+1,buyukcekmece,adil,4.0,14.19
33500.0,110.0,2+1,buyukcekmece,battalgazi,3.0,14.19
32000.0,66.0,1+1,buyukcekmece,adil,2.0,14.19
35000.0,155.0,4+1,umraniye,yavuz selim,5.0,42.72
32000.0,90.0,2+1,umraniye,yavuz selim,3.0,42.72
37000.0,150.0,5+1,buyukcekmece,battalgazi,6.0,14.19
35000.0,120.0,3+1,buyukcekmece,mimar sinan,4.0,14.19
33000.0,120.0,3+1,buyukcekmece,adil,4.0,14.19
32000.0,88.0,2+1,buyukcekmece,battalgazi,3.0,14.19
32000.0,130.0,3+1,umraniye,hamidiye,4.0,42.72
33000.0,120.0,3+1,buyukcekmece,mimar sinan,4.0,14.19
35000.0,70.0,1+1,buyukcekmece,adil,2.0,14.19
33500.0,115.0,3+1,buyukcekmece,battalgazi,4.0,14.19
31500.0,105.0,2+1,buyukcekmece,adil,3.0,14.19
35000.0,91.0,2+1,umraniye,necip fazil,3.0,42.72
35000.0,97.0,3+1,buyukcekmece,adil,4.0,14.19
35000.0,150.0,3+1,buyukcekmece,adil,4.0,14.19
33500.0,130.0,3+1,umraniye,orhangazi,4.0,42.72
32000.0,108.0,2+1,buyukcekmece,mimar sinan,3.0,14.19
35000.0,115.0,3+1,buyukcekmece,battalgazi,4.0,14.19
36000.0,150.0,4+1,umraniye,necip fazil,5.0,42.72
35000.0,120.0,3+1,umraniye,orhangazi,4.0,42.72
31500.0,130.0,2+1,esenler,turgut reis,3.0,25.96
33500.0,120.0,3+1,buyukcekmece,adil,4.0,14.19
36500.0,127.0,4+1,buyukcekmece,adil,5.0,14.19
33000.0,110.0,3+1,umraniye,orhangazi,4.0,42.72
36000.0,120.0,3+1,buyukcekmece,adil,4.0,14.19
34000.0,130.0,4+1,buyukcekmece,battalgazi,5.0,14.19
37000.0,160.0,4.5+1,kucukcekmece,abdurrahmangazi,5.5,43.53
31500.0,58.0,1+1,buyukcekmece,adil,2.0,14.19
37000.0,100.0,3+1,kucukcekmece,mehmet akif,4.0,43.53
33000.0,145.0,3+1,buyukcekmece,adil,4.0,14.19
37000.0,120.0,3+1,buyukcekmece,mimar sinan,4.0,14.19
35000.0,100.0,3+1,kucukcekmece,abdurrahmangazi,4.0,43.53
33000.0,105.0,3.5+1,esenler,ahmet yesevi,4.5,25.96
35750.0,140.0,4+1,kucukcekmece,mehmet akif,5.0,43.53
33000.0,105.0,3+1,buyukcekmece,battalgazi,4.0,14.19
34500.0,115.0,3+1,buyukcekmece,battalgazi,4.0,14.19
31500.0,90.0,2+1,umraniye,necip fazil,3.0,42.72
35000.0,100.0,3+1,umraniye,orhangazi,4.0,42.72
36000.0,160.0,4+1,buyukcekmece,mimar sinan,5.0,14.19
36500.0,140.0,4+1,buyukcekmece,battalgazi,5.0,14.19
35000.0,145.0,4+1,buyukcekmece,mimar sinan,5.0,14.19
35000.0,120.0,3+1,esenler,mecidiye,4.0,25.96
35500.0,120.0,3+1,buyukcekmece,battalgazi,4.0,14.19
35000.0,140.0,4+1,buyukcekmece,battalgazi,5.0,14.19
36000.0,145.0,4+1,buyukcekmece,battalgazi,5.0,14.19
36000.0,108.0,1+1,buyukcekmece,battalgazi,2.0,14.19
33000.0,150.0,3+1,umraniye,necip fazil,4.0,42.72
35500.0,93.0,2+1,buyukcekmece,battalgazi,3.0,14.19
34000.0,130.0,4+1,buyukcekmece,mimar sinan,5.0,14.19
32000.0,90.0,2+1,buyukcekmece,adil,3.0,14.19
35000.0,73.0,1+1,buyukcekmece,adil,2.0,14.19
35000.0,125.0,3+1,kucukcekmece,abdurrahmangazi,4.0,43.53
33000.0,125.0,3+1,buyukcekmece,adil,4.0,14.19
33000.0,130.0,3+1,buyukcekmece,battalgazi,4.0,14.19
41000.0,110.0,3+1,buyukcekmece,mimar sinan,4.0,14.19
45000.0,165.0,4+1,umraniye,necip fazil,5.0,42.72
43000.0,112.0,3.5+1,kucukcekmece,abdurrahmangazi,4.5,43.53
42000.0,120.0,3+1,buyukcekmece,adil,4.0,14.19
45000.0,126.0,2+1,kucukcekmece,hasanpasa,3.0,43.53
41500.0,110.0,3+1,umraniye,necip fazil,4.0,42.72
41000.0,140.0,3+1,buyukcekmece,mimar sinan,4.0,14.19
45000.0,135.0,3+1,kucukcekmece,abdurrahmangazi,4.0,43.53
37500.0,140.0,4+1,umraniye,yavuz selim,5.0,42.72
38000.0,115.0,3+1,buyukcekmece,mimar sinan,4.0,14.19
41250.0,108.0,3+1,umraniye,necip fazil,4.0,42.72
38000.0,125.0,3+1,esenler,turgut reis,4.0,25.96
45000.0,155.0,5+1,buyukcekmece,adil,6.0,14.19
40000.0,185.0,5+1,kucukcekmece,fatih,6.0,43.53
40000.0,135.0,3+1,buyukcekmece,mimar sinan,4.0,14.19
44000.0,150.0,4+1,umraniye,orhangazi,5.0,42.72
45000.0,120.0,3+1,kucukcekmece,mehmet akif,4.0,43.53
42000.0,123.0,2+1,kucukcekmece,hasanpasa,3.0,43.53
45000.0,170.0,3+1,buyukcekmece,adil,4.0,14.19
38000.0,100.0,2+1,buyukcekmece,adil,3.0,14.19
40000.0,95.0,2+1,buyukcekmece,mimar sinan,3.0,14.19
39750.0,130.0,3+2,buyukcekmece,adil,5.0,14.19
41000.0,184.0,4+1,buyukcekmece,adil,5.0,14.19
42000.0,160.0,4+1,kucukcekmece,abdurrahmangazi,5.0,43.53
45000.0,130.0,3+1,kucukcekmece,hasanpasa,4.0,43.53
43000.0,115.0,3+1,buyukcekmece,adil,4.0,14.19
42000.0,107.0,2+1,buyukcekmece,adil,3.0,14.19
41000.0,160.0,4+1,buyukcekmece,mimar sinan,5.0,14.19
38000.0,108.0,2+1,buyukcekmece,mimar sinan,3.0,14.19
45000.0,180.0,4+1,buyukcekmece,battalgazi,5.0,14.19
40000.0,120.0,2+1,buyukcekmece,battalgazi,3.0,14.19
41000.0,120.0,3+1,kucukcekmece,abdurrahmangazi,4.0,43.53
45000.0,115.0,2+1,kucukcekmece,hasanpasa,3.0,43.53
39000.0,130.0,4+1,buyukcekmece,mimar sinan,5.0,14.19
43000.0,154.0,3+1,buyukcekmece,battalgazi,4.0,14.19
38000.0,105.0,3+1,kucukcekmece,mehmet akif,4.0,43.53
42000.0,110.0,2+1,kucukcekmece,hasanpasa,3.0,43.53
40000.0,110.0,3+1,kucukcekmece,abdurrahmangazi,4.0,43.53
42000.0,160.0,3.5+1,buyukcekmece,mimar sinan,4.5,14.19
44000.0,117.0,3+1,buyukcekmece,mimar sinan,4.0,14.19
43500.0,140.0,4+1,buyukcekmece,battalgazi,5.0,14.19
40000.0,150.0,3+1,umraniye,necip fazil,4.0,42.72
38000.0,160.0,4+1,umraniye,necip fazil,5.0,42.72
41000.0,170.0,5+1,buyukcekmece,battalgazi,6.0,14.19
38000.0,87.0,2+1,buyukcekmece,battalgazi,3.0,14.19
38000.0,130.0,3+1,buyukcekmece,battalgazi,4.0,14.19
42000.0,116.0,2+1,buyukcekmece,adil,3.0,14.19
39750.0,135.0,2+1,buyukcekmece,battalgazi,3.0,14.19
41000.0,115.0,2+1,buyukcekmece,mimar sinan,3.0,14.19
43000.0,155.0,3+1,buyukcekmece,battalgazi,4.0,14.19
39500.0,115.0,3+1,buyukcekmece,battalgazi,4.0,14.19
42000.0,125.0,3+1,buyukcekmece,battalgazi,4.0,14.19
41500.0,150.0,4+1,kucukcekmece,abdurrahmangazi,5.0,43.53
42500.0,119.0,2+1,buyukcekmece,adil,3.0,14.19
38000.0,155.0,4+1,umraniye,orhangazi,5.0,42.72
47000.0,160.0,4+2,buyukcekmece,mimar sinan,6.0,14.19
55000.0,150.0,3+1,buyukcekmece,adil,4.0,14.19
51500.0,154.0,3+1,kucukcekmece,hasanpasa,4.0,43.53
48000.0,154.0,3+1,buyukcekmece,battalgazi,4.0,14.19
47500.0,120.0,2+1,buyukcekmece,battalgazi,3.0,14.19
50000.0,154.0,3+1,kucukcekmece,hasanpasa,4.0,43.53
52000.0,208.0,3+1,buyukcekmece,battalgazi,4.0,14.19
50000.0,147.0,3+1,buyukcekmece,mimar sinan,4.0,14.19
54000.0,140.0,3+1,buyukcekmece,adil,4.0,14.19
56000.0,154.0,3+1,buyukcekmece,battalgazi,4.0,14.19
57000.0,154.0,3+1,buyukcekmece,battalgazi,4.0,14.19
58000.0,155.0,3.5+1,buyukcekmece,adil,4.5,14.19
57500.0,160.0,3+1,buyukcekmece,mimar sinan,4.0,14.19
140000.0,130.0,2+1,beyoglu,cihangir,3.0,70.74
80000.0,110.0,2+1,uskudar,acibadem,3.0,53.97
80000.0,105.0,2+1,uskudar,merkez,3.0,53.97
85000.0,185.0,4+1,kartal,rahmanlar (atalar),5.0,35.59
100000.0,95.0,3+1,uskudar,altunizade,4.0,53.97
78500.0,75.0,1+1,eyupsultan,gokturk,2.0,41.03
105000.0,120.0,3+1,kadikoy,goztepe,4.0,75.68
90000.0,160.0,3.5+1,kadikoy,caferaga,4.5,75.68
95000.0,160.0,2+1,besiktas,abbasaga,3.0,76.1
78000.0,95.0,2+1,uskudar,acibadem,3.0,53.97
110000.0,138.0,2+1,atasehir,merkez,3.0,45.59
105000.0,85.0,2+1,kadikoy,caferaga,3.0,75.68
100000.0,140.0,3+1,bahcelievler,merkez,4.0,34.34
85000.0,120.0,2+1,gaziosmanpasa,fevzicakmak,3.0,20.51
80000.0,90.0,2+1,sisli,merkez,3.0,75.74
80000.0,188.0,4+1,basaksehir,bahcesehir,5.0,36.84
90000.0,165.0,2+1,sariyer,merkez,3.0,58.09
130000.0,220.0,4+1,cekmekoy,tasdelen,5.0,18.82
80000.0,140.0,3.5+1,bakirkoy,atakoy,4.5,49.78
83000.0,189.0,4+1,basaksehir,ikitelli,5.0,36.84
97500.0,130.0,2+1,eyupsultan,gokturk,3.0,41.03
100000.0,113.0,2+1,besiktas,levazim,3.0,76.1
100000.0,120.0,2+1,kadikoy,feneryolu,3.0,75.68
85000.0,105.0,2+1,kagithane,seyrantepe,3.0,33.9
120000.0,170.0,3+1,sariyer,merkez,4.0,58.09
100000.0,160.0,3+1,besiktas,gayrettepe,4.0,76.1
130000.0,100.0,3+1,besiktas,arnavutkoy,4.0,76.1
100000.0,130.0,3+1,kadikoy,merdivenkoy,4.0,75.68
80000.0,100.0,2+1,kadikoy,feneryolu,3.0,75.68
85000.0,130.0,3+1,bahcelievler,merkez,4.0,34.34
115000.0,194.0,3+1,bahcelievler,merkez,4.0,34.34
110000.0,130.0,3+1,kadikoy,caferaga,4.0,75.68
120000.0,120.0,2+1,sisli,tesvikiye,3.0,75.74
125000.0,170.0,2+1,sariyer,merkez,3.0,58.09
105000.0,147.0,2+1,sisli,fulya,3.0,75.74
82500.0,148.0,3+1,pendik,yenisehir,4.0,52.35
105000.0,122.0,3+1,kadikoy,caddebostan,4.0,75.68
80000.0,159.0,3+1,cekmekoy,tasdelen,4.0,18.82
80000.0,143.0,2+1,kagithane,hamidiye,3.0,33.9
92000.0,85.0,2+1,kadikoy,goztepe,3.0,75.68
105000.0,152.0,2+1,eyupsultan,kemerburgaz,3.0,41.03
78000.0,95.0,2+1,sisli,merkez,3.0,75.74
140000.0,90.0,2+1,besiktas,akatlar,3.0,76.1
110000.0,90.0,3+1,besiktas,levazim,4.0,76.1
95000.0,140.0,3+1,basaksehir,bahcesehir,4.0,36.84
120000.0,172.0,3+1,cekmekoy,tasdelen,4.0,18.82
90000.0,102.0,2+1,sariyer,merkez,3.0,58.09
90000.0,157.0,3+1,kartal,topselvi,4.0,35.59
90000.0,130.0,3+1,bahcelievler,merkez,4.0,34.34
85000.0,106.0,2+1,sariyer,koyler,3.0,58.09
105000.0,135.0,3+1,kadikoy,suadiye,4.0,75.68
120000.0,150.0,3+1,sisli,tesvikiye,4.0,75.74
104000.0,200.0,4+1,umraniye,merkez,5.0,42.72
120000.0,125.0,3+1,kadikoy,goztepe,4.0,75.68
105000.0,163.0,2+1,sariyer,merkez,3.0,58.09
85000.0,70.0,1+1,sariyer,merkez,2.0,58.09
100000.0,163.0,3+1,atasehir,barbaros,4.0,45.59
90000.0,150.0,3+1,besiktas,levent,4.0,76.1
125000.0,130.0,3+1,kadikoy,goztepe,4.0,75.68
140000.0,147.0,2+1,beyoglu,kemankes,3.0,70.74
85000.0,110.0,3+1,uskudar,acibadem,4.0,53.97
85000.0,200.0,4.5+1,basaksehir,ikitelli,5.5,36.84
115000.0,140.0,3+1,kadikoy,caddebostan,4.0,75.68
76000.0,120.0,3+1,kadikoy,bostanci,4.0,75.68
130000.0,160.0,2+1,besiktas,levazim,3.0,76.1
95000.0,105.0,2+1,kadikoy,goztepe,3.0,75.68
95000.0,110.0,2+1,kadikoy,caddebostan,3.0,75.68
145000.0,172.0,3.5+1,eyupsultan,gokturk,4.5,41.03
125000.0,145.0,2+1,bakirkoy,atakoy,3.0,49.78
130000.0,135.0,3+1,kadikoy,erenkoy,4.0,75.68
80000.0,100.0,2+1,bakirkoy,zeytinlik,3.0,49.78
78000.0,110.0,2+1,sariyer,koyler,3.0,58.09
90000.0,180.0,3.5+1,sisli,19 mayis,4.5,75.74
125000.0,200.0,4+1,maltepe,idealtepe,5.0,38.9
85000.0,85.0,1+1,beykoz,pasabahce,2.0,19.63
85000.0,70.0,1+1,sisli,tesvikiye,2.0,75.74
130000.0,110.0,2+1,umraniye,cakmak,3.0,42.72
130000.0,159.0,3.5+1,eyupsultan,gokturk,4.5,41.03
95000.0,140.0,3+1,besiktas,abbasaga,4.0,76.1
107000.0,128.0,3+1,kadikoy,caddebostan,4.0,75.68
78000.0,147.0,3+1,cekmekoy,tasdelen,4.0,18.82
110000.0,140.0,3+1,uskudar,beylerbeyi,4.0,53.97
85000.0,145.0,3+1,cekmekoy,tasdelen,4.0,18.82
93000.0,168.0,3+1,kartal,esentepe,4.0,35.59
80000.0,100.0,3+1,kadikoy,erenkoy,4.0,75.68
78000.0,141.0,3+1,eyupsultan,alibeykoy,4.0,41.03
90000.0,140.0,2+1,eyupsultan,gokturk,3.0,41.03
80000.0,160.0,4+1,sisli,cumhuriyet,5.0,75.74
95000.0,145.0,3+1,besiktas,gayrettepe,4.0,76.1
83000.0,136.0,3+1,gaziosmanpasa,fevzicakmak,4.0,20.51
85000.0,136.0,3+1,sancaktepe,sarigazi,4.0,15.07
85000.0,170.0,3+1,kartal,rahmanlar (atalar),4.0,35.59
110000.0,200.0,3+1,sariyer,merkez,4.0,58.09
79000.0,113.0,2+1,uskudar,merkez,3.0,53.97
120000.0,140.0,3+2,beyoglu,cihangir,5.0,70.74
100000.0,100.0,2+1,uskudar,kandilli,3.0,53.97
85000.0,130.0,3+1,maltepe,idealtepe,4.0,38.9
91000.0,163.0,2+1,kagithane,merkez,3.0,33.9
76000.0,150.0,3+1,besiktas,levent,4.0,76.1
95000.0,150.0,2+1,eyupsultan,kemerburgaz,3.0,41.03
110000.0,85.0,2+1,kadikoy,caddebostan,3.0,75.68
85000.0,130.0,2+1,umraniye,merkez,3.0,42.72
110000.0,160.0,3+1,beylikduzu,yakuplu,4.0,20.07
81000.0,174.0,3+1,avcilar,firuzkoy,4.0,39.71
79500.0,125.0,3+1,kadikoy,caferaga,4.0,75.68
105000.0,130.0,3+1,kadikoy,acibadem,4.0,75.68
110000.0,120.0,2+1,beyoglu,taksim,3.0,70.74
80000.0,81.0,1+1,sariyer,merkez,2.0,58.09
95000.0,100.0,2+1,kadikoy,acibadem,3.0,75.68
85000.0,128.0,3+1,uskudar,bahcelievler,4.0,53.97
80000.0,80.0,2+1,bakirkoy,yesilkoy,3.0,49.78
95000.0,160.0,2+2,uskudar,acibadem,4.0,53.97
92000.0,90.0,3+1,besiktas,abbasaga,4.0,76.1
100000.0,164.0,4+1,uskudar,cengelkoy,5.0,53.97
95000.0,206.0,4+1,kadikoy,fikirtepe,5.0,75.68
135000.0,170.0,4+1,kadikoy,fenerbahce,5.0,75.68
97900.0,80.0,1+1,besiktas,gayrettepe,2.0,76.1
135000.0,140.0,3+1,kadikoy,bostanci,4.0,75.68
89000.0,110.0,3+1,kadikoy,bostanci,4.0,75.68
90000.0,144.0,2+1,eyupsultan,alibeykoy,3.0,41.03
77777.0,85.0,3+1,besiktas,gayrettepe,4.0,76.1
80000.0,110.0,3+1,kadikoy,fenerbahce,4.0,75.68
78000.0,125.0,3+1,uskudar,ferah,4.0,53.97
130000.0,200.0,3+1,besiktas,etiler,4.0,76.1
145000.0,170.0,3.5+1,eyupsultan,gokturk,4.5,41.03
100000.0,155.0,3+1,eyupsultan,gokturk,4.0,41.03
100000.0,150.0,4+1,bahcelievler,merkez,5.0,34.34
145000.0,135.0,3+1,kadikoy,caddebostan,4.0,75.68
77000.0,115.0,3+1,umraniye,cakmak,4.0,42.72
95000.0,100.0,2+1,kadikoy,goztepe,3.0,75.68
92000.0,198.0,4+1,bagcilar,kirazli,5.0,46.1
79999.0,150.0,2+1,sariyer,merkez,3.0,58.09
125000.0,170.0,3+1,atasehir,barbaros,4.0,45.59
95000.0,110.0,2+1,sariyer,merkez,3.0,58.09
98500.0,120.0,3+1,kadikoy,19 mayis,4.0,75.68
80000.0,150.0,4+1,maltepe,idealtepe,5.0,38.9
120000.0,150.0,3+1,kadikoy,goztepe,4.0,75.68
120000.0,150.0,3+1,kadikoy,suadiye,4.0,75.68
110000.0,132.0,2+1,eyupsultan,gokturk,3.0,41.03
90000.0,105.0,1+1,atasehir,merkez,2.0,45.59
110000.0,185.0,3+1,umraniye,ataturk,4.0,42.72
98000.0,165.0,3+1,besiktas,gayrettepe,4.0,76.1
112500.0,100.0,3+1,kadikoy,caddebostan,4.0,75.68
85000.0,140.0,2+1,umraniye,merkez,3.0,42.72
110000.0,120.0,3+1,umraniye,cakmak,4.0,42.72
80000.0,105.0,3+1,bahcelievler,merkez,4.0,34.34
105000.0,140.0,3+1,beykoz,pasabahce,4.0,19.63
123000.0,145.0,3+1,besiktas,ortakoy,4.0,76.1
120000.0,140.0,3+1,kadikoy,goztepe,4.0,75.68
100000.0,100.0,3+1,kadikoy,goztepe,4.0,75.68
90000.0,136.0,1+1,bakirkoy,cevizlik,2.0,49.78
115000.0,200.0,4+1,umraniye,merkez,5.0,42.72
110000.0,120.0,3+1,kadikoy,erenkoy,4.0,75.68
80000.0,130.0,3+1,atasehir,merkez,4.0,45.59
80000.0,150.0,3+1,besiktas,turkali,4.0,76.1
87000.0,120.0,3+1,kadikoy,erenkoy,4.0,75.68
95000.0,110.0,3+1,kadikoy,goztepe,4.0,75.68
110000.0,194.0,3+1,sariyer,merkez,4.0,58.09
105000.0,175.0,4+1,atasehir,merkez,5.0,45.59
100000.0,200.0,4+1,basaksehir,ikitelli,5.0,36.84
87000.0,182.0,3+1,bagcilar,kirazli,4.0,46.1
100000.0,147.0,2+1,sisli,fulya,3.0,75.74
80000.0,105.0,3+1,kadikoy,merdivenkoy,4.0,75.68
95000.0,220.0,4+1,bakirkoy,zuhuratbaba,5.0,49.78
85000.0,100.0,1+1,beykoz,pasabahce,2.0,19.63
80000.0,110.0,2+1,kadikoy,kozyatagi,3.0,75.68
90000.0,190.0,4+1,kucukcekmece,halkali,5.0,43.53
82500.0,120.0,2+1,kadikoy,goztepe,3.0,75.68
85000.0,82.0,2+1,besiktas,etiler,3.0,76.1
100000.0,145.0,3+1,kadikoy,kozyatagi,4.0,75.68
140000.0,185.0,2+1,sisli,tesvikiye,3.0,75.74
83000.0,155.0,3+1,kadikoy,caddebostan,4.0,75.68
120000.0,160.0,3+1,cekmekoy,tasdelen,4.0,18.82
127000.0,196.0,4+1,atasehir,barbaros,5.0,45.59
85000.0,162.0,3+1,eyupsultan,alibeykoy,4.0,41.03
105000.0,115.0,3+1,kadikoy,suadiye,4.0,75.68
95000.0,136.0,3+1,umraniye,cakmak,4.0,42.72
76000.0,140.0,4+1,uskudar,kandilli,5.0,53.97
100000.0,189.0,3+1,eyupsultan,alibeykoy,4.0,41.03
80000.0,160.0,3+1,kadikoy,fikirtepe,4.0,75.68
87000.0,110.0,2+1,kadikoy,erenkoy,3.0,75.68
80000.0,135.0,3+1,eyupsultan,gokturk,4.0,41.03
120000.0,130.0,3+1,sisli,cumhuriyet,4.0,75.74
125000.0,125.0,3+1,kadikoy,caddebostan,4.0,75.68
83000.0,152.0,3+1,umraniye,esensehir,4.0,42.72
79500.0,95.0,2+1,besiktas,etiler,3.0,76.1
85000.0,116.0,1+1,atasehir,barbaros,2.0,45.59
85000.0,110.0,2+1,sariyer,merkez,3.0,58.09
110000.0,151.0,3+1,bahcelievler,merkez,4.0,34.34
95000.0,130.0,3+1,kadikoy,feneryolu,4.0,75.68
95000.0,220.0,3+2,maltepe,feyzullah,5.0,38.9
78000.0,145.0,3+1,atasehir,icerenkoy,4.0,45.59
