district,neighborhood,lat,lon,strategy,place_type,address,is_periphery
sultangazi,esentepe,41.099194,28.8788559,tight,administrative,"Esentepe Mahallesi, Sultangazi, İstanbul, Marmara Bölgesi, Türkiye",0
sultangazi,cebeci,41.1228719,28.8792387,tight,administrative,"Cebeci Mahallesi, Sultangazi, İstanbul, Marmara Bölgesi, 34270, Türkiye",0
sultangazi,gazi,41.1032888,28.8976417,tight,administrative,"Gazi Mahallesi, Sultangazi, İstanbul, Marmara Bölgesi, Türkiye",0
sultangazi,cumhuriyet,41.0874877,28.875977,tight,administrative,"Cumhuriyet Mahallesi, Sultangazi, İstanbul, Marmara Bölgesi, Türkiye",0
sultangazi,ugur mumcu,41.0968482,28.8651722,tight,administrative,"Uğur Mumcu Mahallesi, Sultangazi, İstanbul, Marmara Bölgesi, Türkiye",0
sultangazi,malkocoglu,41.1170126,28.8486379,tight,administrative,"Malkoçoğlu Mahallesi, Sultangazi, İstanbul, Marmara Bölgesi, Türkiye",0
sultangazi,ismetpasa,41.1115982,28.8558273,tight,administrative,"İsmetpaşa Mahallesi, Sultangazi, İstanbul, Marmara Bölgesi, Türkiye",0
sultangazi,habibler,41.1331314,28.8390266,tight,administrative,"Habibler Mahallesi, Sultangazi, İstanbul, Marmara Bölgesi, 34270, Türkiye",0
gaziosmanpasa,yildiztabya,41.0646555,28.931006,tight,administrative,"Yıldıztabya Mahallesi, Gaziosmanpaşa, İstanbul, Marmara Bölgesi, 34240, Türkiye",0
kadikoy,hasanpasa,40.9967079,29.0440914,tight,administrative,"Hasanpaşa Mahallesi, Kadıköy, İstanbul, Marmara Bölgesi, Türkiye",0
bagcilar,kemalpasa,41.0511389,28.8514469,tight,administrative,"Kemalpaşa Mahallesi, Bağcılar, İstanbul, Marmara Bölgesi, Türkiye",0
sile,balibey,41.1747,29.6128,manual_district_center,manual,sile ilce merkezi (manuel),1
sile,cavus,41.1747,29.6128,manual_district_center,manual,sile ilce merkezi (manuel),1
sile,kurfalli,41.1747,29.6128,manual_district_center,manual,sile ilce merkezi (manuel),1
sile,haci kasim,41.1747,29.6128,manual_district_center,manual,sile ilce merkezi (manuel),1
sile,kumbaba,41.1747,29.6128,manual_district_center,manual,sile ilce merkezi (manuel),1
sisli,kustepe,41.0719821,28.9909667,tight,administrative,"Kuştepe Mahallesi, Şişli, İstanbul, Marmara Bölgesi, 34381, Türkiye",0
sisli,mahmut sevket pasa,41.0525016,28.965487,tight,administrative,"Mahmut Şevket Paşa Mahallesi, Şişli, İstanbul, Marmara Bölgesi, Türkiye",0
sisli,yayla,41.0483978,28.9753965,tight,administrative,"Yayla Mahallesi, Şişli, İstanbul, Marmara Bölgesi, Türkiye",0
sisli,eskisehir,41.0452366,28.9808521,tight,administrative,"Eskişehir Mahallesi, Şişli, İstanbul, Marmara Bölgesi, Türkiye",0
sisli,izzet pasa,41.0560713,28.9831145,tight,hotel,"La Wisteria Boutique Hotel Istanbul, 56, İzzet Paşa Sokağı, Cumhuriyet Mahallesi, Bomonti, Şişli, İstanbul, Marmara Bölgesi, 34380, Türkiye",0
sisli,halide edip adivar,41.0616523,28.977054,tight,administrative,"Halide Edip Adıvar Mahallesi, Şişli, İstanbul, Marmara Bölgesi, 34384, Türkiye",0
sisli,duatepe,41.0534185,28.9807907,tight,administrative,"Duatepe Mahallesi, Bomonti, Şişli, İstanbul, Marmara Bölgesi, Türkiye",0
sisli,ergenekon,41.0489803,28.9864057,tight,administrative,"Ergenekon Mahallesi, Şişli, İstanbul, Marmara Bölgesi, Türkiye",0
sisli,pasa,41.0512485,28.9716559,tight,administrative,"Paşa Mahallesi, Şişli, İstanbul, Marmara Bölgesi, 34379, Türkiye",0
sisli,ferikoy,41.0490846,28.9794103,tight,administrative,"Feriköy Mahallesi, Şişli, İstanbul, Marmara Bölgesi, Türkiye",0
sisli,inonu,41.0438743,28.9844034,tight,administrative,"İnönü Mahallesi, Şişli, İstanbul, Marmara Bölgesi, 34373, Türkiye",0
sisli,halaskargazi,41.0514835,28.9888479,tight,administrative,"Halaskargazi Mahallesi, Nişantaşı, Şişli, İstanbul, Marmara Bölgesi, 34371, Türkiye",0
sisli,halil rifat pasa,41.0575346,28.9687052,tight,administrative,"Halil Rıfat Paşa Mahallesi, Şişli, İstanbul, Marmara Bölgesi, Türkiye",0
sisli,kaptan pasa,41.0637891,28.9831642,fallback,administrative,"Şişli, İstanbul, Marmara Bölgesi, Türkiye",0
buyukcekmece,sifa,41.021654,28.579757,fallback,administrative,"Büyükçekmece, İstanbul, Marmara Bölgesi, Türkiye",0
tuzla,evliya celebi,40.8425924,29.2984572,tight,administrative,"Evliya Çelebi Mahallesi, Tuzla, İstanbul, Marmara Bölgesi, 34944, Türkiye",0
tuzla,aydinli,40.8598379,29.3441163,tight,administrative,"Aydınlı Mahallesi, Tuzla, İstanbul, Marmara Bölgesi, 34953, Türkiye",0
tuzla,yayla,40.8320311,29.3061225,tight,administrative,"Yayla Mahallesi, Tuzla, İstanbul, Marmara Bölgesi, Türkiye",0
tuzla,aydintepe,40.8532761,29.2976839,tight,administrative,"Aydıntepe Mahallesi, Tuzla, İstanbul, Marmara Bölgesi, 34947, Türkiye",0
umraniye,armaganevler,41.0181477,29.1155959,tight,administrative,"Armağanevler Mahallesi, Ümraniye, İstanbul, Marmara Bölgesi, Türkiye",0
umraniye,cemil meric,41.0200554,29.1425904,tight,administrative,"Cemil Meriç Mahallesi, Ümraniye, İstanbul, Marmara Bölgesi, Türkiye",0
umraniye,esenkent,41.0052155,29.1830041,tight,administrative,"Esenkent Mahallesi, Ümraniye, İstanbul, Marmara Bölgesi, Türkiye",0
umraniye,mehmet akif,41.0074656,29.1379873,tight,administrative,"Mehmet Akif Mahallesi, Ümraniye, İstanbul, Marmara Bölgesi, Türkiye",0
umraniye,atakent,41.0207119,29.1087352,tight,administrative,"Atakent Mahallesi, Ümraniye, İstanbul, Marmara Bölgesi, Türkiye",0
umraniye,adem yavuz,41.0197375,29.1555922,tight,administrative,"Adem Yavuz Mahallesi, Ümraniye, İstanbul, Marmara Bölgesi, Türkiye",0
umraniye,huzur,41.0264688,29.1612731,tight,administrative,"Huzur Mahallesi, Ümraniye, İstanbul, Marmara Bölgesi, Türkiye",0
umraniye,tatlisu,41.0042368,29.1339637,tight,administrative,"Tatlısu Mahallesi, Ümraniye, İstanbul, Marmara Bölgesi, 34774, Türkiye",0
umraniye,istiklal,41.0235391,29.1017524,tight,administrative,"İstiklal Mahallesi, Ümraniye, İstanbul, Marmara Bölgesi, Türkiye",0
umraniye,site,41.0096545,29.1174872,tight,administrative,"Site Mahallesi, Ümraniye, İstanbul, Marmara Bölgesi, 34760, Türkiye",0
umraniye,ihlamurkuyu,41.0191243,29.1351889,tight,administrative,"Ihlamurkuyu Mahallesi, Ümraniye, İstanbul, Marmara Bölgesi, Türkiye",0
atasehir,ataturk,40.9908392,29.1265531,tight,administrative,"Atatürk Mahallesi, Ataşehir, İstanbul, Marmara Bölgesi, 34758, Türkiye",0
umraniye,asagi dudullu,41.019058,29.1634418,tight,administrative,"Aşağı Dudullu Mahallesi, Ümraniye, İstanbul, Marmara Bölgesi, 34773, Türkiye",0
umraniye,finanskent,41.0013656,29.1134748,tight,administrative,"Finanskent Mahallesi, Ümraniye, İstanbul, Marmara Bölgesi, Türkiye",0
umraniye,parseller,41.0256947,29.1569065,tight,administrative,"Parseller Mahallesi, Ümraniye, İstanbul, Marmara Bölgesi, Türkiye",0
umraniye,camlik,41.0032611,29.1243347,tight,administrative,"Çamlık Mahallesi, Ümraniye, İstanbul, Marmara Bölgesi, Türkiye",0
umraniye,madenler,41.012306,29.1870471,tight,administrative,"Madenler Mahallesi, Ümraniye, İstanbul, Marmara Bölgesi, Türkiye",0
atasehir,tantavi,40.9929379,29.1135187,fallback,administrative,"Ataşehir, İstanbul, Marmara Bölgesi, Türkiye",0
uskudar,yavuzturk,41.0412375,29.0849274,tight,administrative,"Yavuztürk Mahallesi, Üsküdar, İstanbul, Marmara Bölgesi, 34690, Türkiye",0
uskudar,burhaniye,41.0287204,29.0527669,tight,administrative,"Burhaniye Mahallesi, Üsküdar, İstanbul, Marmara Bölgesi, 34676, Türkiye",0
uskudar,mehmet akif ersoy,41.0413151,29.0717135,tight,administrative,"Mehmet Akif Ersoy Mahallesi, Üsküdar, İstanbul, Marmara Bölgesi, 34682, Türkiye",0
uskudar,ahmediye,41.0184904,29.0164388,tight,administrative,"Ahmediye Mahallesi, Üsküdar, İstanbul, Marmara Bölgesi, Türkiye",0
uskudar,guzeltepe,41.0498613,29.0699376,tight,administrative,"Güzeltepe Mahallesi, Üsküdar, İstanbul, Marmara Bölgesi, 34680, Türkiye",0
uskudar,cumhuriyet,41.0108797,29.0807595,tight,administrative,"Cumhuriyet Mahallesi, Üsküdar, İstanbul, Marmara Bölgesi, 34697, Türkiye",0
uskudar,valide-i atik,41.0184789,29.0270247,tight,administrative,"Valide-i Atik Mahallesi, Üsküdar, İstanbul, Marmara Bölgesi, Türkiye",0
uskudar,kisikli,41.0249113,29.0710848,tight,administrative,"Kısıklı Mahallesi, Üsküdar, İstanbul, Marmara Bölgesi, Türkiye",0
uskudar,murat reis,41.0265498,29.0151321,fallback,administrative,"Üsküdar, İstanbul, Marmara Bölgesi, Türkiye",0
uskudar,kupluce,41.0349394,29.0565056,tight,administrative,"Küplüce Mahallesi, Üsküdar, İstanbul, Marmara Bölgesi, Türkiye",0
uskudar,icadiye,41.0286073,29.0341185,tight,administrative,"İcadiye Mahallesi, Üsküdar, İstanbul, Marmara Bölgesi, 34674, Türkiye",0
uskudar,kirazlitepe,41.0391608,29.0615628,tight,administrative,"Kirazlıtepe Mahallesi, Üsküdar, İstanbul, Marmara Bölgesi, Türkiye",0
uskudar,kucuksu,41.065641,29.0709346,tight,administrative,"Küçüksu Mahallesi, Üsküdar, İstanbul, Marmara Bölgesi, Türkiye",0
uskudar,kuzguncuk,41.03216,29.0360265,tight,administrative,"Kuzguncuk Mahallesi, Üsküdar, İstanbul, Marmara Bölgesi, 34674, Türkiye",0
uskudar,selami ali,41.0255088,29.0290779,tight,administrative,"Selami Ali Mahallesi, Üsküdar, İstanbul, Marmara Bölgesi, Türkiye",0
uskudar,selimiye,41.0058418,29.0177481,tight,administrative,"Selimiye Mahallesi, Üsküdar, İstanbul, Marmara Bölgesi, 34668, Türkiye",0
uskudar,barbaros,41.0126978,29.031529,tight,administrative,"Barbaros Mahallesi, Üsküdar, İstanbul, Marmara Bölgesi, 34662, Türkiye",0
uskudar,kuleli,41.0592832,29.0589129,tight,administrative,"Kuleli Mahallesi, Üsküdar, İstanbul, Marmara Bölgesi, Türkiye",0
fatih,kucukmustafapasa,41.0261957,28.9559005,medium,quarter,"Küçükmustafapaşa, Yavuz Sultan Selim Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34083, Türkiye",0
fatih,fevzipasa,41.0253419,28.9404526,medium,primary,"Fevzipaşa Caddesi, Hırka-i Şerif Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34091, Türkiye",0
arnavutkoy,haracci,41.1763646,28.7024285,tight,administrative,"Haraççı Mahallesi, Arnavutköy, İstanbul, Marmara Bölgesi, 34281, Türkiye",0
fatih,akdeniz,41.0194183,28.9378839,tight,police,"İstanbul Emniyet Müdürlüğü, 58, Adnan Menderes Vatan Bulvarı, Akdeniz, Hırka-i Şerif Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34080, Türkiye",0
uskudar,dogancilar,41.018405,29.013263,tight,bus_stop,"Doğancılar, Tunus Bağı Caddesi, Ahmediye Mahallesi, Üsküdar, İstanbul, Marmara Bölgesi, 34672, Türkiye",0
kagithane,celiktepe,41.0796544,28.9731198,fallback,station,"Kağıthane, Cendere Caddesi, Çağlayan Mahallesi, Merkez Mahallesi, Kâğıthane, İstanbul, Marmara Bölgesi, 34406, Türkiye",0
pendik,dolayoba,40.9005183,29.2499467,tight,tertiary,"İstanbul Caddesi, Dolayoba, Çınardere Mahallesi, Pendik, İstanbul, Marmara Bölgesi, 34896, Türkiye",0
esenyurt,haramidere,41.0072275,28.6796273,tight,guest_house,"HEP İstanbul, Haramidere Kavşağı, Zafer Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, 34513, Türkiye",0
pendik,bahcelievler,40.8839106,29.2353786,tight,administrative,"Bahçelievler Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye",0
bagcilar,barbaros,41.0245293,28.8387167,tight,administrative,"Barbaros Mahallesi, Bağcılar, İstanbul, Marmara Bölgesi, Türkiye",0
gaziosmanpasa,kucukkoy,41.0691014,28.9133998,tight,primary,"İstanbul Caddesi, Küçükköy, Fevzi Çakmak Mahallesi, Gaziosmanpaşa, İstanbul, Marmara Bölgesi, 34255, Türkiye",0
fatih,mevlanakapi,41.013311,28.9237485,tight,administrative,"Mevlanakapı Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, Türkiye",0
tuzla,mimarsinan,40.837001,29.3609669,tight,clinic,"Mimarsinan Şifa Semt Polikliniği, Hakan Sokağı, Mimar Sinan, Mimar Sinan Mahallesi, Tuzla, İstanbul, Marmara Bölgesi, 34950, Türkiye",0
arnavutkoy,hadimkoy,41.1585587,28.6212692,tight,administrative,"Hadımköy Mahallesi, Arnavutköy, İstanbul, Marmara Bölgesi, Türkiye",0
umraniye,asagidudullu,41.0256362,29.0963049,fallback,administrative,"Ümraniye, İstanbul, Marmara Bölgesi, Türkiye",0
esenler,karabayir,41.0437401,28.8689526,tight,quarter,"Karabayır, Fatih Mahallesi, Esenler, İstanbul, Marmara Bölgesi, 34225, Türkiye",0
silivri,canta,41.0741,28.2466,manual_district_center,manual,silivri ilce merkezi (manuel),1
beylikduzu,merkez,40.98708,28.607228,tight,bus_stop,"Merkez Mahallesi, İstikbal Caddesi, Gürpınar Mahallesi, Beylikdüzü, İstanbul, Marmara Bölgesi, 34528, Türkiye",0
silivri,degirmenkoy,41.0741,28.2466,manual_district_center,manual,silivri ilce merkezi (manuel),1
arnavutkoy,bogazkoy,41.1816651,28.7738364,tight,administrative,"Boğazköy İstiklal Mahallesi, Arnavutköy, İstanbul, Marmara Bölgesi, 34285, Türkiye",0
arnavutkoy,bolluca,41.1986596,28.7666478,tight,administrative,"Bolluca Mahallesi, Arnavutköy, İstanbul, Marmara Bölgesi, 34287, Türkiye",0
maltepe,merkez,40.9476714,29.1069544,tight,administrative,"Küçükyalı Merkez Mahallesi, Maltepe, İstanbul, Marmara Bölgesi, Türkiye",0
zeytinburnu,veliefendi,40.9959417,28.8978934,tight,administrative,"Veliefendi Mahallesi, Zeytinburnu, İstanbul, Marmara Bölgesi, Türkiye",0
zeytinburnu,seyitnizam,41.0064945,28.9089333,tight,administrative,"Seyitnizam Mahallesi, Zeytinburnu, İstanbul, Marmara Bölgesi, Türkiye",0
zeytinburnu,gokalp,40.9934935,28.9054676,tight,administrative,"Gökalp Mahallesi, Zeytinburnu, İstanbul, Marmara Bölgesi, 34020, Türkiye",0
zeytinburnu,yenidogan,40.9882534,28.9047039,tight,administrative,"Yenidoğan Mahallesi, Zeytinburnu, İstanbul, Marmara Bölgesi, Türkiye",0
zeytinburnu,sumer,40.9864053,28.8954719,tight,administrative,"Sümer Mahallesi, Zeytinburnu, İstanbul, Marmara Bölgesi, Türkiye",0
zeytinburnu,telsiz,40.9994553,28.9121132,tight,administrative,"Telsiz Mahallesi, Zeytinburnu, İstanbul, Marmara Bölgesi, Türkiye",0
zeytinburnu,yesiltepe,40.9912492,28.902307,tight,administrative,"Yeşiltepe Mahallesi, Zeytinburnu, İstanbul, Marmara Bölgesi, 34025, Türkiye",0
zeytinburnu,kazlicesme,40.9881118,28.9093458,tight,administrative,"Kazlıçeşme Mahallesi, Zeytinburnu, İstanbul, Marmara Bölgesi, Türkiye",0
zeytinburnu,nuripasa,40.9881236,28.9025258,tight,administrative,"Nuripaşa Mahallesi, Zeytinburnu, İstanbul, Marmara Bölgesi, Türkiye",0
