price,area_m2,room_count,district,neighborhood,total_rooms,walkability_score,price_per_room,student_score
26500.0,85.0,2+1,sisli,mecidiyekoy,3.0,75.74,8833.333333333334,74.75
30500.0,75.0,2+1,sisli,mecidiyekoy,3.0,75.74,10166.666666666666,68.83
26500.0,75.0,1+1,sisli,kustepe,2.0,75.74,13250.0,60.38
28000.0,78.0,1+1,sisli,mesrutiyet,2.0,75.74,14000.0,58.11
30000.0,55.0,1+1,sisli,gulbahar,2.0,75.74,15000.0,55.81
30000.0,60.0,1+1,sisli,gulbahar,2.0,75.74,15000.0,55.81
30000.0,58.0,1+1,sisli,mecidiyekoy,2.0,75.74,15000.0,55.81
26500.0,75.0,1+1,sisli,gulbahar,2.0,75.74,13250.0,60.38
28500.0,110.0,2+1,sisli,mahmut sevket pasa,3.0,75.74,9500.0,71.96
27000.0,60.0,1+1,sisli,inonu,2.0,75.74,13500.0,59.31
28000.0,75.0,2+1,sisli,pasa,3.0,75.74,9333.333333333334,72.66
28500.0,55.0,1+1,sisli,inonu,2.0,75.74,14250.0,57.53
27500.0,80.0,2+1,sisli,eskisehir,3.0,75.74,9166.666666666666,73.36
30000.0,55.0,1+1,sisli,merkez,2.0,75.74,15000.0,55.81
28000.0,60.0,1+1,sisli,gulbahar,2.0,75.74,14000.0,58.11
30000.0,50.0,1+1,sisli,ergenekon,2.0,75.74,15000.0,55.81
28000.0,75.0,1+1,sisli,halide edip adivar,2.0,75.74,14000.0,58.11
31000.0,55.0,1+1,sisli,fulya,2.0,75.74,15500.0,54.59
27000.0,70.0,2+1,sisli,pasa,3.0,75.74,9000.0,74.07
29000.0,85.0,2+1,sisli,mecidiyekoy,3.0,75.74,9666.666666666666,71.45
27000.0,100.0,2+1,sisli,merkez,3.0,75.74,9000.0,74.07
30000.0,75.0,2+1,sisli,mecidiyekoy,3.0,75.74,10000.0,69.96
30000.0,65.0,1+1,sisli,eskisehir,2.0,75.74,15000.0,55.81
30000.0,65.0,1+1,sisli,kustepe,2.0,75.74,15000.0,55.81
29500.0,75.0,2+1,sisli,fulya,3.0,75.74,9833.333333333334,71.12
27000.0,73.0,2+1,sisli,gulbahar,3.0,75.74,9000.0,74.07
28000.0,65.0,1+1,sisli,izzet pasa,2.0,75.74,14000.0,58.11
29000.0,85.0,2+1,sisli,gulbahar,3.0,75.74,9666.666666666666,71.45
30000.0,85.0,2+1,sisli,eskisehir,3.0,75.74,10000.0,69.96
30000.0,100.0,2+1,sisli,mahmut sevket pasa,3.0,75.74,10000.0,69.96
30000.0,55.0,Stüdyo (1+0),sisli,esentepe,1.0,75.74,30000.0,40.63
29000.0,60.0,1+1,sisli,gulbahar,2.0,75.74,14500.0,57.12
27000.0,55.0,1+1,sisli,gulbahar,2.0,75.74,13500.0,59.31
28750.0,65.0,2+1,sisli,mecidiyekoy,3.0,75.74,9583.333333333334,71.71
28000.0,70.0,2+1,sisli,pasa,3.0,75.74,9333.333333333334,72.66
27000.0,75.0,1+1,sisli,gulbahar,2.0,75.74,13500.0,59.31
30000.0,110.0,3+1,sisli,gulbahar,4.0,75.74,7500.0,80.5
27500.0,65.0,1+1,sisli,mecidiyekoy,2.0,75.74,13750.0,58.75
30000.0,110.0,2+1,sisli,izzet pasa,3.0,75.74,10000.0,69.96
30000.0,55.0,1+1,sisli,mecidiyekoy,2.0,75.74,15000.0,55.81
30000.0,110.0,3+1,sisli,merkez,4.0,75.74,7500.0,80.5
30000.0,90.0,2+1,sisli,eskisehir,3.0,75.74,10000.0,69.96
27000.0,75.0,2+1,sisli,gulbahar,3.0,75.74,9000.0,74.07
27000.0,120.0,3+1,sisli,halide edip adivar,4.0,75.74,6750.0,82.82
31000.0,70.0,2+1,sisli,mesrutiyet,3.0,75.74,10333.333333333334,68.47
30000.0,92.0,2+1,sisli,gulbahar,3.0,75.74,10000.0,69.96
30000.0,90.0,2+1,sisli,mecidiyekoy,3.0,75.74,10000.0,69.96
28000.0,50.0,1+1,sisli,yayla,2.0,75.74,14000.0,58.11
27000.0,75.0,1+1,kadikoy,19 mayis,2.0,75.68,13500.0,59.28
31000.0,56.0,1+1,sisli,eskisehir,2.0,75.74,15500.0,54.59
30000.0,65.0,2+1,kadikoy,19 mayis,3.0,75.68,10000.0,69.93
31000.0,85.0,2+1,sisli,mecidiyekoy,3.0,75.74,10333.333333333334,68.47
30500.0,65.0,1+1,sisli,mecidiyekoy,2.0,75.74,15250.0,54.88
30000.0,98.0,2+1,sisli,eskisehir,3.0,75.74,10000.0,69.96
30000.0,90.0,1+1,sisli,pasa,2.0,75.74,15000.0,55.81
28500.0,70.0,2+1,sisli,mecidiyekoy,3.0,75.74,9500.0,71.96
30000.0,80.0,1+1,sisli,merkez,2.0,75.74,15000.0,55.81
31000.0,75.0,2+1,sisli,gulbahar,3.0,75.74,10333.333333333334,68.47
27000.0,120.0,3+1,sisli,mecidiyekoy,4.0,75.74,6750.0,82.82
30000.0,60.0,2+1,sisli,bozkurt,3.0,75.74,10000.0,69.96
27000.0,60.0,1+1,sisli,mesrutiyet,2.0,75.74,13500.0,59.31
30000.0,100.0,2+1,sisli,duatepe,3.0,75.74,10000.0,69.96
30000.0,85.0,2+1,kadikoy,19 mayis,3.0,75.68,10000.0,69.93
27500.0,60.0,1+1,sisli,gulbahar,2.0,75.74,13750.0,58.75
27000.0,85.0,2+1,sisli,halide edip adivar,3.0,75.74,9000.0,74.07
27000.0,50.0,1+1,sisli,mesrutiyet,2.0,75.74,13500.0,59.31
30000.0,110.0,3+1,sisli,eskisehir,4.0,75.74,7500.0,80.5
27000.0,95.0,2+1,sisli,gulbahar,3.0,75.74,9000.0,74.07
30000.0,75.0,2+1,sisli,gulbahar,3.0,75.74,10000.0,69.96
29000.0,80.0,2+1,sisli,inonu,3.0,75.74,9666.666666666666,71.45
27000.0,90.0,2+1,sisli,halide edip adivar,3.0,75.74,9000.0,74.07
30500.0,90.0,2+1,kadikoy,19 mayis,3.0,75.68,10166.666666666666,68.8
28000.0,65.0,1+1,sisli,pasa,2.0,75.74,14000.0,58.11
30000.0,90.0,2+1,sisli,gulbahar,3.0,75.74,10000.0,69.96
27000.0,70.0,1+1,sisli,gulbahar,2.0,75.74,13500.0,59.31
30000.0,90.0,2+1,sisli,halide edip adivar,3.0,75.74,10000.0,69.96
30000.0,125.0,2+1,sisli,mahmut sevket pasa,3.0,75.74,10000.0,69.96
30000.0,85.0,2+1,sisli,gulbahar,3.0,75.74,10000.0,69.96
30500.0,55.0,1+1,sisli,mecidiyekoy,2.0,75.74,15250.0,54.88
27000.0,95.0,1+1,sisli,kustepe,2.0,75.74,13500.0,59.31
27500.0,85.0,1.5+1,sisli,mecidiyekoy,2.5,75.74,11000.0,66.64
29000.0,100.0,2+1,sisli,mahmut sevket pasa,3.0,75.74,9666.666666666666,71.45
28000.0,70.0,1+1,sisli,eskisehir,2.0,75.74,14000.0,58.11
28000.0,75.0,2+1,sisli,mecidiyekoy,3.0,75.74,9333.333333333334,72.66
30000.0,75.0,1+1,sisli,kustepe,2.0,75.74,15000.0,55.81
30000.0,60.0,1+1,sisli,mecidiyekoy,2.0,75.74,15000.0,55.81
28000.0,105.0,3+1,sisli,inonu,4.0,75.74,7000.0,82.14
27000.0,60.0,Stüdyo (1+0),sisli,esentepe,1.0,75.74,27000.0,42.0
27500.0,95.0,2+1,sisli,izzet pasa,3.0,75.74,9166.666666666666,73.36
30000.0,85.0,2+1,sisli,kustepe,3.0,75.74,10000.0,69.96
27000.0,85.0,2+1,sisli,gulbahar,3.0,75.74,9000.0,74.07
30000.0,65.0,1+1,sisli,pasa,2.0,75.74,15000.0,55.81
30000.0,135.0,3+1,sisli,gulbahar,4.0,75.74,7500.0,80.5
30000.0,85.0,1+1,sisli,mecidiyekoy,2.0,75.74,15000.0,55.81
30000.0,80.0,2+1,sisli,fulya,3.0,75.74,10000.0,69.96
30000.0,70.0,2+1,kadikoy,19 mayis,3.0,75.68,10000.0,69.93
30000.0,85.0,2+1,sisli,pasa,3.0,75.74,10000.0,69.96
30000.0,65.0,1+1,sisli,gulbahar,2.0,75.74,15000.0,55.81
30000.0,60.0,1+1,sisli,pasa,2.0,75.74,15000.0,55.81
27000.0,85.0,2+1,sisli,fulya,3.0,75.74,9000.0,74.07
30000.0,75.0,2+1,sisli,ergenekon,3.0,75.74,10000.0,69.96
29000.0,75.0,2+1,sisli,pasa,3.0,75.74,9666.666666666666,71.45
30000.0,100.0,2+1,sisli,halide edip adivar,3.0,75.74,10000.0,69.96
30000.0,85.0,2+1,sisli,ferikoy,3.0,75.74,10000.0,69.96
30000.0,50.0,Stüdyo (1+0),sisli,bozkurt,1.0,75.74,30000.0,40.63
27000.0,85.0,2+1,sisli,mecidiyekoy,3.0,75.74,9000.0,74.07
27500.0,75.0,2+1,sisli,mecidiyekoy,3.0,75.74,9166.666666666666,73.36
30000.0,90.0,2+1,sisli,mahmut sevket pasa,3.0,75.74,10000.0,69.96
30000.0,70.0,2+1,sisli,fulya,3.0,75.74,10000.0,69.96
31000.0,95.0,2+1,kadikoy,19 mayis,3.0,75.68,10333.333333333334,68.44
26500.0,60.0,1+1,sisli,fulya,2.0,75.74,13250.0,60.38
31000.0,80.0,2+1,sisli,mesrutiyet,3.0,75.74,10333.333333333334,68.47
27000.0,90.0,2+1,sisli,izzet pasa,3.0,75.74,9000.0,74.07
28000.0,65.0,2+1,sisli,gulbahar,3.0,75.74,9333.333333333334,72.66
28000.0,65.0,1+1,sisli,eskisehir,2.0,75.74,14000.0,58.11
30000.0,45.0,Stüdyo (1+0),sisli,mesrutiyet,1.0,75.74,30000.0,40.63
29000.0,65.0,1+1,kadikoy,19 mayis,2.0,75.68,14500.0,57.09
27000.0,60.0,1+1,sisli,eskisehir,2.0,75.74,13500.0,59.31
31000.0,90.0,2+1,sisli,fulya,3.0,75.74,10333.333333333334,68.47
29500.0,50.0,Stüdyo (1+0),sisli,ergenekon,1.0,75.74,29500.0,40.96
27500.0,55.0,1+1,sisli,gulbahar,2.0,75.74,13750.0,58.75
27000.0,52.0,1+1,sisli,eskisehir,2.0,75.74,13500.0,59.31
28000.0,70.0,1+1,sisli,mesrutiyet,2.0,75.74,14000.0,58.11
30000.0,75.0,2+1,sisli,fulya,3.0,75.74,10000.0,69.96
29500.0,120.0,3+1,sisli,mecidiyekoy,4.0,75.74,7375.0,81.01
29000.0,80.0,2+1,sisli,halide edip adivar,3.0,75.74,9666.666666666666,71.45
30000.0,60.0,1+1,sisli,fulya,2.0,75.74,15000.0,55.81
30000.0,80.0,2+1,sisli,halide edip adivar,3.0,75.74,10000.0,69.96
28500.0,85.0,2+1,sisli,mesrutiyet,3.0,75.74,9500.0,71.96
30000.0,85.0,2+1,sisli,izzet pasa,3.0,75.74,10000.0,69.96
29000.0,75.0,2+1,sisli,gulbahar,3.0,75.74,9666.666666666666,71.45
30000.0,45.0,1+1,sisli,gulbahar,2.0,75.74,15000.0,55.81
28000.0,80.0,2+1,sisli,pasa,3.0,75.74,9333.333333333334,72.66
29000.0,89.0,2+1,sisli,halide edip adivar,3.0,75.74,9666.666666666666,71.45
30500.0,110.0,3+1,sisli,duatepe,4.0,75.74,7625.0,80.0
30000.0,100.0,2+1,sisli,gulbahar,3.0,75.74,10000.0,69.96
30000.0,135.0,3+1,sisli,mahmut sevket pasa,4.0,75.74,7500.0,80.5
30000.0,75.0,1+1,sisli,izzet pasa,2.0,75.74,15000.0,55.81
28000.0,110.0,2+1,sisli,pasa,3.0,75.74,9333.333333333334,72.66
28000.0,110.0,2+1,sisli,halide edip adivar,3.0,75.74,9333.333333333334,72.66
30000.0,65.0,1+1,sisli,mecidiyekoy,2.0,75.74,15000.0,55.81
31000.0,93.0,2+1,sisli,halide edip adivar,3.0,75.74,10333.333333333334,68.47
30000.0,50.0,2+1,sisli,fulya,3.0,75.74,10000.0,69.96
27500.0,70.0,1+1,sisli,esentepe,2.0,75.74,13750.0,58.75
30000.0,110.0,2+1,sisli,halide edip adivar,3.0,75.74,10000.0,69.96
29500.0,70.0,2+1,sisli,kustepe,3.0,75.74,9833.333333333334,71.12
26500.0,90.0,2+1,kadikoy,19 mayis,3.0,75.68,8833.333333333334,74.72
30500.0,50.0,1+1,sisli,mecidiyekoy,2.0,75.74,15250.0,54.88
28000.0,65.0,1+1,sisli,kustepe,2.0,75.74,14000.0,58.11
30000.0,70.0,2+1,sisli,kustepe,3.0,75.74,10000.0,69.96
27500.0,55.0,1+1,sisli,mecidiyekoy,2.0,75.74,13750.0,58.75
29000.0,60.0,1+1,sisli,mecidiyekoy,2.0,75.74,14500.0,57.12
28000.0,75.0,1+1,sisli,gulbahar,2.0,75.74,14000.0,58.11
29000.0,70.0,2+1,sisli,mecidiyekoy,3.0,75.74,9666.666666666666,71.45
28000.0,65.0,1+1,sisli,gulbahar,2.0,75.74,14000.0,58.11
27000.0,60.0,2+1,sisli,mecidiyekoy,3.0,75.74,9000.0,74.07
29000.0,70.0,2+1,sisli,pasa,3.0,75.74,9666.666666666666,71.45
35000.0,120.0,3+1,sisli,yayla,4.0,75.74,8750.0,75.17
36000.0,100.0,2+1,sisli,gulbahar,3.0,75.74,12000.0,63.42
34000.0,90.0,1+1,sisli,mecidiyekoy,2.0,75.74,17000.0,51.89
35000.0,60.0,1+1,sisli,fulya,2.0,75.74,17500.0,51.09
35000.0,55.0,1+1,sisli,mesrutiyet,2.0,75.74,17500.0,51.09
35000.0,55.0,Stüdyo (1+0),sisli,halide edip adivar,1.0,75.74,35000.0,39.16
34000.0,100.0,2+1,sisli,mecidiyekoy,3.0,75.74,11333.333333333334,65.65
35000.0,100.0,2+1,sisli,mecidiyekoy,3.0,75.74,11666.666666666666,64.6
35000.0,100.0,2+1,sisli,merkez,3.0,75.74,11666.666666666666,64.6
33000.0,90.0,2+1,sisli,mecidiyekoy,3.0,75.74,11000.0,66.64
32500.0,90.0,2+1,sisli,mesrutiyet,3.0,75.74,10833.333333333334,67.05
35000.0,85.0,2+1,sisli,pasa,3.0,75.74,11666.666666666666,64.6
35000.0,60.0,1+1,sisli,gulbahar,2.0,75.74,17500.0,51.09
35000.0,65.0,2+1,sisli,mecidiyekoy,3.0,75.74,11666.666666666666,64.6
32000.0,105.0,2+1,sisli,gulbahar,3.0,75.74,10666.666666666666,67.55
36000.0,90.0,2+1,sisli,ergenekon,3.0,75.74,12000.0,63.42
35000.0,110.0,2+1,sisli,pasa,3.0,75.74,11666.666666666666,64.6
35000.0,62.0,2+1,sisli,pasa,3.0,75.74,11666.666666666666,64.6
36000.0,90.0,2+1,sisli,eskisehir,3.0,75.74,12000.0,63.42
32000.0,65.0,1+1,sisli,ferikoy,2.0,75.74,16000.0,53.82
32000.0,105.0,3+1,sisli,eskisehir,4.0,75.74,8000.0,78.77
35000.0,45.0,Stüdyo (1+0),sisli,bozkurt,1.0,75.74,35000.0,39.16
32500.0,100.0,2+1,kadikoy,19 mayis,3.0,75.68,10833.333333333334,67.02
35000.0,95.0,2+1,sisli,esentepe,3.0,75.74,11666.666666666666,64.6
35000.0,70.0,2+1,sisli,mecidiyekoy,3.0,75.74,11666.666666666666,64.6
34000.0,50.0,1+1,sisli,mecidiyekoy,2.0,75.74,17000.0,51.89
35000.0,70.0,1+1,sisli,pasa,2.0,75.74,17500.0,51.09
35000.0,80.0,2+1,sisli,gulbahar,3.0,75.74,11666.666666666666,64.6
32500.0,80.0,1+1,sisli,bozkurt,2.0,75.74,16250.0,53.27
35000.0,50.0,1+1,sisli,merkez,2.0,75.74,17500.0,51.09
35000.0,80.0,2+1,sisli,bozkurt,3.0,75.74,11666.666666666666,64.6
37000.0,90.0,2+1,kadikoy,19 mayis,3.0,75.68,12333.333333333334,62.78
37000.0,65.0,1+1,sisli,gulbahar,2.0,75.74,18500.0,49.55
35000.0,80.0,2+1,sisli,pasa,3.0,75.74,11666.666666666666,64.6
37000.0,75.0,2+1,sisli,mecidiyekoy,3.0,75.74,12333.333333333334,62.81
35000.0,115.0,3+1,sisli,pasa,4.0,75.74,8750.0,75.17
36000.0,70.0,2+1,sisli,gulbahar,3.0,75.74,12000.0,63.42
35000.0,50.0,Stüdyo (1+0),sisli,ergenekon,1.0,75.74,35000.0,39.16
35000.0,90.0,2+1,sisli,halide edip adivar,3.0,75.74,11666.666666666666,64.6
33500.0,65.0,1+1,sisli,pasa,2.0,75.74,16750.0,52.13
33000.0,90.0,2+1,sisli,gulbahar,3.0,75.74,11000.0,66.64
36000.0,100.0,2+1,sisli,inonu,3.0,75.74,12000.0,63.42
32500.0,50.0,1+1,sisli,mecidiyekoy,2.0,75.74,16250.0,53.27
35000.0,110.0,3+1,sisli,merkez,4.0,75.74,8750.0,75.17
33000.0,95.0,3+1,sisli,yayla,4.0,75.74,8250.0,78.06
35000.0,55.0,1+1,sisli,gulbahar,2.0,75.74,17500.0,51.09
35000.0,85.0,2+1,sisli,mecidiyekoy,3.0,75.74,11666.666666666666,64.6
32500.0,70.0,2+1,sisli,mecidiyekoy,3.0,75.74,10833.333333333334,67.05
36000.0,95.0,2+1,sisli,halide edip adivar,3.0,75.74,12000.0,63.42
35000.0,75.0,1+1,sisli,cumhuriyet,2.0,75.74,17500.0,51.09
37000.0,140.0,3+1,sisli,fulya,4.0,75.74,9250.0,73.11
34000.0,85.0,2+1,sisli,mesrutiyet,3.0,75.74,11333.333333333334,65.65
37000.0,85.0,2+1,sisli,tesvikiye,3.0,75.74,12333.333333333334,62.81
37000.0,60.0,2+1,sisli,mecidiyekoy,3.0,75.74,12333.333333333334,62.81
33000.0,75.0,2+1,sisli,mecidiyekoy,3.0,75.74,11000.0,66.64
35000.0,65.0,2+1,sisli,gulbahar,3.0,75.74,11666.666666666666,64.6
37000.0,140.0,3+1,kadikoy,19 mayis,4.0,75.68,9250.0,73.08
35000.0,60.0,1+1,sisli,cumhuriyet,2.0,75.74,17500.0,51.09
32500.0,65.0,2+1,sisli,gulbahar,3.0,75.74,10833.333333333334,67.05
37000.0,70.0,2+1,sisli,kustepe,3.0,75.74,12333.333333333334,62.81
35000.0,95.0,2+1,sisli,halide edip adivar,3.0,75.74,11666.666666666666,64.6
32000.0,75.0,2+1,sisli,inonu,3.0,75.74,10666.666666666666,67.55
35000.0,135.0,3+1,sisli,gulbahar,4.0,75.74,8750.0,75.17
36000.0,75.0,2+1,sisli,mecidiyekoy,3.0,75.74,12000.0,63.42
35000.0,50.0,1+1,kadikoy,19 mayis,2.0,75.68,17500.0,51.06
33000.0,60.0,1+1,sisli,inonu,2.0,75.74,16500.0,52.83
34000.0,85.0,2+1,kadikoy,19 mayis,3.0,75.68,11333.333333333334,65.62
35000.0,60.0,1+1,sisli,mecidiyekoy,2.0,75.74,17500.0,51.09
35000.0,72.0,1+1,sisli,kustepe,2.0,75.74,17500.0,51.09
37000.0,95.0,2+1,sisli,mecidiyekoy,3.0,75.74,12333.333333333334,62.81
35000.0,95.0,2+1,sisli,mecidiyekoy,3.0,75.74,11666.666666666666,64.6
36000.0,90.0,2+1,sisli,mecidiyekoy,3.0,75.74,12000.0,63.42
35000.0,90.0,2+1,sisli,inonu,3.0,75.74,11666.666666666666,64.6
33000.0,115.0,3+1,kadikoy,19 mayis,4.0,75.68,8250.0,78.03
32000.0,60.0,1+1,sisli,eskisehir,2.0,75.74,16000.0,53.82
35000.0,90.0,2+1,sisli,ergenekon,3.0,75.74,11666.666666666666,64.6
35000.0,130.0,3+1,sisli,pasa,4.0,75.74,8750.0,75.17
33000.0,80.0,2+1,sisli,kustepe,3.0,75.74,11000.0,66.64
33500.0,75.0,1+1,sisli,pasa,2.0,75.74,16750.0,52.13
32000.0,65.0,1+1,sisli,kustepe,2.0,75.74,16000.0,53.82
36000.0,120.0,2+1,sisli,ferikoy,3.0,75.74,12000.0,63.42
36000.0,80.0,2+1,sisli,pasa,3.0,75.74,12000.0,63.42
35000.0,75.0,2+1,sisli,tesvikiye,3.0,75.74,11666.666666666666,64.6
33000.0,95.0,2+1,sisli,esentepe,3.0,75.74,11000.0,66.64
35000.0,55.0,1+1,sisli,cumhuriyet,2.0,75.74,17500.0,51.09
33000.0,85.0,2+1,sisli,bozkurt,3.0,75.74,11000.0,66.64
35000.0,95.0,2+1,sisli,pasa,3.0,75.74,11666.666666666666,64.6
35000.0,95.0,2+1,sisli,gulbahar,3.0,75.74,11666.666666666666,64.6
35000.0,120.0,3+1,sisli,pasa,4.0,75.74,8750.0,75.17
34000.0,65.0,1+1,sisli,ergenekon,2.0,75.74,17000.0,51.89
35000.0,70.0,2+1,sisli,gulbahar,3.0,75.74,11666.666666666666,64.6
37000.0,80.0,2+1,sisli,esentepe,3.0,75.74,12333.333333333334,62.81
37000.0,85.0,2+1,sisli,halide edip adivar,3.0,75.74,12333.333333333334,62.81
31500.0,90.0,2+1,sisli,gulbahar,3.0,75.74,10500.0,68.09
32000.0,75.0,2+1,sisli,gulbahar,3.0,75.74,10666.666666666666,67.55
35000.0,75.0,2+1,sisli,ergenekon,3.0,75.74,11666.666666666666,64.6
32500.0,75.0,2+1,sisli,gulbahar,3.0,75.74,10833.333333333334,67.05
35000.0,90.0,2+1,sisli,cumhuriyet,3.0,75.74,11666.666666666666,64.6
32500.0,95.0,2+1,sisli,mahmut sevket pasa,3.0,75.74,10833.333333333334,67.05
35000.0,60.0,1+1,sisli,inonu,2.0,75.74,17500.0,51.09
35000.0,85.0,2+1,kadikoy,19 mayis,3.0,75.68,11666.666666666666,64.57
36500.0,80.0,2+1,sisli,mecidiyekoy,3.0,75.74,12166.666666666666,63.06
33000.0,90.0,2+1,sisli,pasa,3.0,75.74,11000.0,66.64
35500.0,80.0,2+1,sisli,kustepe,3.0,75.74,11833.333333333334,63.86
32500.0,85.0,2+1,sisli,mesrutiyet,3.0,75.74,10833.333333333334,67.05
32000.0,85.0,2+1,sisli,halide edip adivar,3.0,75.74,10666.666666666666,67.55
35000.0,60.0,1+1,kadikoy,19 mayis,2.0,75.68,17500.0,51.06
35500.0,75.0,2+1,sisli,gulbahar,3.0,75.74,11833.333333333334,63.86
36000.0,70.0,2+1,sisli,mecidiyekoy,3.0,75.74,12000.0,63.42
36000.0,115.0,3+1,sisli,mecidiyekoy,4.0,75.74,9000.0,74.07
35000.0,140.0,2+1,sisli,eskisehir,3.0,75.74,11666.666666666666,64.6
33000.0,85.0,2+1,sisli,pasa,3.0,75.74,11000.0,66.64
32000.0,55.0,1+1,sisli,gulbahar,2.0,75.74,16000.0,53.82
35000.0,75.0,2+1,sisli,mecidiyekoy,3.0,75.74,11666.666666666666,64.6
36000.0,90.0,2+1,kadikoy,19 mayis,3.0,75.68,12000.0,63.39
35000.0,90.0,2+1,sisli,eskisehir,3.0,75.74,11666.666666666666,64.6
33000.0,70.0,2+1,sisli,mecidiyekoy,3.0,75.74,11000.0,66.64
35000.0,67.0,1+1,sisli,yayla,2.0,75.74,17500.0,51.09
37000.0,145.0,3+1,sisli,izzet pasa,4.0,75.74,9250.0,73.11
33000.0,85.0,2+1,sisli,mecidiyekoy,3.0,75.74,11000.0,66.64
35000.0,90.0,2+1,kadikoy,19 mayis,3.0,75.68,11666.666666666666,64.57
36500.0,75.0,2+1,sisli,mecidiyekoy,3.0,75.74,12166.666666666666,63.06
35000.0,80.0,2+1,sisli,merkez,3.0,75.74,11666.666666666666,64.6
36000.0,95.0,2+1,sisli,ferikoy,3.0,75.74,12000.0,63.42
35000.0,80.0,2+1,sisli,halide edip adivar,3.0,75.74,11666.666666666666,64.6
33000.0,70.0,2+1,sisli,duatepe,3.0,75.74,11000.0,66.64
32500.0,80.0,2+1,sisli,bozkurt,3.0,75.74,10833.333333333334,67.05
33000.0,100.0,2+1,sisli,bozkurt,3.0,75.74,11000.0,66.64
32000.0,85.0,2+1,sisli,gulbahar,3.0,75.74,10666.666666666666,67.55
37000.0,90.0,2+1,sisli,bozkurt,3.0,75.74,12333.333333333334,62.81
35500.0,55.0,1+1,sisli,mecidiyekoy,2.0,75.74,17750.0,50.55
34000.0,100.0,1+1,sisli,mecidiyekoy,2.0,75.74,17000.0,51.89
36500.0,90.0,2+1,sisli,mecidiyekoy,3.0,75.74,12166.666666666666,63.06
32000.0,70.0,2+1,sisli,kustepe,3.0,75.74,10666.666666666666,67.55
35000.0,50.0,Stüdyo (1+0),sisli,bozkurt,1.0,75.74,35000.0,39.16
33000.0,75.0,1+1,sisli,mecidiyekoy,2.0,75.74,16500.0,52.83
36000.0,100.0,2+1,sisli,ferikoy,3.0,75.74,12000.0,63.42
35000.0,85.0,2+1,sisli,fulya,3.0,75.74,11666.666666666666,64.6
33500.0,100.0,2+1,sisli,gulbahar,3.0,75.74,11166.666666666666,66.27
34000.0,110.0,3+1,sisli,halide edip adivar,4.0,75.74,8500.0,76.3
35000.0,80.0,2+1,sisli,ferikoy,3.0,75.74,11666.666666666666,64.6
32500.0,130.0,2+1,sisli,kustepe,3.0,75.74,10833.333333333334,67.05
33000.0,65.0,1+1,sisli,esentepe,2.0,75.74,16500.0,52.83
35000.0,65.0,2+1,sisli,inonu,3.0,75.74,11666.666666666666,64.6
37000.0,85.0,2+1,sisli,merkez,3.0,75.74,12333.333333333334,62.81
32000.0,55.0,Stüdyo (1+0),sisli,mecidiyekoy,1.0,75.74,32000.0,39.89
35000.0,90.0,2+1,sisli,duatepe,3.0,75.74,11666.666666666666,64.6
34000.0,75.0,2+1,sisli,mecidiyekoy,3.0,75.74,11333.333333333334,65.65
32000.0,90.0,2+1,sisli,halide edip adivar,3.0,75.74,10666.666666666666,67.55
35500.0,100.0,2+1,sisli,mesrutiyet,3.0,75.74,11833.333333333334,63.86
32500.0,55.0,1+1,kadikoy,19 mayis,2.0,75.68,16250.0,53.24
35000.0,55.0,2+1,sisli,mecidiyekoy,3.0,75.74,11666.666666666666,64.6
33000.0,90.0,2+1,sisli,inonu,3.0,75.74,11000.0,66.64
35000.0,75.0,2+1,sisli,gulbahar,3.0,75.74,11666.666666666666,64.6
35000.0,125.0,3+1,sisli,mahmut sevket pasa,4.0,75.74,8750.0,75.17
37000.0,100.0,2+1,sisli,halide edip adivar,3.0,75.74,12333.333333333334,62.81
32000.0,55.0,1+1,sisli,inonu,2.0,75.74,16000.0,53.82
34500.0,75.0,2+1,sisli,mecidiyekoy,3.0,75.74,11500.0,65.33
35000.0,85.0,2+1,sisli,gulbahar,3.0,75.74,11666.666666666666,64.6
35000.0,75.0,1+1,sisli,mecidiyekoy,2.0,75.74,17500.0,51.09
37000.0,100.0,3+1,sisli,gulbahar,4.0,75.74,9250.0,73.11
35500.0,50.0,1+1,sisli,mecidiyekoy,2.0,75.74,17750.0,50.55
33000.0,50.0,1+1,sisli,halil rifat pasa,2.0,75.74,16500.0,52.83
36000.0,85.0,2+1,sisli,fulya,3.0,75.74,12000.0,63.42
37000.0,150.0,3+1,kadikoy,19 mayis,4.0,75.68,9250.0,73.08
35000.0,150.0,3+1,sisli,mecidiyekoy,4.0,75.74,8750.0,75.17
35000.0,70.0,2+1,sisli,fulya,3.0,75.74,11666.666666666666,64.6
32000.0,90.0,2+1,sisli,mecidiyekoy,3.0,75.74,10666.666666666666,67.55
37000.0,75.0,1+1,sisli,bozkurt,2.0,75.74,18500.0,49.55
35000.0,65.0,1+1,sisli,ergenekon,2.0,75.74,17500.0,51.09
32000.0,120.0,3+1,sisli,gulbahar,4.0,75.74,8000.0,78.77
34000.0,60.0,1+1,kadikoy,19 mayis,2.0,75.68,17000.0,51.86
35000.0,100.0,2+1,sisli,izzet pasa,3.0,75.74,11666.666666666666,64.6
35000.0,90.0,2+1,sisli,ferikoy,3.0,75.74,11666.666666666666,64.6
33500.0,85.0,2+1,sisli,fulya,3.0,75.74,11166.666666666666,66.27
35000.0,68.0,2+1,sisli,mecidiyekoy,3.0,75.74,11666.666666666666,64.6
