price,area_m2,room_count,district,sub_district,neighborhood,total_rooms,walkability_score,price_per_room,student_score,lat,lon,is_district_center,nearest_metro_km,metro_500m,metro_1km,weighted_1km,restaurant_1km,cafe_1km,university_2km,park_1km,is_periphery
52000.0,185.0,3+1,buyukcekmece,buyukcekmece,alkent 2000,4.0,14.19,13000.0,33.97,41.0771599,28.6194181,0,4.23783903324304,0,0,0.0,4,1,2,1,1
50000.0,175.0,3+1,buyukcekmece,buyukcekmece,pinartepe,4.0,14.19,12500.0,35.64,41.003226,28.6018529,0,2.9929642072223954,0,0,0.0,1,0,0,7,1
48000.0,160.0,4+1,buyukcekmece,buyukcekmece,pinartepe,5.0,14.19,9600.0,45.99,41.003226,28.6018529,0,2.9929642072223954,0,0,0.0,1,0,0,7,1
46000.0,165.0,3+1,buyukcekmece,merkez,mimaroba,4.0,14.19,11500.0,39.52,41.0114527,28.544221,0,1.7373722420832507,0,0,0.0,22,6,0,4,1
52000.0,127.0,2+1,buyukcekmece,kumburgaz,guzelce,3.0,14.19,17333.333333333332,22.64,41.00749,28.516557,0,4.0980672732096455,0,0,0.0,4,0,0,1,1
50000.0,200.0,4+1,buyukcekmece,buyukcekmece,pinartepe,5.0,14.19,10000.0,44.27,41.003226,28.6018529,0,2.9929642072223954,0,0,0.0,1,0,0,7,1
48000.0,144.0,3+2,buyukcekmece,kumburgaz,bahcelievler,5.0,14.19,9600.0,45.99,41.009845,28.502267,0,5.238894403854183,0,0,0.0,0,0,0,0,1
48000.0,160.0,3+1,buyukcekmece,merkez,mimaroba,4.0,14.19,12000.0,37.31,41.0114527,28.544221,0,1.7373722420832507,0,0,0.0,22,6,0,4,1
55000.0,120.0,2+1,buyukcekmece,mimarsinan,ekinoba,3.0,14.19,18333.333333333332,20.37,41.0121703,28.5360414,0,2.3953078680086706,0,0,0.0,24,6,0,5,1
50000.0,190.0,3+2,buyukcekmece,buyukcekmece,cumhuriyet,5.0,14.19,10000.0,44.27,41.0182947,28.6199899,0,0.7342130167876239,0,1,0.5,1,2,3,1,1
55000.0,180.0,3+1,buyukcekmece,buyukcekmece,cakmakli,4.0,14.19,13750.0,31.39,41.0533184,28.6231063,0,3.2949943061243094,0,0,0.0,1,0,0,1,1
50000.0,149.0,3+1,buyukcekmece,buyukcekmece,pinartepe,4.0,14.19,12500.0,35.64,41.003226,28.6018529,0,2.9929642072223954,0,0,0.0,1,0,0,7,1
54000.0,156.0,2+1,buyukcekmece,buyukcekmece,cumhuriyet,3.0,14.19,18000.0,20.96,41.0182947,28.6199899,0,0.7342130167876239,0,1,0.5,1,2,3,1,1
46500.0,110.0,2+1,buyukcekmece,buyukcekmece,pinartepe,3.0,14.19,15500.0,26.32,41.003226,28.6018529,0,2.9929642072223954,0,0,0.0,1,0,0,7,1
50000.0,125.0,2+1,buyukcekmece,mimarsinan,ekinoba,3.0,14.19,16666.666666666668,23.74,41.0121703,28.5360414,0,2.3953078680086706,0,0,0.0,24,6,0,5,1
55000.0,135.0,2+1,buyukcekmece,mimarsinan,ekinoba,3.0,14.19,18333.333333333332,20.37,41.0121703,28.5360414,0,2.3953078680086706,0,0,0.0,24,6,0,5,1
54000.0,145.0,3+1,buyukcekmece,mimarsinan,murat cesme,4.0,14.19,13500.0,32.1,41.0167597,28.5528008,0,0.9765127974537845,0,1,0.5,4,0,0,4,1
55000.0,140.0,3+1,buyukcekmece,mimarsinan,ekinoba,4.0,14.19,13750.0,31.39,41.0121703,28.5360414,0,2.3953078680086706,0,0,0.0,24,6,0,5,1
50000.0,75.0,2+1,buyukcekmece,buyukcekmece,ataturk,3.0,14.19,16666.666666666668,23.74,41.0122636,28.6004016,0,2.4237335102924464,0,0,0.0,3,2,1,4,1
47000.0,155.0,3+1,buyukcekmece,buyukcekmece,pinartepe,4.0,14.19,11750.0,37.98,41.003226,28.6018529,0,2.9929642072223954,0,0,0.0,1,0,0,7,1
50000.0,145.0,3+1,buyukcekmece,merkez,mimaroba,4.0,14.19,12500.0,35.64,41.0114527,28.544221,0,1.7373722420832507,0,0,0.0,22,6,0,4,1
50000.0,240.0,4+2,buyukcekmece,buyukcekmece,cumhuriyet,6.0,14.19,8333.333333333334,50.31,41.0182947,28.6199899,0,0.7342130167876239,0,1,0.5,1,2,3,1,1
55000.0,165.0,3+1,buyukcekmece,merkez,sinanoba,4.0,14.19,13750.0,31.39,41.0144383,28.5460094,0,1.5363107110157002,0,0,0.0,8,2,0,3,1
50000.0,120.0,3+1,buyukcekmece,celaliye(kamiloba),kamiloba,4.0,14.19,12500.0,35.64,41.021654,28.579757,1,1.476848653998154,0,0,0.0,55,29,1,5,1
55000.0,155.0,3+1,buyukcekmece,buyukcekmece,pinartepe,4.0,14.19,13750.0,31.39,41.003226,28.6018529,0,2.9929642072223954,0,0,0.0,1,0,0,7,1
50000.0,165.0,3+1,buyukcekmece,celaliye(kamiloba),kamiloba,4.0,14.19,12500.0,35.64,41.021654,28.579757,1,1.476848653998154,0,0,0.0,55,29,1,5,1
63000.0,210.0,4+1,buyukcekmece,merkez,mimaroba,5.0,14.19,12600.0,35.02,41.0114527,28.544221,0,1.7373722420832507,0,0,0.0,22,6,0,4,1
70000.0,235.0,4+1,buyukcekmece,kumburgaz,guzelce,5.0,14.19,14000.0,30.62,41.00749,28.516557,0,4.0980672732096455,0,0,0.0,4,0,0,1,1
70000.0,230.0,3+1,buyukcekmece,merkez,mimaroba,4.0,14.19,17500.0,21.93,41.0114527,28.544221,0,1.7373722420832507,0,0,0.0,22,6,0,4,1
65000.0,180.0,3+1,buyukcekmece,buyukcekmece,pinartepe,4.0,14.19,16250.0,24.79,41.003226,28.6018529,0,2.9929642072223954,0,0,0.0,1,0,0,7,1
60000.0,160.0,3+1,buyukcekmece,buyukcekmece,pinartepe,4.0,14.19,15000.0,27.95,41.003226,28.6018529,0,2.9929642072223954,0,0,0.0,1,0,0,7,1
60000.0,155.0,3+1,buyukcekmece,merkez,sinanoba,4.0,14.19,15000.0,27.95,41.0144383,28.5460094,0,1.5363107110157002,0,0,0.0,8,2,0,3,1
60000.0,148.0,3+1,buyukcekmece,mimarsinan,mimar sinan merkez,4.0,14.19,15000.0,27.95,41.016004,28.5606145,0,0.3169781917624908,1,1,0.5,6,0,1,2,1
70000.0,240.0,4+1,buyukcekmece,buyukcekmece,cumhuriyet,5.0,14.19,14000.0,30.62,41.0182947,28.6199899,0,0.7342130167876239,0,1,0.5,1,2,3,1,1
60000.0,174.0,5+1,buyukcekmece,merkez,sinanoba,6.0,14.19,10000.0,44.27,41.0144383,28.5460094,0,1.5363107110157002,0,0,0.0,8,2,0,3,1
70000.0,182.0,3+1,buyukcekmece,mimarsinan,mimar sinan merkez,4.0,14.19,17500.0,21.93,41.016004,28.5606145,0,0.3169781917624908,1,1,0.5,6,0,1,2,1
65000.0,156.0,3+1,buyukcekmece,mimarsinan,ekinoba,4.0,14.19,16250.0,24.79,41.0121703,28.5360414,0,2.3953078680086706,0,0,0.0,24,6,0,5,1
60000.0,247.0,4+2,buyukcekmece,buyukcekmece,ataturk,6.0,14.19,10000.0,44.27,41.0122636,28.6004016,0,2.4237335102924464,0,0,0.0,3,2,1,4,1
60000.0,176.0,3+1,buyukcekmece,buyukcekmece,pinartepe,4.0,14.19,15000.0,27.95,41.003226,28.6018529,0,2.9929642072223954,0,0,0.0,1,0,0,7,1
62000.0,110.0,3+1,buyukcekmece,buyukcekmece,ataturk,4.0,14.19,15500.0,26.32,41.0122636,28.6004016,0,2.4237335102924464,0,0,0.0,3,2,1,4,1
61000.0,135.0,3+1,buyukcekmece,kumburgaz,guzelce,4.0,14.19,15250.0,26.77,41.00749,28.516557,0,4.0980672732096455,0,0,0.0,4,0,0,1,1
60000.0,170.0,3+1,buyukcekmece,buyukcekmece,pinartepe,4.0,14.19,15000.0,27.95,41.003226,28.6018529,0,2.9929642072223954,0,0,0.0,1,0,0,7,1
70000.0,210.0,3+1,buyukcekmece,mimarsinan,mimar sinan merkez,4.0,14.19,17500.0,21.93,41.016004,28.5606145,0,0.3169781917624908,1,1,0.5,6,0,1,2,1
75000.0,120.0,3+1,buyukcekmece,buyukcekmece,pinartepe,4.0,14.19,18750.0,19.56,41.003226,28.6018529,0,2.9929642072223954,0,0,0.0,1,0,0,7,1
65000.0,155.0,3+1,buyukcekmece,buyukcekmece,cumhuriyet,4.0,14.19,16250.0,24.79,41.0182947,28.6199899,0,0.7342130167876239,0,1,0.5,1,2,3,1,1
60000.0,195.0,3+2,buyukcekmece,celaliye(kamiloba),kamiloba,5.0,14.19,12000.0,37.31,41.021654,28.579757,1,1.476848653998154,0,0,0.0,55,29,1,5,1
69999.0,100.0,2+1,buyukcekmece,kumburgaz,kumburgaz,3.0,14.19,23333.0,13.95,41.021654,28.579757,1,1.476848653998154,0,0,0.0,55,29,1,5,1
70000.0,200.0,4+1,buyukcekmece,buyukcekmece,alkent 2000,5.0,14.19,14000.0,30.62,41.0771599,28.6194181,0,4.23783903324304,0,0,0.0,4,1,2,1,1
67000.0,200.0,3+1,buyukcekmece,merkez,mimaroba,4.0,14.19,16750.0,23.33,41.0114527,28.544221,0,1.7373722420832507,0,0,0.0,22,6,0,4,1
60000.0,160.0,3+1,buyukcekmece,mimarsinan,ekinoba,4.0,14.19,15000.0,27.95,41.0121703,28.5360414,0,2.3953078680086706,0,0,0.0,24,6,0,5,1
60000.0,140.0,3+1,buyukcekmece,mimarsinan,ekinoba,4.0,14.19,15000.0,27.95,41.0121703,28.5360414,0,2.3953078680086706,0,0,0.0,24,6,0,5,1
64000.0,195.0,4+1,buyukcekmece,mimarsinan,ekinoba,5.0,14.19,12800.0,34.42,41.0121703,28.5360414,0,2.3953078680086706,0,0,0.0,24,6,0,5,1
56000.0,187.0,3+1,buyukcekmece,buyukcekmece,alkent 2000,4.0,14.19,14000.0,30.62,41.0771599,28.6194181,0,4.23783903324304,0,0,0.0,4,1,2,1,1
60000.0,225.0,2+1,buyukcekmece,buyukcekmece,pinartepe,3.0,14.19,20000.0,17.59,41.003226,28.6018529,0,2.9929642072223954,0,0,0.0,1,0,0,7,1
90000.0,165.0,3+1,buyukcekmece,buyukcekmece,fatih,4.0,14.19,22500.0,14.66,41.0208293,28.586099,0,1.930024083221942,0,0,0.0,55,32,1,7,1
100000.0,220.0,4+1,buyukcekmece,mimarsinan,mimar sinan merkez,5.0,14.19,20000.0,17.59,41.016004,28.5606145,0,0.3169781917624908,1,1,0.5,6,0,1,2,1
80000.0,220.0,3+1,buyukcekmece,mimarsinan,ekinoba,4.0,14.19,20000.0,17.59,41.0121703,28.5360414,0,2.3953078680086706,0,0,0.0,24,6,0,5,1
80000.0,220.0,3+1,buyukcekmece,mimarsinan,mimar sinan merkez,4.0,14.19,20000.0,17.59,41.016004,28.5606145,0,0.3169781917624908,1,1,0.5,6,0,1,2,1
110000.0,135.0,2+1,buyukcekmece,kumburgaz,bahcelievler,3.0,14.19,36666.666666666664,8.08,41.009845,28.502267,0,5.238894403854183,0,0,0.0,0,0,0,0,1
82000.0,245.0,3+2,buyukcekmece,mimarsinan,mimar sinan merkez,5.0,14.19,16400.0,24.44,41.016004,28.5606145,0,0.3169781917624908,1,1,0.5,6,0,1,2,1
125000.0,180.0,3+1,buyukcekmece,kumburgaz,guzelce,4.0,14.19,31250.0,9.38,41.00749,28.516557,0,4.0980672732096455,0,0,0.0,4,0,0,1,1
115000.0,240.0,4+1,buyukcekmece,buyukcekmece,ataturk,5.0,14.19,23000.0,14.1,41.0122636,28.6004016,0,2.4237335102924464,0,0,0.0,3,2,1,4,1
119000.0,240.0,4+1,buyukcekmece,buyukcekmece,ataturk,5.0,14.19,23800.0,13.23,41.0122636,28.6004016,0,2.4237335102924464,0,0,0.0,3,2,1,4,1
120000.0,170.0,3+1,buyukcekmece,mimarsinan,ekinoba,4.0,14.19,30000.0,9.84,41.0121703,28.5360414,0,2.3953078680086706,0,0,0.0,24,6,0,5,1
130000.0,220.0,4+1,buyukcekmece,merkez,mimaroba,5.0,14.19,26000.0,11.8,41.0114527,28.544221,0,1.7373722420832507,0,0,0.0,22,6,0,4,1
115000.0,215.0,4+1,buyukcekmece,merkez,mimaroba,5.0,14.19,23000.0,14.1,41.0114527,28.544221,0,1.7373722420832507,0,0,0.0,22,6,0,4,1
18000.0,45.0,1+1,catalca,catalca,i̇zzettin,2.0,0.0,9000.0,40.81,41.1767042,28.5039242,0,10.499322132680048,0,0,0.0,1,0,0,0,1
20000.0,90.0,2+1,catalca,merkez,nakkas,3.0,0.0,6666.666666666667,47.14,,,0,10.499322132680048,0,0,0.0,1,0,0,0,1
25000.0,85.0,2+1,catalca,catalca,ferhatpasa,3.0,0.0,8333.333333333334,43.21,,,0,10.499322132680048,0,0,0.0,1,0,0,0,1
23000.0,85.0,2+1,catalca,catalca,ferhatpasa,3.0,0.0,7666.666666666667,44.96,,,0,10.499322132680048,0,0,0.0,1,0,0,0,1
26000.0,75.0,2+1,catalca,catalca,ferhatpasa,3.0,0.0,8666.666666666666,42.05,,,0,10.499322132680048,0,0,0.0,1,0,0,0,1
28000.0,85.0,2+1,catalca,catalca,ferhatpasa,3.0,0.0,9333.333333333334,39.68,,,0,10.499322132680048,0,0,0.0,1,0,0,0,1
30000.0,85.0,2+1,catalca,catalca,ferhatpasa,3.0,0.0,10000.0,37.17,,,0,10.499322132680048,0,0,0.0,1,0,0,0,1
27000.0,83.0,2+1,catalca,catalca,ferhatpasa,3.0,0.0,9000.0,40.81,,,0,10.499322132680048,0,0,0.0,1,0,0,0,1
30000.0,100.0,2+1,catalca,catalca,ferhatpasa,3.0,0.0,10000.0,37.17,,,0,10.499322132680048,0,0,0.0,1,0,0,0,1
32000.0,85.0,2+1,catalca,catalca,ferhatpasa,3.0,0.0,10666.666666666666,34.76,,,0,10.499322132680048,0,0,0.0,1,0,0,0,1
37000.0,115.0,3+1,catalca,catalca,ferhatpasa,4.0,0.0,9250.0,40.06,,,0,10.499322132680048,0,0,0.0,1,0,0,0,1
55000.0,135.0,2+1,catalca,catalca,ferhatpasa,3.0,0.0,18333.333333333332,13.28,,,0,10.499322132680048,0,0,0.0,1,0,0,0,1
12000.0,80.0,2+1,cekmekoy,cekmekoy,mehmet akif,3.0,18.82,4000.0,59.09,41.0208246,29.1858308,0,0.7579777596671241,0,2,2.0,5,10,0,24,1
11000.0,140.0,4+1,cekmekoy,cekmekoy,mimar sinan,5.0,18.82,2200.0,59.4,41.032758,29.1750966,0,1.7228257180852615,0,0,0.0,7,5,0,18,1
17500.0,90.0,2+1,cekmekoy,alemdag(alemdar),nisantepe,3.0,18.82,5833.333333333333,57.83,41.0351579,29.1739149,1,1.8287747990990284,0,0,0.0,8,6,0,15,1
17000.0,58.0,1+1,cekmekoy,cekmekoy,merkez,2.0,18.82,8500.0,51.88,41.0369088,29.1771094,0,2.1390135707095896,0,0,0.0,8,6,0,13,1
17000.0,55.0,1+1,cekmekoy,tasdelen,aydinlar,2.0,18.82,8500.0,51.88,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
18000.0,70.0,1+1,cekmekoy,cekmekoy,merkez,2.0,18.82,9000.0,50.22,41.0369088,29.1771094,0,2.1390135707095896,0,0,0.0,8,6,0,13,1
15000.0,80.0,2+1,cekmekoy,alemdag(alemdar),catalmese,3.0,18.82,5000.0,58.55,41.0351579,29.1739149,1,1.8287747990990284,0,0,0.0,8,6,0,15,1
18000.0,160.0,2+1,cekmekoy,tasdelen,kirazlidere,3.0,18.82,6000.0,57.64,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
18000.0,70.0,1+1,cekmekoy,tasdelen,gungoren,2.0,18.82,9000.0,50.22,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
18000.0,65.0,1+1,cekmekoy,tasdelen,aydinlar,2.0,18.82,9000.0,50.22,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
17500.0,70.0,1+1,cekmekoy,tasdelen,aydinlar,2.0,18.82,8750.0,50.99,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
20000.0,75.0,1+1,cekmekoy,tasdelen,aydinlar,2.0,18.82,10000.0,46.58,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
22000.0,100.0,2+1,cekmekoy,cekmekoy,mimar sinan,3.0,18.82,7333.333333333333,55.35,41.032758,29.1750966,0,1.7228257180852615,0,0,0.0,7,5,0,18,1
20000.0,60.0,1+1,cekmekoy,cekmekoy,mimar sinan,2.0,18.82,10000.0,46.58,41.032758,29.1750966,0,1.7228257180852615,0,0,0.0,7,5,0,18,1
21000.0,72.0,2+1,cekmekoy,alemdag(alemdar),eksioglu,3.0,18.82,7000.0,55.89,41.0351579,29.1739149,1,1.8287747990990284,0,0,0.0,8,6,0,15,1
22000.0,60.0,1+1,cekmekoy,tasdelen,sogukpinar,2.0,18.82,11000.0,43.25,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
20000.0,80.0,2+1,cekmekoy,cekmekoy,merkez,3.0,18.82,6666.666666666667,56.55,41.0369088,29.1771094,0,2.1390135707095896,0,0,0.0,8,6,0,13,1
21000.0,70.0,1+1,cekmekoy,tasdelen,cumhuriyet,2.0,18.82,10500.0,44.72,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
19500.0,60.0,1+1,cekmekoy,tasdelen,cumhuriyet,2.0,18.82,9750.0,47.95,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
20000.0,55.0,1+1,cekmekoy,tasdelen,sogukpinar,2.0,18.82,10000.0,46.58,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
21500.0,55.0,1+1,cekmekoy,tasdelen,cumhuriyet,2.0,18.82,10750.0,43.82,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
21000.0,70.0,1+1,cekmekoy,cekmekoy,merkez,2.0,18.82,10500.0,44.72,41.0369088,29.1771094,0,2.1390135707095896,0,0,0.0,8,6,0,13,1
18500.0,60.0,1+1,cekmekoy,cekmekoy,mimar sinan,2.0,18.82,9250.0,49.47,41.032758,29.1750966,0,1.7228257180852615,0,0,0.0,7,5,0,18,1
18500.0,65.0,1+1,cekmekoy,cekmekoy,mehmet akif,2.0,18.82,9250.0,49.47,41.0208246,29.1858308,0,0.7579777596671241,0,2,2.0,5,10,0,24,1
18500.0,70.0,1+1,cekmekoy,alemdag(alemdar),catalmese,2.0,18.82,9250.0,49.47,41.0351579,29.1739149,1,1.8287747990990284,0,0,0.0,8,6,0,15,1
21000.0,75.0,2+1,cekmekoy,cekmekoy,hamidiye,3.0,18.82,7000.0,55.89,41.0268635,29.1885101,0,1.3741252414942027,0,0,0.0,4,5,0,18,1
20000.0,65.0,1+1,cekmekoy,cekmekoy,camlik,2.0,18.82,10000.0,46.58,41.0172216,29.193114,0,0.42533154695085523,1,2,2.0,5,12,0,19,1
21000.0,70.0,1+1,cekmekoy,tasdelen,gungoren,2.0,18.82,10500.0,44.72,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
21900.0,80.0,2+1,cekmekoy,cekmekoy,hamidiye,3.0,18.82,7300.0,55.49,41.0268635,29.1885101,0,1.3741252414942027,0,0,0.0,4,5,0,18,1
21000.0,65.0,1+1,cekmekoy,tasdelen,sogukpinar,2.0,18.82,10500.0,44.72,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
22000.0,80.0,2+1,cekmekoy,tasdelen,aydinlar,3.0,18.82,7333.333333333333,55.35,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
20000.0,65.0,1+1,cekmekoy,tasdelen,kirazlidere,2.0,18.82,10000.0,46.58,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
20000.0,65.0,1+1,cekmekoy,tasdelen,sogukpinar,2.0,18.82,10000.0,46.58,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
19000.0,45.0,1+1,cekmekoy,tasdelen,gungoren,2.0,18.82,9500.0,48.53,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
21500.0,55.0,1+1,cekmekoy,tasdelen,tasdelen,2.0,18.82,10750.0,43.82,41.031461,29.227749,0,2.6978052283565295,0,0,0.0,5,2,0,10,1
21500.0,65.0,1+1,cekmekoy,cekmekoy,hamidiye,2.0,18.82,10750.0,43.82,41.0268635,29.1885101,0,1.3741252414942027,0,0,0.0,4,5,0,18,1
20000.0,55.0,1+1,cekmekoy,tasdelen,kirazlidere,2.0,18.82,10000.0,46.58,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
22000.0,85.0,2+1,cekmekoy,tasdelen,gungoren,3.0,18.82,7333.333333333333,55.35,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
21000.0,60.0,1+1,cekmekoy,cekmekoy,merkez,2.0,18.82,10500.0,44.72,41.0369088,29.1771094,0,2.1390135707095896,0,0,0.0,8,6,0,13,1
19000.0,50.0,1+1,cekmekoy,tasdelen,aydinlar,2.0,18.82,9500.0,48.53,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
21000.0,65.0,1+1,cekmekoy,cekmekoy,mehmet akif,2.0,18.82,10500.0,44.72,41.0208246,29.1858308,0,0.7579777596671241,0,2,2.0,5,10,0,24,1
25000.0,85.0,2+1,cekmekoy,cekmekoy,mehmet akif,3.0,18.82,8333.333333333334,52.62,41.0208246,29.1858308,0,0.7579777596671241,0,2,2.0,5,10,0,24,1
24000.0,90.0,2+1,cekmekoy,tasdelen,aydinlar,3.0,18.82,8000.0,53.72,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
24000.0,60.0,1+1,cekmekoy,tasdelen,cumhuriyet,2.0,18.82,12000.0,39.63,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
25400.0,65.0,2+1,cekmekoy,tasdelen,tasdelen,3.0,18.82,8466.666666666666,52.02,41.031461,29.227749,0,2.6978052283565295,0,0,0.0,5,2,0,10,1
24000.0,80.0,2+1,cekmekoy,cekmekoy,merkez,3.0,18.82,8000.0,53.72,41.0369088,29.1771094,0,2.1390135707095896,0,0,0.0,8,6,0,13,1
25500.0,90.0,2+1,cekmekoy,cekmekoy,mehmet akif,3.0,18.82,8500.0,51.88,41.0208246,29.1858308,0,0.7579777596671241,0,2,2.0,5,10,0,24,1
22500.0,62.0,1+1,cekmekoy,tasdelen,sogukpinar,2.0,18.82,11250.0,42.53,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
24000.0,55.0,1+1,cekmekoy,tasdelen,sogukpinar,2.0,18.82,12000.0,39.63,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
25000.0,85.0,2+1,cekmekoy,tasdelen,sogukpinar,3.0,18.82,8333.333333333334,52.62,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
25000.0,95.0,2+1,cekmekoy,cekmekoy,mimar sinan,3.0,18.82,8333.333333333334,52.62,41.032758,29.1750966,0,1.7228257180852615,0,0,0.0,7,5,0,18,1
25500.0,55.0,1+1,cekmekoy,cekmekoy,merkez,2.0,18.82,12750.0,36.82,41.0369088,29.1771094,0,2.1390135707095896,0,0,0.0,8,6,0,13,1
23000.0,60.0,1+1,cekmekoy,tasdelen,gungoren,2.0,18.82,11500.0,41.84,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
25000.0,85.0,2+1,cekmekoy,alemdag(alemdar),catalmese,3.0,18.82,8333.333333333334,52.62,41.0351579,29.1739149,1,1.8287747990990284,0,0,0.0,8,6,0,15,1
25000.0,70.0,1+1,cekmekoy,cekmekoy,mimar sinan,2.0,18.82,12500.0,37.96,41.032758,29.1750966,0,1.7228257180852615,0,0,0.0,7,5,0,18,1
23500.0,60.0,1+1,cekmekoy,alemdag(alemdar),catalmese,2.0,18.82,11750.0,40.29,41.0351579,29.1739149,1,1.8287747990990284,0,0,0.0,8,6,0,15,1
25000.0,80.0,2+1,cekmekoy,tasdelen,sultanciftligi,3.0,18.82,8333.333333333334,52.62,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
25000.0,90.0,2+1,cekmekoy,cekmekoy,hamidiye,3.0,18.82,8333.333333333334,52.62,41.0268635,29.1885101,0,1.3741252414942027,0,0,0.0,4,5,0,18,1
25500.0,60.0,1+1,cekmekoy,tasdelen,tasdelen,2.0,18.82,12750.0,36.82,41.031461,29.227749,0,2.6978052283565295,0,0,0.0,5,2,0,10,1
25000.0,85.0,2+1,cekmekoy,cekmekoy,hamidiye,3.0,18.82,8333.333333333334,52.62,41.0268635,29.1885101,0,1.3741252414942027,0,0,0.0,4,5,0,18,1
22500.0,82.0,2+1,cekmekoy,tasdelen,sultanciftligi,3.0,18.82,7500.0,54.87,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
25500.0,95.0,3+1,cekmekoy,tasdelen,kirazlidere,4.0,18.82,6375.0,57.03,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
25000.0,90.0,2+1,cekmekoy,tasdelen,cumhuriyet,3.0,18.82,8333.333333333334,52.62,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
24000.0,65.0,2+1,cekmekoy,tasdelen,tasdelen,3.0,18.82,8000.0,53.72,41.031461,29.227749,0,2.6978052283565295,0,0,0.0,5,2,0,10,1
24000.0,105.0,2+1,cekmekoy,tasdelen,gungoren,3.0,18.82,8000.0,53.72,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
25000.0,85.0,2+1,cekmekoy,tasdelen,aydinlar,3.0,18.82,8333.333333333334,52.62,41.031185,29.2311306,0,2.816169633620744,0,0,0.0,6,2,0,12,1
23500.0,70.0,2+1,cekmekoy,cekmekoy,hamidiye,3.0,18.82,7833.333333333333,54.1,41.0268635,29.1885101,0,1.3741252414942027,0,0,0.0,4,5,0,18,1
25000.0,75.0,2+1,cekmekoy,cekmekoy,mimar sinan,3.0,18.82,8333.333333333334,52.62,41.032758,29.1750966,0,1.7228257180852615,0,0,0.0,7,5,0,18,1
26000.0,70.0,1+1,cekmekoy,cekmekoy,mehmet akif,2.0,18.82,13000.0,36.29,41.0208246,29.1858308,0,0.7579777596671241,0,2,2.0,5,10,0,24,1
24000.0,75.0,2+1,cekmekoy,cekmekoy,camlik,3.0,18.82,8000.0,53.72,41.0172216,29.193114,0,0.42533154695085523,1,2,2.0,5,12,0,19,1
25000.0,70.0,2+1,cekmekoy,cekmekoy,merkez,3.0,18.82,8333.333333333334,52.62,41.0369088,29.1771094,0,2.1390135707095896,0,0,0.0,8,6,0,13,1
24500.0,80.0,2+1,cekmekoy,cekmekoy,merkez,3.0,18.82,8166.666666666667,53.36,41.0369088,29.1771094,0,2.1390135707095896,0,0,0.0,8,6,0,13,1
24000.0,55.0,1+1,cekmekoy,cekmekoy,mehmet akif,2.0,18.82,12000.0,39.63,41.0208246,29.1858308,0,0.7579777596671241,0,2,2.0,5,10,0,24,1
26000.0,90.0,2+1,cekmekoy,alemdag(alemdar),eksioglu,3.0,18.82,8666.666666666666,51.46,41.0351579,29.1739149,1,1.8287747990990284,0,0,0.0,8,6,0,15,1
25000.0,50.0,1+1,cekmekoy,cekmekoy,merkez,2.0,18.82,12500.0,37.96,41.0369088,29.1771094,0,2.1390135707095896,0,0,0.0,8,6,0,13,1
