price,area_m2,room_count,district,neighborhood,total_rooms,walkability_score
28000.0,160.0,4+1,Mehmetakif,Hasanpaşa,5.0,10.0
30000.0,90.0,2+1,Mehmetakif,Mehmet Akif,3.0,10.0
27000.0,90.0,2+1,Turgutreis,Ahmet Yesevi,3.0,10.0
31000.0,90.0,2+1,Turgutreis,Ahmet Yesevi,3.0,10.0
27500.0,100.0,2+1,Necipfazıl,Hamidiye,3.0,10.0
27000.0,90.0,2+1,Necipfazıl,Yavuz Selim,3.0,10.0
29500.0,115.0,3+1,Necipfazıl,Akşemsettin,4.0,10.0
29000.0,60.0,1+1,Mehmetakif,Hasanpaşa,2.0,10.0
30000.0,120.0,2+2,Büyükçekmece,Battalgazi,4.0,10.0
29000.0,90.0,2+1,Büyükçekmece,Adil,3.0,10.0
29000.0,90.0,2+1,Büyükçekmece,Mimar Sinan,3.0,10.0
30000.0,85.0,2+1,Necipfazıl,Akşemsettin,3.0,10.0
27000.0,90.0,2+1,Necipfazıl,Orhangazi,3.0,10.0
27500.0,90.0,2+1,Büyükçekmece,Adil,3.0,10.0
28500.0,85.0,2+1,Büyükçekmece,Battalgazi,3.0,10.0
28000.0,90.0,2+1,Büyükçekmece,Adil,3.0,10.0
28000.0,98.0,2+1,Necipfazıl,Necip Fazıl,3.0,10.0
27000.0,100.0,2+1,Turgutreis,Ahmet Yesevi,3.0,10.0
26500.0,110.0,2+1,Büyükçekmece,Mimar Sinan,3.0,10.0
29000.0,105.0,2+1,Büyükçekmece,Mimar Sinan,3.0,10.0
27000.0,120.0,4+1,Turgutreis,Ahmet Yesevi,5.0,10.0
29500.0,85.0,2+1,Necipfazıl,Necip Fazıl,3.0,10.0
27000.0,95.0,2+1,Necipfazıl,Necip Fazıl,3.0,10.0
27000.0,95.0,2+1,Büyükçekmece,Adil,3.0,10.0
30000.0,150.0,4+0,Mehmetakif,Fatih,4.0,10.0
27000.0,100.0,2+1,Mehmetakif,Hasanpaşa,3.0,10.0
26500.0,87.0,2+1,Büyükçekmece,Battalgazi,3.0,10.0
31000.0,100.0,2+1,Turgutreis,Ahmet Yesevi,3.0,10.0
27500.0,95.0,2+1,Büyükçekmece,Battalgazi,3.0,10.0
27000.0,110.0,2+1,Mehmetakif,Abdurrahmangazi,3.0,10.0
30000.0,120.0,3+1,Mehmetakif,Abdurrahmangazi,4.0,10.0
27000.0,85.0,2+1,Turgutreis,Ahmet Yesevi,3.0,10.0
28500.0,97.0,2+1,Büyükçekmece,Battalgazi,3.0,10.0
28000.0,95.0,2+1,Mehmetakif,Mehmet Akif,3.0,10.0
26500.0,85.0,2+1,Necipfazıl,Necip Fazıl,3.0,10.0
30000.0,115.0,3+1,Büyükçekmece,Adil,4.0,10.0
30000.0,88.0,2+1,Büyükçekmece,Adil,3.0,10.0
31000.0,115.0,3+1,Büyükçekmece,Mimar Sinan,4.0,10.0
30000.0,90.0,2+1,Necipfazıl,Yavuz Selim,3.0,10.0
29000.0,95.0,2+1,Necipfazıl,Necip Fazıl,3.0,10.0
29000.0,95.0,2+1,Büyükçekmece,Mimar Sinan,3.0,10.0
28000.0,100.0,2+2,Turgutreis,Turgut Reis,4.0,10.0
31000.0,95.0,2+1,Büyükçekmece,Mimar Sinan,3.0,10.0
30000.0,95.0,2+1,Büyükçekmece,Adil,3.0,10.0
28000.0,88.0,2+1,Necipfazıl,Akşemsettin,3.0,10.0
28500.0,85.0,2+1,Necipfazıl,Necip Fazıl,3.0,10.0
31000.0,75.0,1+1,Mehmetakif,Hasanpaşa,2.0,10.0
30000.0,55.0,1+1,Büyükçekmece,Adil,2.0,10.0
28000.0,95.0,2+1,Büyükçekmece,Mimar Sinan,3.0,10.0
30000.0,85.0,2+1,Büyükçekmece,Mimar Sinan,3.0,10.0
28000.0,85.0,2+1,Büyükçekmece,Adil,3.0,10.0
30000.0,95.0,2+1,Büyükçekmece,Mimar Sinan,3.0,10.0
30000.0,120.0,3+1,Büyükçekmece,Mimar Sinan,4.0,10.0
27500.0,95.0,2+1,Necipfazıl,Necip Fazıl,3.0,10.0
27500.0,90.0,2+1,Büyükçekmece,Mimar Sinan,3.0,10.0
26500.0,90.0,2+1,Büyükçekmece,Adil,3.0,10.0
28000.0,95.0,2+1,Turgutreis,Ahmet Yesevi,3.0,10.0
30000.0,140.0,2+2,Büyükçekmece,Battalgazi,4.0,10.0
30000.0,130.0,3+1,Necipfazıl,Akşemsettin,4.0,10.0
27500.0,110.0,3+1,Mehmetakif,Mehmet Akif,4.0,10.0
30000.0,140.0,2+1,Büyükçekmece,Mimar Sinan,3.0,10.0
28000.0,90.0,2+1,Turgutreis,Ahmet Yesevi,3.0,10.0
30000.0,90.0,2+1,Büyükçekmece,Mimar Sinan,3.0,10.0
27500.0,85.0,2+1,Büyükçekmece,Mimar Sinan,3.0,10.0
28450.0,98.0,2+1,Necipfazıl,Necip Fazıl,3.0,10.0
31000.0,120.0,3+1,Büyükçekmece,Adil,4.0,10.0
30000.0,90.0,2+1,Necipfazıl,Necip Fazıl,3.0,10.0
28000.0,90.0,2+1,Necipfazıl,Necip Fazıl,3.0,10.0
28000.0,87.0,2+1,Büyükçekmece,Battalgazi,3.0,10.0
29000.0,85.0,2+1,Turgutreis,Ahmet Yesevi,3.0,10.0
27500.0,88.0,2+1,Mehmetakif,Mehmet Akif,3.0,10.0
28950.0,95.0,2+1,Turgutreis,Ahmet Yesevi,3.0,10.0
27000.0,80.0,2+1,Mehmetakif,Mehmet Akif,3.0,10.0
31000.0,120.0,3+1,Büyükçekmece,Mimar Sinan,4.0,10.0
29950.0,90.0,2+1,Necipfazıl,Akşemsettin,3.0,10.0
29000.0,110.0,3+1,Büyükçekmece,Adil,4.0,10.0
30499.0,110.0,3+1,Büyükçekmece,Adil,4.0,10.0
31000.0,105.0,3+1,Büyükçekmece,Adil,4.0,10.0
29000.0,100.0,2+1,Büyükçekmece,Mimar Sinan,3.0,10.0
29500.0,130.0,3+1,Büyükçekmece,Battalgazi,4.0,10.0
29000.0,75.0,1+1,Büyükçekmece,Adil,2.0,10.0
30000.0,140.0,3+1,Necipfazıl,Hamidiye,4.0,10.0
29000.0,105.0,3+1,Büyükçekmece,Adil,4.0,10.0
31000.0,60.0,1+1,Büyükçekmece,Adil,2.0,10.0
29000.0,85.0,2+1,Büyükçekmece,Battalgazi,3.0,10.0
30000.0,90.0,2+1,Turgutreis,Mecidiye,3.0,10.0
27000.0,90.0,2+1,Necipfazıl,Necip Fazıl,3.0,10.0
26900.0,95.0,2+1,Necipfazıl,Akşemsettin,3.0,10.0
28000.0,110.0,4+1,Necipfazıl,Necip Fazıl,5.0,10.0
28000.0,95.0,2+1,Mehmetakif,Abdurrahmangazi,3.0,10.0
30000.0,115.0,2+1,Büyükçekmece,Mimar Sinan,3.0,10.0
28000.0,100.0,2+1,Mehmetakif,Fatih,3.0,10.0
28000.0,70.0,1+1,Büyükçekmece,Adil,2.0,10.0
29000.0,110.0,2+1,Necipfazıl,Akşemsettin,3.0,10.0
26500.0,85.0,2+1,Büyükçekmece,Mimar Sinan,3.0,10.0
27000.0,100.0,2+1,Büyükçekmece,Mimar Sinan,3.0,10.0
27000.0,75.0,2+1,Büyükçekmece,Battalgazi,3.0,10.0
28000.0,94.0,3+1,Necipfazıl,Yavuz Selim,4.0,10.0
30000.0,85.0,2+1,Mehmetakif,Abdurrahmangazi,3.0,10.0
28500.0,140.0,3+1,Büyükçekmece,Battalgazi,4.0,10.0
30000.0,110.0,3+1,Büyükçekmece,Mimar Sinan,4.0,10.0
27000.0,65.0,1+1,Büyükçekmece,Adil,2.0,10.0
28000.0,120.0,3+1,Necipfazıl,Necip Fazıl,4.0,10.0
30000.0,144.0,4+1,Necipfazıl,Orhangazi,5.0,10.0
27000.0,85.0,2+1,Büyükçekmece,Adil,3.0,10.0
30500.0,102.0,2+1,Büyükçekmece,Mimar Sinan,3.0,10.0
28000.0,130.0,3+1,Mehmetakif,Fatih,4.0,10.0
35000.0,105.0,3+1,Mehmetakif,Mehmet Akif,4.0,10.0
35000.0,170.0,3+1,Büyükçekmece,Mimar Sinan,4.0,10.0
37000.0,110.0,3+1,Turgutreis,Turgut Reis,4.0,10.0
35000.0,110.0,3+1,Mehmetakif,Mehmet Akif,4.0,10.0
33000.0,160.0,4+1,Büyükçekmece,Battalgazi,5.0,10.0
37000.0,160.0,4+2,Büyükçekmece,Adil,6.0,10.0
32000.0,145.0,4+1,Büyükçekmece,Mimar Sinan,5.0,10.0
35000.0,85.0,2+1,Büyükçekmece,Mimar Sinan,3.0,10.0
33850.0,120.0,3+1,Turgutreis,Ahmet Yesevi,4.0,10.0
33000.0,90.0,2+1,Turgutreis,Turgut Reis,3.0,10.0
32000.0,100.0,2+1,Necipfazıl,Hamidiye,3.0,10.0
32000.0,120.0,3+1,Büyükçekmece,Battalgazi,4.0,10.0
35000.0,145.0,4+1,Büyükçekmece,Adil,5.0,10.0
35000.0,150.0,4+1,Necipfazıl,Akşemsettin,5.0,10.0
35000.0,160.0,5+1,Necipfazıl,Yavuz Selim,6.0,10.0
32500.0,150.0,3+1,Necipfazıl,Yavuz Selim,4.0,10.0
32000.0,115.0,3+1,Büyükçekmece,Mimar Sinan,4.0,10.0
32000.0,85.0,2+1,Büyükçekmece,Adil,3.0,10.0
36000.0,87.0,2+1,Büyükçekmece,Battalgazi,3.0,10.0
32000.0,95.0,2+1,Büyükçekmece,Adil,3.0,10.0
37000.0,160.0,4+1,Turgutreis,Ahmet Yesevi,5.0,10.0
35000.0,130.0,2+2,Necipfazıl,Akşemsettin,4.0,10.0
32500.0,120.0,3+1,Necipfazıl,Akşemsettin,4.0,10.0
35000.0,115.0,3+1,Necipfazıl,Necip Fazıl,4.0,10.0
33000.0,100.0,3+1,Necipfazıl,Akşemsettin,4.0,10.0
35000.0,111.0,3+1,Necipfazıl,Orhangazi,4.0,10.0
35000.0,105.0,3+1,Büyükçekmece,Mimar Sinan,4.0,10.0
33000.0,92.0,2+1,Büyükçekmece,Adil,3.0,10.0
35000.0,130.0,3+1,Büyükçekmece,Adil,4.0,10.0
33000.0,120.0,3+1,Büyükçekmece,Battalgazi,4.0,10.0
32000.0,140.0,3+2,Turgutreis,Turgut Reis,5.0,10.0
31500.0,160.0,3+1,Büyükçekmece,Battalgazi,4.0,10.0
34000.0,93.0,2+1,Büyükçekmece,Battalgazi,3.0,10.0
34000.0,80.0,1+1,Büyükçekmece,Adil,2.0,10.0
35000.0,110.0,3+1,Büyükçekmece,Adil,4.0,10.0
32500.0,150.0,3+1,Turgutreis,Turgut Reis,4.0,10.0
36000.0,92.0,2+1,Büyükçekmece,Adil,3.0,10.0
35000.0,94.0,2+1,Büyükçekmece,Battalgazi,3.0,10.0
36000.0,145.0,3+1,Turgutreis,Ahmet Yesevi,4.0,10.0
35000.0,160.0,3+1,Mehmetakif,Mehmet Akif,4.0,10.0
35000.0,90.0,2+1,Büyükçekmece,Battalgazi,3.0,10.0
35000.0,120.0,3+1,Büyükçekmece,Battalgazi,4.0,10.0
32000.0,90.0,2+1,Mehmetakif,Mehmet Akif,3.0,10.0
33000.0,90.0,2+1,Büyükçekmece,Adil,3.0,10.0
33500.0,135.0,3+1,Necipfazıl,Akşemsettin,4.0,10.0
35000.0,130.0,3+1,Mehmetakif,Abdurrahmangazi,4.0,10.0
35000.0,125.0,3+1,Büyükçekmece,Adil,4.0,10.0
33500.0,110.0,2+1,Büyükçekmece,Battalgazi,3.0,10.0
32000.0,66.0,1+1,Büyükçekmece,Adil,2.0,10.0
35000.0,155.0,4+1,Necipfazıl,Yavuz Selim,5.0,10.0
32000.0,90.0,2+1,Necipfazıl,Yavuz Selim,3.0,10.0
37000.0,150.0,5+1,Büyükçekmece,Battalgazi,6.0,10.0
35000.0,120.0,3+1,Büyükçekmece,Mimar Sinan,4.0,10.0
33000.0,120.0,3+1,Büyükçekmece,Adil,4.0,10.0
32000.0,88.0,2+1,Büyükçekmece,Battalgazi,3.0,10.0
32000.0,130.0,3+1,Necipfazıl,Hamidiye,4.0,10.0
33000.0,120.0,3+1,Büyükçekmece,Mimar Sinan,4.0,10.0
35000.0,70.0,1+1,Büyükçekmece,Adil,2.0,10.0
33500.0,115.0,3+1,Büyükçekmece,Battalgazi,4.0,10.0
31500.0,105.0,2+1,Büyükçekmece,Adil,3.0,10.0
35000.0,91.0,2+1,Necipfazıl,Necip Fazıl,3.0,10.0
35000.0,97.0,3+1,Büyükçekmece,Adil,4.0,10.0
35000.0,150.0,3+1,Büyükçekmece,Adil,4.0,10.0
33500.0,130.0,3+1,Necipfazıl,Orhangazi,4.0,10.0
32000.0,108.0,2+1,Büyükçekmece,Mimar Sinan,3.0,10.0
35000.0,115.0,3+1,Büyükçekmece,Battalgazi,4.0,10.0
36000.0,150.0,4+1,Necipfazıl,Necip Fazıl,5.0,10.0
35000.0,120.0,3+1,Necipfazıl,Orhangazi,4.0,10.0
31500.0,130.0,2+1,Turgutreis,Turgut Reis,3.0,10.0
33500.0,120.0,3+1,Büyükçekmece,Adil,4.0,10.0
36500.0,127.0,4+1,Büyükçekmece,Adil,5.0,10.0
33000.0,110.0,3+1,Necipfazıl,Orhangazi,4.0,10.0
36000.0,120.0,3+1,Büyükçekmece,Adil,4.0,10.0
34000.0,130.0,4+1,Büyükçekmece,Battalgazi,5.0,10.0
37000.0,160.0,4.5+1,Mehmetakif,Abdurrahmangazi,5.5,10.0
31500.0,58.0,1+1,Büyükçekmece,Adil,2.0,10.0
37000.0,100.0,3+1,Mehmetakif,Mehmet Akif,4.0,10.0
33000.0,145.0,3+1,Büyükçekmece,Adil,4.0,10.0
37000.0,120.0,3+1,Büyükçekmece,Mimar Sinan,4.0,10.0
35000.0,100.0,3+1,Mehmetakif,Abdurrahmangazi,4.0,10.0
33000.0,105.0,3.5+1,Turgutreis,Ahmet Yesevi,4.5,10.0
35750.0,140.0,4+1,Mehmetakif,Mehmet Akif,5.0,10.0
33000.0,105.0,3+1,Büyükçekmece,Battalgazi,4.0,10.0
34500.0,115.0,3+1,Büyükçekmece,Battalgazi,4.0,10.0
31500.0,90.0,2+1,Necipfazıl,Necip Fazıl,3.0,10.0
35000.0,100.0,3+1,Necipfazıl,Orhangazi,4.0,10.0
36000.0,160.0,4+1,Büyükçekmece,Mimar Sinan,5.0,10.0
36500.0,140.0,4+1,Büyükçekmece,Battalgazi,5.0,10.0
35000.0,145.0,4+1,Büyükçekmece,Mimar Sinan,5.0,10.0
35000.0,120.0,3+1,Turgutreis,Mecidiye,4.0,10.0
35500.0,120.0,3+1,Büyükçekmece,Battalgazi,4.0,10.0
35000.0,140.0,4+1,Büyükçekmece,Battalgazi,5.0,10.0
36000.0,145.0,4+1,Büyükçekmece,Battalgazi,5.0,10.0
36000.0,108.0,1+1,Büyükçekmece,Battalgazi,2.0,10.0
33000.0,150.0,3+1,Necipfazıl,Necip Fazıl,4.0,10.0
35500.0,93.0,2+1,Büyükçekmece,Battalgazi,3.0,10.0
34000.0,130.0,4+1,Büyükçekmece,Mimar Sinan,5.0,10.0
32000.0,90.0,2+1,Büyükçekmece,Adil,3.0,10.0
35000.0,73.0,1+1,Büyükçekmece,Adil,2.0,10.0
35000.0,125.0,3+1,Mehmetakif,Abdurrahmangazi,4.0,10.0
33000.0,125.0,3+1,Büyükçekmece,Adil,4.0,10.0
33000.0,130.0,3+1,Büyükçekmece,Battalgazi,4.0,10.0
41000.0,110.0,3+1,Büyükçekmece,Mimar Sinan,4.0,10.0
45000.0,165.0,4+1,Necipfazıl,Necip Fazıl,5.0,10.0
43000.0,112.0,3.5+1,Mehmetakif,Abdurrahmangazi,4.5,10.0
42000.0,120.0,3+1,Büyükçekmece,Adil,4.0,10.0
45000.0,126.0,2+1,Mehmetakif,Hasanpaşa,3.0,10.0
41500.0,110.0,3+1,Necipfazıl,Necip Fazıl,4.0,10.0
41000.0,140.0,3+1,Büyükçekmece,Mimar Sinan,4.0,10.0
45000.0,135.0,3+1,Mehmetakif,Abdurrahmangazi,4.0,10.0
37500.0,140.0,4+1,Necipfazıl,Yavuz Selim,5.0,10.0
38000.0,115.0,3+1,Büyükçekmece,Mimar Sinan,4.0,10.0
41250.0,108.0,3+1,Necipfazıl,Necip Fazıl,4.0,10.0
38000.0,125.0,3+1,Turgutreis,Turgut Reis,4.0,10.0
45000.0,155.0,5+1,Büyükçekmece,Adil,6.0,10.0
40000.0,185.0,5+1,Mehmetakif,Fatih,6.0,10.0
40000.0,135.0,3+1,Büyükçekmece,Mimar Sinan,4.0,10.0
44000.0,150.0,4+1,Necipfazıl,Orhangazi,5.0,10.0
45000.0,120.0,3+1,Mehmetakif,Mehmet Akif,4.0,10.0
42000.0,123.0,2+1,Mehmetakif,Hasanpaşa,3.0,10.0
45000.0,170.0,3+1,Büyükçekmece,Adil,4.0,10.0
38000.0,100.0,2+1,Büyükçekmece,Adil,3.0,10.0
40000.0,95.0,2+1,Büyükçekmece,Mimar Sinan,3.0,10.0
39750.0,130.0,3+2,Büyükçekmece,Adil,5.0,10.0
41000.0,184.0,4+1,Büyükçekmece,Adil,5.0,10.0
42000.0,160.0,4+1,Mehmetakif,Abdurrahmangazi,5.0,10.0
45000.0,130.0,3+1,Mehmetakif,Hasanpaşa,4.0,10.0
43000.0,115.0,3+1,Büyükçekmece,Adil,4.0,10.0
42000.0,107.0,2+1,Büyükçekmece,Adil,3.0,10.0
41000.0,160.0,4+1,Büyükçekmece,Mimar Sinan,5.0,10.0
38000.0,108.0,2+1,Büyükçekmece,Mimar Sinan,3.0,10.0
45000.0,180.0,4+1,Büyükçekmece,Battalgazi,5.0,10.0
40000.0,120.0,2+1,Büyükçekmece,Battalgazi,3.0,10.0
41000.0,120.0,3+1,Mehmetakif,Abdurrahmangazi,4.0,10.0
45000.0,115.0,2+1,Mehmetakif,Hasanpaşa,3.0,10.0
39000.0,130.0,4+1,Büyükçekmece,Mimar Sinan,5.0,10.0
43000.0,154.0,3+1,Büyükçekmece,Battalgazi,4.0,10.0
38000.0,105.0,3+1,Mehmetakif,Mehmet Akif,4.0,10.0
42000.0,110.0,2+1,Mehmetakif,Hasanpaşa,3.0,10.0
40000.0,110.0,3+1,Mehmetakif,Abdurrahmangazi,4.0,10.0
42000.0,160.0,3.5+1,Büyükçekmece,Mimar Sinan,4.5,10.0
44000.0,117.0,3+1,Büyükçekmece,Mimar Sinan,4.0,10.0
43500.0,140.0,4+1,Büyükçekmece,Battalgazi,5.0,10.0
40000.0,150.0,3+1,Necipfazıl,Necip Fazıl,4.0,10.0
38000.0,160.0,4+1,Necipfazıl,Necip Fazıl,5.0,10.0
41000.0,170.0,5+1,Büyükçekmece,Battalgazi,6.0,10.0
38000.0,87.0,2+1,Büyükçekmece,Battalgazi,3.0,10.0
38000.0,130.0,3+1,Büyükçekmece,Battalgazi,4.0,10.0
42000.0,116.0,2+1,Büyükçekmece,Adil,3.0,10.0
39750.0,135.0,2+1,Büyükçekmece,Battalgazi,3.0,10.0
41000.0,115.0,2+1,Büyükçekmece,Mimar Sinan,3.0,10.0
43000.0,155.0,3+1,Büyükçekmece,Battalgazi,4.0,10.0
39500.0,115.0,3+1,Büyükçekmece,Battalgazi,4.0,10.0
42000.0,125.0,3+1,Büyükçekmece,Battalgazi,4.0,10.0
41500.0,150.0,4+1,Mehmetakif,Abdurrahmangazi,5.0,10.0
42500.0,119.0,2+1,Büyükçekmece,Adil,3.0,10.0
38000.0,155.0,4+1,Necipfazıl,Orhangazi,5.0,10.0
47000.0,160.0,4+2,Büyükçekmece,Mimar Sinan,6.0,10.0
55000.0,150.0,3+1,Büyükçekmece,Adil,4.0,10.0
51500.0,154.0,3+1,Mehmetakif,Hasanpaşa,4.0,10.0
48000.0,154.0,3+1,Büyükçekmece,Battalgazi,4.0,10.0
47500.0,120.0,2+1,Büyükçekmece,Battalgazi,3.0,10.0
50000.0,154.0,3+1,Mehmetakif,Hasanpaşa,4.0,10.0
52000.0,208.0,3+1,Büyükçekmece,Battalgazi,4.0,10.0
50000.0,147.0,3+1,Büyükçekmece,Mimar Sinan,4.0,10.0
54000.0,140.0,3+1,Büyükçekmece,Adil,4.0,10.0
56000.0,154.0,3+1,Büyükçekmece,Battalgazi,4.0,10.0
57000.0,154.0,3+1,Büyükçekmece,Battalgazi,4.0,10.0
58000.0,155.0,3.5+1,Büyükçekmece,Adil,4.5,10.0
57500.0,160.0,3+1,Büyükçekmece,Mimar Sinan,4.0,10.0
140000.0,130.0,2+1,Beyoğlu,Cihangir,3.0,69.14
80000.0,110.0,2+1,Üsküdar,Acıbadem,3.0,52.38
80000.0,105.0,2+1,Üsküdar,Merkez,3.0,52.38
85000.0,185.0,4+1,Kartal,Rahmanlar (Atalar),5.0,33.32
100000.0,95.0,3+1,Üsküdar,Altunizade,4.0,52.38
78500.0,75.0,1+1,Eyüpsultan,Göktürk,2.0,38.98
105000.0,120.0,3+1,Kadıköy,Göztepe,4.0,74.31
90000.0,160.0,3.5+1,Kadıköy,Caferağa,4.5,74.31
95000.0,160.0,2+1,Beşiktaş,Abbasağa,3.0,75.65
78000.0,95.0,2+1,Üsküdar,Acıbadem,3.0,52.38
110000.0,138.0,2+1,Ataşehir,Merkez,3.0,43.77
150000.0,210.0,4+1,Zeytinburnu,Maltepe,5.0,51.78
105000.0,85.0,2+1,Kadıköy,Caferağa,3.0,74.31
100000.0,140.0,3+1,Bahçelievler,Merkez,4.0,10.0
85000.0,120.0,2+1,Gaziosmanpaşa,Fevziçakmak,3.0,10.0
80000.0,90.0,2+1,Şişli,Merkez,3.0,74.83
80000.0,188.0,4+1,Başakşehir,Bahçeşehir,5.0,10.0
90000.0,165.0,2+1,Sarıyer,Merkez,3.0,57.41
130000.0,220.0,4+1,Çekmeköy,Taşdelen,5.0,10.0
80000.0,140.0,3.5+1,Bakırköy,Ataköy,4.5,47.96
83000.0,189.0,4+1,Başakşehir,İkitelli,5.0,10.0
97500.0,130.0,2+1,Eyüpsultan,Göktürk,3.0,38.98
100000.0,113.0,2+1,Beşiktaş,Levazım,3.0,75.65
100000.0,120.0,2+1,Kadıköy,Feneryolu,3.0,74.31
85000.0,105.0,2+1,Kağıthane,Seyrantepe,3.0,31.85
120000.0,170.0,3+1,Sarıyer,Merkez,4.0,57.41
100000.0,160.0,3+1,Beşiktaş,Gayrettepe,4.0,75.65
130000.0,100.0,3+1,Beşiktaş,Arnavutköy,4.0,75.65
100000.0,130.0,3+1,Kadıköy,Merdivenköy,4.0,74.31
80000.0,100.0,2+1,Kadıköy,Feneryolu,3.0,74.31
85000.0,130.0,3+1,Bahçelievler,Merkez,4.0,10.0
115000.0,194.0,3+1,Bahçelievler,Merkez,4.0,10.0
110000.0,130.0,3+1,Kadıköy,Caferağa,4.0,74.31
120000.0,120.0,2+1,Şişli,Teşvikiye,3.0,74.83
125000.0,170.0,2+1,Sarıyer,Merkez,3.0,57.41
105000.0,147.0,2+1,Şişli,Fulya,3.0,74.83
82500.0,148.0,3+1,Pendik,Yenişehir,4.0,10.0
105000.0,122.0,3+1,Kadıköy,Caddebostan,4.0,74.31
80000.0,159.0,3+1,Çekmeköy,Taşdelen,4.0,10.0
80000.0,143.0,2+1,Kağıthane,Hamidiye,3.0,31.85
92000.0,85.0,2+1,Kadıköy,Göztepe,3.0,74.31
105000.0,152.0,2+1,Eyüpsultan,Kemerburgaz,3.0,38.98
78000.0,95.0,2+1,Şişli,Merkez,3.0,74.83
140000.0,90.0,2+1,Beşiktaş,Akatlar,3.0,75.65
110000.0,90.0,3+1,Beşiktaş,Levazım,4.0,75.65
95000.0,140.0,3+1,Başakşehir,Bahçeşehir,4.0,10.0
120000.0,172.0,3+1,Çekmeköy,Taşdelen,4.0,10.0
90000.0,102.0,2+1,Sarıyer,Merkez,3.0,57.41
90000.0,157.0,3+1,Kartal,Topselvi,4.0,33.32
90000.0,130.0,3+1,Bahçelievler,Merkez,4.0,10.0
85000.0,106.0,2+1,Sarıyer,Köyler,3.0,57.41
105000.0,135.0,3+1,Kadıköy,Suadiye,4.0,74.31
120000.0,150.0,3+1,Şişli,Teşvikiye,4.0,74.83
104000.0,200.0,4+1,Ümraniye,Merkez,5.0,40.45
120000.0,125.0,3+1,Kadıköy,Göztepe,4.0,74.31
105000.0,163.0,2+1,Sarıyer,Merkez,3.0,57.41
85000.0,70.0,1+1,Sarıyer,Merkez,2.0,57.41
100000.0,163.0,3+1,Ataşehir,Barbaros,4.0,43.77
90000.0,150.0,3+1,Beşiktaş,Levent,4.0,75.65
125000.0,130.0,3+1,Kadıköy,Göztepe,4.0,74.31
140000.0,147.0,2+1,Beyoğlu,Kemankeş,3.0,69.14
85000.0,110.0,3+1,Üsküdar,Acıbadem,4.0,52.38
85000.0,200.0,4.5+1,Başakşehir,İkitelli,5.5,10.0
115000.0,140.0,3+1,Kadıköy,Caddebostan,4.0,74.31
76000.0,120.0,3+1,Kadıköy,Bostancı,4.0,74.31
150000.0,135.0,3+1,Kadıköy,Fenerbahçe,4.0,74.31
130000.0,160.0,2+1,Beşiktaş,Levazım,3.0,75.65
95000.0,105.0,2+1,Kadıköy,Göztepe,3.0,74.31
95000.0,110.0,2+1,Kadıköy,Caddebostan,3.0,74.31
145000.0,172.0,3.5+1,Eyüpsultan,Göktürk,4.5,38.98
125000.0,145.0,2+1,Bakırköy,Ataköy,3.0,47.96
130000.0,135.0,3+1,Kadıköy,Erenköy,4.0,74.31
80000.0,100.0,2+1,Bakırköy,Zeytinlik,3.0,47.96
78000.0,110.0,2+1,Sarıyer,Köyler,3.0,57.41
90000.0,180.0,3.5+1,Şişli,19 Mayıs,4.5,74.83
125000.0,200.0,4+1,Maltepe,İdealtepe,5.0,37.08
85000.0,85.0,1+1,Beykoz,Paşabahçe,2.0,10.0
85000.0,70.0,1+1,Şişli,Teşvikiye,2.0,74.83
130000.0,110.0,2+1,Ümraniye,Çakmak,3.0,40.45
130000.0,159.0,3.5+1,Eyüpsultan,Göktürk,4.5,38.98
95000.0,140.0,3+1,Beşiktaş,Abbasağa,4.0,75.65
107000.0,128.0,3+1,Kadıköy,Caddebostan,4.0,74.31
78000.0,147.0,3+1,Çekmeköy,Taşdelen,4.0,10.0
110000.0,140.0,3+1,Üsküdar,Beylerbeyi,4.0,52.38
85000.0,145.0,3+1,Çekmeköy,Taşdelen,4.0,10.0
93000.0,168.0,3+1,Kartal,Esentepe,4.0,33.32
80000.0,100.0,3+1,Kadıköy,Erenköy,4.0,74.31
78000.0,141.0,3+1,Eyüpsultan,Alibeyköy,4.0,38.98
90000.0,140.0,2+1,Eyüpsultan,Göktürk,3.0,38.98
80000.0,160.0,4+1,Şişli,Cumhuriyet,5.0,74.83
95000.0,145.0,3+1,Beşiktaş,Gayrettepe,4.0,75.65
83000.0,136.0,3+1,Gaziosmanpaşa,Fevziçakmak,4.0,10.0
85000.0,136.0,3+1,Sancaktepe,Sarıgazi,4.0,10.0
85000.0,170.0,3+1,Kartal,Rahmanlar (Atalar),4.0,33.32
110000.0,200.0,3+1,Sarıyer,Merkez,4.0,57.41
79000.0,113.0,2+1,Üsküdar,Merkez,3.0,52.38
120000.0,140.0,3+2,Beyoğlu,Cihangir,5.0,69.14
100000.0,100.0,2+1,Üsküdar,Kandilli,3.0,52.38
85000.0,130.0,3+1,Maltepe,İdealtepe,4.0,37.08
91000.0,163.0,2+1,Kağıthane,Merkez,3.0,31.85
76000.0,150.0,3+1,Beşiktaş,Levent,4.0,75.65
95000.0,150.0,2+1,Eyüpsultan,Kemerburgaz,3.0,38.98
110000.0,85.0,2+1,Kadıköy,Caddebostan,3.0,74.31
85000.0,130.0,2+1,Ümraniye,Merkez,3.0,40.45
150000.0,180.0,3.5+1,Beşiktaş,Bebek,4.5,75.65
