district,sub_district,neighborhood,location_id,listing_count,lat,lon,geocode_strategy,is_district_center,display_name
cekmekoy,cekmekoy,mimar sinan,260,35,41.032758,29.1750966,1.0,0.0,"Mimar Sinan Mahallesi, Çekmeköy, İstanbul, Marmara Bölgesi, 34782, Türkiye"
cekmekoy,koyler,resadiye,261,1,41.0351579,29.1739149,3.0,1.0,"Çekmeköy, İstanbul, Marmara Bölgesi, Türkiye"
cekmekoy,tasdelen,aydinlar,262,23,41.031185,29.2311306,2.0,0.0,"Taşdelen Mahallesi, Çekmeköy, İstanbul, Marmara Bölgesi, Türkiye"
cekmekoy,tasdelen,cumhuriyet,263,35,41.031185,29.2311306,2.0,0.0,"Taşdelen Mahallesi, Çekmeköy, İstanbul, Marmara Bölgesi, Türkiye"
cekmekoy,tasdelen,gungoren,264,100,41.031185,29.2311306,2.0,0.0,"Taşdelen Mahallesi, Çekmeköy, İstanbul, Marmara Bölgesi, Türkiye"
cekmekoy,tasdelen,kirazlidere,265,19,41.031185,29.2311306,2.0,0.0,"Taşdelen Mahallesi, Çekmeköy, İstanbul, Marmara Bölgesi, Türkiye"
cekmekoy,tasdelen,sogukpinar,266,22,41.031185,29.2311306,2.0,0.0,"Taşdelen Mahallesi, Çekmeköy, İstanbul, Marmara Bölgesi, Türkiye"
cekmekoy,tasdelen,sultanciftligi,267,33,41.031185,29.2311306,2.0,0.0,"Taşdelen Mahallesi, Çekmeköy, İstanbul, Marmara Bölgesi, Türkiye"
cekmekoy,tasdelen,tasdelen,268,32,41.031461,29.227749,1.0,0.0,"Taşdelen, Turgut Özal Caddesi, Taşdelen Mahallesi, Çekmeköy, İstanbul, Marmara Bölgesi, 34788, Türkiye"
esenler,birlik,atisalani,269,10,41.0491553,28.8764248,1.0,0.0,"Atışalanı Caddesi, Birlik Mahallesi, Esenler, İstanbul, Marmara Bölgesi, 34230, Türkiye"
esenler,birlik,merkez,270,5,41.0542836,28.8732278,1.0,0.0,"Atışalanı Merkez Cami, Köyiçi Caddesi, Atışalanı Mahallesi, Esenler, İstanbul, Marmara Bölgesi, 34230, Türkiye"
esenler,esenler,cifte havuzlar,271,2,41.0267887,28.8954257,1.0,0.0,"Çifte Havuzlar Mahallesi, Esenler, İstanbul, Marmara Bölgesi, Türkiye"
esenler,esenler,fevzi cakmak,272,5,41.0387523,28.883188,1.0,0.0,"Fevzi Çakmak Mahallesi, Esenler, İstanbul, Marmara Bölgesi, Türkiye"
esenler,esenler,kemer,273,6,41.0526257,28.876571,1.0,0.0,"Kemer Mahallesi, Esenler, İstanbul, Marmara Bölgesi, Türkiye"
esenler,esenler,menderes,274,4,41.0427411,28.8784952,1.0,0.0,"Menderes, 373. Sokak, Menderes Mahallesi, Esenler, İstanbul, Marmara Bölgesi, 34225, Türkiye"
esenler,esenler,mimar sinan,275,3,41.0358974,28.8848756,1.0,0.0,"Mimar Sinan Mahallesi, Esenler, İstanbul, Marmara Bölgesi, 34220, Türkiye"
esenler,esenler,namik kemal,276,5,41.0311027,28.8955728,1.0,0.0,"Namık Kemal Mahallesi, Esenler, İstanbul, Marmara Bölgesi, Türkiye"
esenler,esenler,nine hatun,277,6,41.0370239,28.8802419,1.0,0.0,"Nine Hatun Mahallesi, Esenler, İstanbul, Marmara Bölgesi, Türkiye"
esenler,karabayir,fatih,278,6,41.0385137,28.8721288,1.0,0.0,"Fatih Caddesi, Karabayır, Fatih Mahallesi, Esenler, İstanbul, Marmara Bölgesi, 34225, Türkiye"
esenler,karabayir,kazim karabekir,279,6,41.0437401,28.8689526,2.0,0.0,"Karabayır, Fatih Mahallesi, Esenler, İstanbul, Marmara Bölgesi, 34225, Türkiye"
esenler,karabayir,tuna,280,3,41.0462212,28.8662549,1.0,0.0,"Tuna Mesleki ve Teknik Anadolu Lisesi, Çinçindere Caddesi, Karabayır, Tuna Mahallesi, Esenler, İstanbul, Marmara Bölgesi, 34225, Türkiye"
esenler,sanayi,15 temmuz,281,1,40.8923274,29.2653951,2.0,0.0,"Remik Kimya Sanayi ve Ticaret A.Ş, Esenler Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye"
esenler,sanayi,orucreis,282,6,40.8923274,29.2653951,2.0,0.0,"Remik Kimya Sanayi ve Ticaret A.Ş, Esenler Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye"
esenler,sanayi,turgut reis,283,9,40.8923274,29.2653951,2.0,0.0,"Remik Kimya Sanayi ve Ticaret A.Ş, Esenler Mahallesi, Pendik, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,akcaburgaz,284,13,41.0733127,28.6334269,1.0,0.0,"Akçaburgaz Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,akevler,285,37,41.0191199,28.67678,1.0,0.0,"Akevler Mahallesi 7 sokak, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,aksemseddin,286,1,41.0172962,28.6944236,1.0,0.0,"Akşemseddin Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, 34510, Türkiye"
esenyurt,esenyurt,ardicli,287,35,41.0461686,28.6798101,1.0,0.0,"Ardıçlı Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,asik veysel,288,17,41.0585357,28.6738904,1.0,0.0,"Aşık Veysel Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,ataturk,289,4,41.037115,28.636196,1.0,0.0,"Atatürk Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,balikyolu,290,11,41.0396612,28.6904284,1.0,0.0,"Balıkyolu Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,barbaros hayrettin pasa,291,72,41.0182515,28.6414475,1.0,0.0,"Barbaros Hayrettin Paşa Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,battalgazi,292,8,41.0394344,28.6562357,1.0,0.0,"Battalgazi Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,cinar,293,17,41.0411611,28.6642095,1.0,0.0,"Çınar Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,cumhuriyet,294,29,41.0169451,28.6489243,1.0,0.0,"Cumhuriyet Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,esenkent,295,12,41.0593586,28.6809268,1.0,0.0,"Esenkent Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,fatih,296,10,41.0298974,28.6746475,1.0,0.0,"Fatih Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,gokevler,297,45,41.0252638,28.6335726,1.0,0.0,"Gökevler Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,hurriyet,298,10,41.031599,28.6466704,1.0,0.0,"Hürriyet Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,i̇ncirtepe,299,22,41.0206769,28.6909976,1.0,0.0,"İncirtepe Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,i̇nonu,300,8,41.0270909,28.6866366,1.0,0.0,"İnönü Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,koza,301,91,41.0645603,28.6652589,1.0,0.0,"Koza Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,mehmet akif ersoy,302,18,41.0138079,28.6667966,1.0,0.0,"Mehmet Akif Ersoy Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,mehtercesme,303,23,41.0185614,28.6628747,1.0,0.0,"Mehterçeşme Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, 34515, Türkiye"
esenyurt,esenyurt,merkez,304,17,41.0350405,28.6760001,1.0,0.0,"Merkez Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,mevlana,305,8,41.0124992,28.6567189,1.0,0.0,"Mevlana Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,namik kemal,306,8,41.0101007,28.6938039,1.0,0.0,"Namık Kemal Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,necip fazil kisakurek,307,11,41.0309904,28.6527815,1.0,0.0,"Necip Fazıl Kısakürek Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,orhan gazi,308,36,41.0709914,28.6542125,1.0,0.0,"Orhan Gazi Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, 34538, Türkiye"
esenyurt,esenyurt,ornek,309,7,41.0447965,28.6703501,1.0,0.0,"Örnek Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,osmangazi,310,5,41.0415514,28.6458279,1.0,0.0,"Osmangazi Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, 34522, Türkiye"
esenyurt,esenyurt,pinar,311,29,41.0335095,28.6655807,1.0,0.0,"Pınar Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,piri reis,312,48,41.0199712,28.6480848,1.0,0.0,"Piri Reis Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,saadetdere,313,7,41.0081748,28.6976834,1.0,0.0,"Saadetdere Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,sehitler,314,3,41.0332974,28.6550502,1.0,0.0,"Şehitler Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,selahaddin eyyubi,315,19,41.044908,28.6622124,1.0,0.0,"Selahaddin Eyyubi Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, 34517, Türkiye"
esenyurt,esenyurt,suleymaniye,316,7,41.0439199,28.6810152,1.0,0.0,"Süleymaniye Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,sultaniye,317,27,41.03369,28.6827178,1.0,0.0,"Sultaniye Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,talatpasa,318,16,41.0229955,28.6721151,1.0,0.0,"Talatpaşa Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,turgut ozal,319,16,41.0046495,28.6938819,1.0,0.0,"Turgut Özal Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,ucevler,320,20,41.0266491,28.6801351,1.0,0.0,"Üçevler Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,yenikent,321,14,41.0368086,28.6808544,1.0,0.0,"Yenikent Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, 34510, Türkiye"
esenyurt,esenyurt,yesilkent,322,68,41.0265322,28.6637265,1.0,0.0,"Yeşilkent Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,yunus emre,323,16,41.0285572,28.693938,1.0,0.0,"Yunus Emre Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, Türkiye"
esenyurt,esenyurt,zafer,324,80,41.0176797,28.6855692,1.0,0.0,"Zafer Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, 34513, Türkiye"
esenyurt,haramidere,guzelyurt,325,30,41.006514,28.6676766,1.0,0.0,"Opet Esenyurt Güzelyurt, 19, Haramidere Caddesi, Yakuplu Mahallesi, Beylikdüzü, İstanbul, Marmara Bölgesi, 34515, Türkiye"
esenyurt,kirac,i̇stiklal,326,5,41.0385321,28.6493274,1.0,0.0,"İstiklal Sokağı, Kıraç, İstiklal Mahallesi, Esenyurt, İstanbul, Marmara Bölgesi, 34522, Türkiye"
eyupsultan,alibeykoy,5. levent,327,49,41.0791413,28.949577,2.0,0.0,"Alibeyköy, 1. Çayır Sokağı, Alibeyköy Mahallesi, Eyüpsultan, İstanbul, Marmara Bölgesi, 34060, Türkiye"
eyupsultan,alibeykoy,alibeykoy,328,16,41.0791413,28.949577,1.0,0.0,"Alibeyköy, 1. Çayır Sokağı, Alibeyköy Mahallesi, Eyüpsultan, İstanbul, Marmara Bölgesi, 34060, Türkiye"
eyupsultan,alibeykoy,emniyettepe,329,20,41.0791413,28.949577,2.0,0.0,"Alibeyköy, 1. Çayır Sokağı, Alibeyköy Mahallesi, Eyüpsultan, İstanbul, Marmara Bölgesi, 34060, Türkiye"
eyupsultan,alibeykoy,guzeltepe,330,29,41.0791413,28.949577,2.0,0.0,"Alibeyköy, 1. Çayır Sokağı, Alibeyköy Mahallesi, Eyüpsultan, İstanbul, Marmara Bölgesi, 34060, Türkiye"
eyupsultan,circir,aksemsettin,331,19,41.0801289,28.9363025,2.0,0.0,"Çırçır, Mustafa Kemal Bulvarı, Çırçır Mahallesi, Eyüpsultan, İstanbul, Marmara Bölgesi, 34070, Türkiye"
eyupsultan,circir,circir,332,32,41.0801289,28.9363025,1.0,0.0,"Çırçır, Mustafa Kemal Bulvarı, Çırçır Mahallesi, Eyüpsultan, İstanbul, Marmara Bölgesi, 34070, Türkiye"
eyupsultan,eyupsultan,esentepe,333,31,41.0686652,28.9393536,1.0,0.0,"Esentepe Mahallesi, Eyüpsultan, İstanbul, Marmara Bölgesi, Türkiye"
eyupsultan,eyupsultan,i̇slambey,334,12,41.0467148,28.9314745,1.0,0.0,"İslambey Mahallesi, Eyüpsultan, İstanbul, Marmara Bölgesi, Türkiye"
eyupsultan,eyupsultan,merkez,335,10,41.0474069,28.9356137,1.0,0.0,"Merkez Mahallesi, Eyüpsultan, İstanbul, Marmara Bölgesi, 34050, Türkiye"
eyupsultan,eyupsultan,nisanci,336,8,41.0433814,28.936088,1.0,0.0,"Nişancı Mahallesi, Eyüpsultan, İstanbul, Marmara Bölgesi, Türkiye"
eyupsultan,eyupsultan,sakarya,337,6,41.0647435,28.9405122,1.0,0.0,"Sakarya Mahallesi, Eyüpsultan, İstanbul, Marmara Bölgesi, Türkiye"
eyupsultan,eyupsultan,silahtaraga,338,12,41.0613259,28.940346,1.0,0.0,"Silahtarağa Mahallesi, Eyüpsultan, İstanbul, Marmara Bölgesi, Türkiye"
eyupsultan,gokturk,gokturk merkez,339,127,41.1787178,28.8899004,1.0,0.0,"Göktürk Merkez Camii, Belediye Caddesi, KemerLife XXI, Göktürk Merkez Mahallesi, Eyüpsultan, İstanbul, Marmara Bölgesi, 34077, Türkiye"
eyupsultan,kemerburgaz,mimar sinan,340,15,41.138065,28.957936,1.0,0.0,"Mimar Sinan, Kemerburgaz Caddesi, Mimar Sinan Mahallesi, Eyüpsultan, İstanbul, Marmara Bölgesi, 34075, Türkiye"
eyupsultan,kemerburgaz,mithatpasa,341,42,41.159163,28.9102378,2.0,0.0,"Kemerburgaz, Selanik Bulvarı, Kemerburgaz, Mithatpaşa Mahallesi, Eyüpsultan, İstanbul, Marmara Bölgesi, 34075, Türkiye"
eyupsultan,rami,dugmeciler,342,9,41.0484918,28.9207553,2.0,0.0,"Rami, Rami Cuma Mahallesi, Eyüpsultan, İstanbul, Marmara Bölgesi, 34055, Türkiye"
eyupsultan,rami,rami cuma,343,3,41.048541,28.9198081,1.0,0.0,"Rami Cuma Mahallesi Muhtarlığı, Gazi Ethempaşa Sokağı, Rami Cuma Mahallesi, Eyüpsultan, İstanbul, Marmara Bölgesi, 34055, Türkiye"
eyupsultan,rami,rami yeni,344,7,41.0465961,28.9156112,1.0,0.0,"Rami, Rami Kışla Caddesi, Rami Yeni Mahallesi, Eyüpsultan, İstanbul, Marmara Bölgesi, 34055, Türkiye"
eyupsultan,rami,topcular,345,13,41.0475321,28.9202324,1.0,0.0,"Topçular Değirmeni Sokağı, Rami, Rami Cuma Mahallesi, Eyüpsultan, İstanbul, Marmara Bölgesi, 34055, Türkiye"
eyupsultan,yesilpinar,karadolap,346,23,41.0822903,28.9182892,2.0,0.0,"Yeşilpınar, Mustafa Kemal Bulvarı, Yeşilpınar Mahallesi, Eyüpsultan, İstanbul, Marmara Bölgesi, 34065, Türkiye"
eyupsultan,yesilpinar,yesilpinar,347,21,41.0822903,28.9182892,1.0,0.0,"Yeşilpınar, Mustafa Kemal Bulvarı, Yeşilpınar Mahallesi, Eyüpsultan, İstanbul, Marmara Bölgesi, 34065, Türkiye"
fatih,akdeniz,aksemsettin,348,11,41.0204695,28.9417875,1.0,0.0,"Akşemsettin Caddesi, Akdeniz, Akşemsettin Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34080, Türkiye"
fatih,akdeniz,i̇skenderpasa,349,7,41.013959,28.945038,1.0,0.0,"İskenderpaşa, Ahmediye Caddesi, Akdeniz, İskenderpaşa Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34080, Türkiye"
fatih,aksaray,molla gurani,350,21,41.0083123,28.9502838,2.0,0.0,"Aksaray Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34096, Türkiye"
fatih,aksaray,topkapi,351,9,41.0083123,28.9502838,2.0,0.0,"Aksaray Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34096, Türkiye"
fatih,beyazit,emin sinan,352,2,41.009722,28.9665055,2.0,0.0,"Beyazıt Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, Türkiye"
fatih,fatih,cerrahpasa,353,9,41.0027734,28.9402534,1.0,0.0,"Cerrahpaşa, Samatya Sahili Sokağı, Cerrahpaşa Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34098, Türkiye"
fatih,fatih,karagumruk,354,4,41.0268821,28.9373882,1.0,0.0,"Karagümrük Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, Türkiye"
fatih,fener,atikali,355,4,41.0298173,28.9509216,2.0,0.0,"Fener, Balat Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34087, Türkiye"
fatih,fener,ayvansaray,356,8,41.0321554,28.9486823,1.0,0.0,"Ayvansaray Caddesi, Fener, Balat Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34087, Türkiye"
fatih,fener,balat,357,16,41.0340207,28.9480391,1.0,0.0,"Balat, Mürselpaşa Caddesi, Fener, Ayvansaray Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34087, Türkiye"
fatih,fener,dervis ali,358,7,41.0298173,28.9509216,2.0,0.0,"Fener, Balat Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34087, Türkiye"
fatih,fevzipasa,ali kuscu,359,5,41.0211273,28.9463114,1.0,0.0,"Ali usta, Fevzipaşa Caddesi, Ali Kuşçu Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34083, Türkiye"
fatih,fevzipasa,hirka-i serif,360,6,41.0210379,28.9462599,2.0,0.0,"Fevzipaşa Caddesi, Ali Kuşçu Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34083, Türkiye"
fatih,fevzipasa,zeyrek,361,3,41.0210379,28.9462599,2.0,0.0,"Fevzipaşa Caddesi, Ali Kuşçu Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34083, Türkiye"
fatih,haseki,aksaray,362,12,41.0088576,28.9477595,1.0,0.0,"Aksaray Pilavcısı, Cerrahpașa Caddesi, Yenikapı, Aksaray Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34096, Türkiye"
fatih,haseki,haseki sultan,363,6,41.0085883,28.941859,1.0,0.0,"Haseki Sultan Camii, Haseki Caddesi, Haseki Sultan Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34096, Türkiye"
fatih,kocamustafapasa,koca mustafapasa,364,10,40.9999287,28.9331768,2.0,0.0,"Kocamustafapaşa, İç Kalpakçı Sokağı, Samatya, Koca Mustafapaşa Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34098, Türkiye"
fatih,kocamustafapasa,seyyid omer,365,10,40.9999287,28.9331768,2.0,0.0,"Kocamustafapaşa, İç Kalpakçı Sokağı, Samatya, Koca Mustafapaşa Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34098, Türkiye"
fatih,kocamustafapasa,silivrikapi,366,6,40.9999287,28.9331768,2.0,0.0,"Kocamustafapaşa, İç Kalpakçı Sokağı, Samatya, Koca Mustafapaşa Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34098, Türkiye"
fatih,kocamustafapasa,sumbul efendi,367,1,40.9999287,28.9331768,2.0,0.0,"Kocamustafapaşa, İç Kalpakçı Sokağı, Samatya, Koca Mustafapaşa Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34098, Türkiye"
fatih,kucukmustafapasa,cibali,368,5,41.0266817,28.9577591,1.0,0.0,"Cibali, Cibali Şerefiye Sokağı, Küçükmustafapaşa, Yavuz Sultan Selim Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34083, Türkiye"
fatih,kucukmustafapasa,yavuz sultan selim,369,7,41.0262451,28.951634,1.0,0.0,"Yavuz Sultan Selim Türbesi, Yavuz Selim Caddesi, Küçükmustafapaşa, Yavuz Sultan Selim Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34083, Türkiye"
fatih,kumkapi,katip kasim,370,2,41.0033651,28.9629002,2.0,0.0,"Kumkapı, Hisar Çesmesi Sokağı, Muhsine Hatun Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34130, Türkiye"
fatih,kumkapi,muhsine hatun,371,2,41.0033651,28.9629002,2.0,0.0,"Kumkapı, Hisar Çesmesi Sokağı, Muhsine Hatun Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34130, Türkiye"
fatih,kumkapi,nisanca,372,3,41.0033651,28.9629002,2.0,0.0,"Kumkapı, Hisar Çesmesi Sokağı, Muhsine Hatun Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34130, Türkiye"
fatih,mevlanakapi,mevlanakapi,373,6,41.0140675,28.9221525,1.0,0.0,"Mevlanakapı Caddesi, Mevlanakapı Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34104, Türkiye"
fatih,sehremini,sehremini,374,19,41.0144044,28.9306789,1.0,0.0,"Şehremini Erkek Kuaförü, Deniz Abdal Çeşmesi Sokağı, Şehremini Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34104, Türkiye"
fatih,sultanahmet,binbirdirek,375,1,41.0041141,28.9769087,2.0,0.0,"Sultan Ahmet Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, Türkiye"
fatih,vefa,demirtas,376,1,41.0166138,28.9589045,2.0,0.0,"Vefa, Molla Hüsrev Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34134, Türkiye"
fatih,vefa,haci kadin,377,1,41.0166138,28.9589045,2.0,0.0,"Vefa, Molla Hüsrev Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34134, Türkiye"
fatih,vefa,kemal pasa,378,2,41.0166138,28.9589045,2.0,0.0,"Vefa, Molla Hüsrev Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34134, Türkiye"
fatih,vefa,molla husrev,379,2,41.0147778,28.959381,1.0,0.0,"Molla Hüsrev cami Turbası, Müşküle Sokağı, Vefa, Molla Hüsrev Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34134, Türkiye"
fatih,yedikule,merkez,380,7,40.9965566,28.9272737,1.0,0.0,"Merkez dürüm evi, Tahta Tulumba Sokağı, Yedikule Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34107, Türkiye"
gaziosmanpasa,fevzicakmak,fevzi cakmak,381,10,41.0723158,28.9021544,1.0,0.0,"Fevzi Çakmak Parkı, Küçükköy, Fevzi Çakmak Mahallesi, Gaziosmanpaşa, İstanbul, Marmara Bölgesi, Türkiye"
gaziosmanpasa,fevzicakmak,karayollari,382,26,41.0716725,28.9048028,2.0,0.0,"Fevzi Çakmak Mahallesi, Gaziosmanpaşa, İstanbul, Marmara Bölgesi, Türkiye"
gaziosmanpasa,fevzicakmak,mevlana,383,16,41.0716725,28.9048028,2.0,0.0,"Fevzi Çakmak Mahallesi, Gaziosmanpaşa, İstanbul, Marmara Bölgesi, Türkiye"
gaziosmanpasa,gaziosmanpasa,baglarbasi,384,22,41.0631149,28.9143839,1.0,0.0,"Bağlarbaşı Mahallesi, Gaziosmanpaşa, İstanbul, Marmara Bölgesi, 34245, Türkiye"
gaziosmanpasa,gaziosmanpasa,merkez,385,18,41.0573173,28.9117986,1.0,0.0,"Merkez Mahallesi, Gaziosmanpaşa, İstanbul, Marmara Bölgesi, Türkiye"
gaziosmanpasa,gaziosmanpasa,sarigol,386,12,41.058849,28.9179346,1.0,0.0,"Sarıgöl Mahallesi, Gaziosmanpaşa, İstanbul, Marmara Bölgesi, Türkiye"
gaziosmanpasa,kazimkarabekir,kazim karabekir,387,15,41.077447,28.912594,1.0,0.0,"Kazim Karabekir, 922. Sokak, Kazım Karabekir Mahallesi, Gaziosmanpaşa, İstanbul, Marmara Bölgesi, 34255, Türkiye"
gaziosmanpasa,kucukkoy,barbaros hayrettinpasa,388,14,41.0728252,28.9040964,2.0,0.0,"Kucukkoy, İstanbul Caddesi, Küçükköy, Fevzi Çakmak Mahallesi, Gaziosmanpaşa, İstanbul, Marmara Bölgesi, 34255, Türkiye"
gaziosmanpasa,kucukkoy,hurriyet,389,6,41.0728252,28.9040964,2.0,0.0,"Kucukkoy, İstanbul Caddesi, Küçükköy, Fevzi Çakmak Mahallesi, Gaziosmanpaşa, İstanbul, Marmara Bölgesi, 34255, Türkiye"
gaziosmanpasa,kucukkoy,karadeniz,390,47,41.0728252,28.9040964,2.0,0.0,"Kucukkoy, İstanbul Caddesi, Küçükköy, Fevzi Çakmak Mahallesi, Gaziosmanpaşa, İstanbul, Marmara Bölgesi, 34255, Türkiye"
gaziosmanpasa,kucukkoy,semsipasa,391,6,41.0689308,28.9073295,1.0,0.0,"Şemsipaşa, Küçükköy Caddesi, Şemsipaşa Mahallesi, Gaziosmanpaşa, İstanbul, Marmara Bölgesi, 34250, Türkiye"
gaziosmanpasa,kucukkoy,yeni mahalle,392,20,41.0728252,28.9040964,2.0,0.0,"Kucukkoy, İstanbul Caddesi, Küçükköy, Fevzi Çakmak Mahallesi, Gaziosmanpaşa, İstanbul, Marmara Bölgesi, 34255, Türkiye"
gaziosmanpasa,yildiztabya,karlitepe,393,5,41.0614262,28.9283226,1.0,0.0,"Karlıtepe, Temiz Sokağı, Yıldıztabya Mahallesi, Gaziosmanpaşa, İstanbul, Marmara Bölgesi, 34240, Türkiye"
gaziosmanpasa,yildiztabya,pazarici,394,5,41.0646555,28.931006,2.0,0.0,"Yıldıztabya Mahallesi, Gaziosmanpaşa, İstanbul, Marmara Bölgesi, 34240, Türkiye"
gaziosmanpasa,yildiztabya,yenidogan,395,5,41.0646555,28.931006,2.0,0.0,"Yıldıztabya Mahallesi, Gaziosmanpaşa, İstanbul, Marmara Bölgesi, 34240, Türkiye"
