price,area_m2,room_count,district,neighborhood,total_rooms
30000.0,50.0,1+1,sisli,mesrutiyet,2.0
30000.0,95.0,2+1,sisli,halide edip adivar,3.0
26500.0,65.0,1+1,sisli,mesrutiyet,2.0
30000.0,95.0,2+1,sisli,mahmut sevket pasa,3.0
27000.0,75.0,2+1,sisli,ergenekon,3.0
30000.0,55.0,1+1,sisli,ergenekon,2.0
27000.0,70.0,2+1,sisli,ergenekon,3.0
28000.0,75.0,2+1,sisli,gulbahar,3.0
30000.0,60.0,Stüdyo (1+0),sisli,merkez,1.0
26500.0,85.0,2+1,sisli,mecidiyekoy,3.0
30500.0,75.0,2+1,sisli,mecidiyekoy,3.0
26500.0,75.0,1+1,sisli,kustepe,2.0
28000.0,78.0,1+1,sisli,mesrutiyet,2.0
30000.0,55.0,1+1,sisli,gulbahar,2.0
30000.0,60.0,1+1,sisli,gulbahar,2.0
30000.0,58.0,1+1,sisli,mecidiyekoy,2.0
26500.0,75.0,1+1,sisli,gulbahar,2.0
28500.0,110.0,2+1,sisli,mahmut sevket pasa,3.0
27000.0,60.0,1+1,sisli,inonu,2.0
28000.0,75.0,2+1,sisli,pasa,3.0
28500.0,55.0,1+1,sisli,inonu,2.0
27500.0,80.0,2+1,sisli,eskisehir,3.0
30000.0,55.0,1+1,sisli,merkez,2.0
28000.0,60.0,1+1,sisli,gulbahar,2.0
30000.0,50.0,1+1,sisli,ergenekon,2.0
28000.0,75.0,1+1,sisli,halide edip adivar,2.0
31000.0,55.0,1+1,sisli,fulya,2.0
27000.0,70.0,2+1,sisli,pasa,3.0
29000.0,85.0,2+1,sisli,mecidiyekoy,3.0
27000.0,100.0,2+1,sisli,merkez,3.0
30000.0,75.0,2+1,sisli,mecidiyekoy,3.0
30000.0,65.0,1+1,sisli,eskisehir,2.0
30000.0,65.0,1+1,sisli,kustepe,2.0
29500.0,75.0,2+1,sisli,fulya,3.0
27000.0,73.0,2+1,sisli,gulbahar,3.0
28000.0,65.0,1+1,sisli,izzet pasa,2.0
29000.0,85.0,2+1,sisli,gulbahar,3.0
30000.0,85.0,2+1,sisli,eskisehir,3.0
30000.0,100.0,2+1,sisli,mahmut sevket pasa,3.0
30000.0,55.0,Stüdyo (1+0),sisli,esentepe,1.0
29000.0,60.0,1+1,sisli,gulbahar,2.0
27000.0,55.0,1+1,sisli,gulbahar,2.0
28750.0,65.0,2+1,sisli,mecidiyekoy,3.0
28000.0,70.0,2+1,sisli,pasa,3.0
27000.0,75.0,1+1,sisli,gulbahar,2.0
30000.0,110.0,3+1,sisli,gulbahar,4.0
27500.0,65.0,1+1,sisli,mecidiyekoy,2.0
30000.0,110.0,2+1,sisli,izzet pasa,3.0
30000.0,55.0,1+1,sisli,mecidiyekoy,2.0
30000.0,110.0,3+1,sisli,merkez,4.0
30000.0,90.0,2+1,sisli,eskisehir,3.0
27000.0,75.0,2+1,sisli,gulbahar,3.0
27000.0,120.0,3+1,sisli,halide edip adivar,4.0
31000.0,70.0,2+1,sisli,mesrutiyet,3.0
30000.0,92.0,2+1,sisli,gulbahar,3.0
30000.0,90.0,2+1,sisli,mecidiyekoy,3.0
28000.0,50.0,1+1,sisli,yayla,2.0
27000.0,75.0,1+1,kadikoy,19 mayis,2.0
31000.0,56.0,1+1,sisli,eskisehir,2.0
30000.0,65.0,2+1,kadikoy,19 mayis,3.0
31000.0,85.0,2+1,sisli,mecidiyekoy,3.0
30500.0,65.0,1+1,sisli,mecidiyekoy,2.0
30000.0,98.0,2+1,sisli,eskisehir,3.0
30000.0,90.0,1+1,sisli,pasa,2.0
28500.0,70.0,2+1,sisli,mecidiyekoy,3.0
30000.0,80.0,1+1,sisli,merkez,2.0
31000.0,75.0,2+1,sisli,gulbahar,3.0
27000.0,120.0,3+1,sisli,mecidiyekoy,4.0
30000.0,60.0,2+1,sisli,bozkurt,3.0
27000.0,60.0,1+1,sisli,mesrutiyet,2.0
30000.0,100.0,2+1,sisli,duatepe,3.0
30000.0,85.0,2+1,kadikoy,19 mayis,3.0
27500.0,60.0,1+1,sisli,gulbahar,2.0
27000.0,85.0,2+1,sisli,halide edip adivar,3.0
27000.0,50.0,1+1,sisli,mesrutiyet,2.0
30000.0,110.0,3+1,sisli,eskisehir,4.0
27000.0,95.0,2+1,sisli,gulbahar,3.0
30000.0,75.0,2+1,sisli,gulbahar,3.0
29000.0,80.0,2+1,sisli,inonu,3.0
27000.0,90.0,2+1,sisli,halide edip adivar,3.0
30500.0,90.0,2+1,kadikoy,19 mayis,3.0
28000.0,65.0,1+1,sisli,pasa,2.0
30000.0,90.0,2+1,sisli,gulbahar,3.0
27000.0,70.0,1+1,sisli,gulbahar,2.0
30000.0,90.0,2+1,sisli,halide edip adivar,3.0
30000.0,125.0,2+1,sisli,mahmut sevket pasa,3.0
30000.0,85.0,2+1,sisli,gulbahar,3.0
30500.0,55.0,1+1,sisli,mecidiyekoy,2.0
27000.0,95.0,1+1,sisli,kustepe,2.0
27500.0,85.0,1.5+1,sisli,mecidiyekoy,2.5
29000.0,100.0,2+1,sisli,mahmut sevket pasa,3.0
28000.0,70.0,1+1,sisli,eskisehir,2.0
28000.0,75.0,2+1,sisli,mecidiyekoy,3.0
30000.0,75.0,1+1,sisli,kustepe,2.0
30000.0,60.0,1+1,sisli,mecidiyekoy,2.0
28000.0,105.0,3+1,sisli,inonu,4.0
27000.0,60.0,Stüdyo (1+0),sisli,esentepe,1.0
27500.0,95.0,2+1,sisli,izzet pasa,3.0
30000.0,85.0,2+1,sisli,kustepe,3.0
27000.0,85.0,2+1,sisli,gulbahar,3.0
30000.0,65.0,1+1,sisli,pasa,2.0
30000.0,135.0,3+1,sisli,gulbahar,4.0
30000.0,85.0,1+1,sisli,mecidiyekoy,2.0
30000.0,80.0,2+1,sisli,fulya,3.0
30000.0,70.0,2+1,kadikoy,19 mayis,3.0
30000.0,85.0,2+1,sisli,pasa,3.0
30000.0,65.0,1+1,sisli,gulbahar,2.0
30000.0,60.0,1+1,sisli,pasa,2.0
27000.0,85.0,2+1,sisli,fulya,3.0
30000.0,75.0,2+1,sisli,ergenekon,3.0
29000.0,75.0,2+1,sisli,pasa,3.0
30000.0,100.0,2+1,sisli,halide edip adivar,3.0
30000.0,85.0,2+1,sisli,ferikoy,3.0
30000.0,50.0,Stüdyo (1+0),sisli,bozkurt,1.0
27000.0,85.0,2+1,sisli,mecidiyekoy,3.0
27500.0,75.0,2+1,sisli,mecidiyekoy,3.0
30000.0,90.0,2+1,sisli,mahmut sevket pasa,3.0
30000.0,70.0,2+1,sisli,fulya,3.0
31000.0,95.0,2+1,kadikoy,19 mayis,3.0
26500.0,60.0,1+1,sisli,fulya,2.0
31000.0,80.0,2+1,sisli,mesrutiyet,3.0
27000.0,90.0,2+1,sisli,izzet pasa,3.0
28000.0,65.0,2+1,sisli,gulbahar,3.0
28000.0,65.0,1+1,sisli,eskisehir,2.0
30000.0,45.0,Stüdyo (1+0),sisli,mesrutiyet,1.0
29000.0,65.0,1+1,kadikoy,19 mayis,2.0
27000.0,60.0,1+1,sisli,eskisehir,2.0
31000.0,90.0,2+1,sisli,fulya,3.0
29500.0,50.0,Stüdyo (1+0),sisli,ergenekon,1.0
27500.0,55.0,1+1,sisli,gulbahar,2.0
27000.0,52.0,1+1,sisli,eskisehir,2.0
28000.0,70.0,1+1,sisli,mesrutiyet,2.0
30000.0,75.0,2+1,sisli,fulya,3.0
29500.0,120.0,3+1,sisli,mecidiyekoy,4.0
29000.0,80.0,2+1,sisli,halide edip adivar,3.0
30000.0,60.0,1+1,sisli,fulya,2.0
30000.0,80.0,2+1,sisli,halide edip adivar,3.0
28500.0,85.0,2+1,sisli,mesrutiyet,3.0
30000.0,85.0,2+1,sisli,izzet pasa,3.0
29000.0,75.0,2+1,sisli,gulbahar,3.0
30000.0,45.0,1+1,sisli,gulbahar,2.0
28000.0,80.0,2+1,sisli,pasa,3.0
29000.0,89.0,2+1,sisli,halide edip adivar,3.0
30500.0,110.0,3+1,sisli,duatepe,4.0
30000.0,100.0,2+1,sisli,gulbahar,3.0
30000.0,135.0,3+1,sisli,mahmut sevket pasa,4.0
30000.0,75.0,1+1,sisli,izzet pasa,2.0
28000.0,110.0,2+1,sisli,pasa,3.0
28000.0,110.0,2+1,sisli,halide edip adivar,3.0
30000.0,65.0,1+1,sisli,mecidiyekoy,2.0
31000.0,93.0,2+1,sisli,halide edip adivar,3.0
30000.0,50.0,2+1,sisli,fulya,3.0
27500.0,70.0,1+1,sisli,esentepe,2.0
30000.0,110.0,2+1,sisli,halide edip adivar,3.0
29500.0,70.0,2+1,sisli,kustepe,3.0
26500.0,90.0,2+1,kadikoy,19 mayis,3.0
30500.0,50.0,1+1,sisli,mecidiyekoy,2.0
28000.0,65.0,1+1,sisli,kustepe,2.0
30000.0,70.0,2+1,sisli,kustepe,3.0
27500.0,55.0,1+1,sisli,mecidiyekoy,2.0
29000.0,60.0,1+1,sisli,mecidiyekoy,2.0
28000.0,75.0,1+1,sisli,gulbahar,2.0
29000.0,70.0,2+1,sisli,mecidiyekoy,3.0
28000.0,65.0,1+1,sisli,gulbahar,2.0
27000.0,60.0,2+1,sisli,mecidiyekoy,3.0
29000.0,70.0,2+1,sisli,pasa,3.0
35000.0,120.0,3+1,sisli,yayla,4.0
36000.0,100.0,2+1,sisli,gulbahar,3.0
34000.0,90.0,1+1,sisli,mecidiyekoy,2.0
35000.0,60.0,1+1,sisli,fulya,2.0
35000.0,55.0,1+1,sisli,mesrutiyet,2.0
35000.0,55.0,Stüdyo (1+0),sisli,halide edip adivar,1.0
34000.0,100.0,2+1,sisli,mecidiyekoy,3.0
35000.0,100.0,2+1,sisli,mecidiyekoy,3.0
35000.0,100.0,2+1,sisli,merkez,3.0
33000.0,90.0,2+1,sisli,mecidiyekoy,3.0
32500.0,90.0,2+1,sisli,mesrutiyet,3.0
35000.0,85.0,2+1,sisli,pasa,3.0
35000.0,60.0,1+1,sisli,gulbahar,2.0
35000.0,65.0,2+1,sisli,mecidiyekoy,3.0
32000.0,105.0,2+1,sisli,gulbahar,3.0
36000.0,90.0,2+1,sisli,ergenekon,3.0
35000.0,110.0,2+1,sisli,pasa,3.0
35000.0,62.0,2+1,sisli,pasa,3.0
36000.0,90.0,2+1,sisli,eskisehir,3.0
32000.0,65.0,1+1,sisli,ferikoy,2.0
32000.0,105.0,3+1,sisli,eskisehir,4.0
35000.0,45.0,Stüdyo (1+0),sisli,bozkurt,1.0
32500.0,100.0,2+1,kadikoy,19 mayis,3.0
35000.0,95.0,2+1,sisli,esentepe,3.0
35000.0,70.0,2+1,sisli,mecidiyekoy,3.0
34000.0,50.0,1+1,sisli,mecidiyekoy,2.0
35000.0,70.0,1+1,sisli,pasa,2.0
35000.0,80.0,2+1,sisli,gulbahar,3.0
32500.0,80.0,1+1,sisli,bozkurt,2.0
35000.0,50.0,1+1,sisli,merkez,2.0
35000.0,80.0,2+1,sisli,bozkurt,3.0
37000.0,90.0,2+1,kadikoy,19 mayis,3.0
37000.0,65.0,1+1,sisli,gulbahar,2.0
35000.0,80.0,2+1,sisli,pasa,3.0
37000.0,75.0,2+1,sisli,mecidiyekoy,3.0
35000.0,115.0,3+1,sisli,pasa,4.0
36000.0,70.0,2+1,sisli,gulbahar,3.0
35000.0,50.0,Stüdyo (1+0),sisli,ergenekon,1.0
35000.0,90.0,2+1,sisli,halide edip adivar,3.0
33500.0,65.0,1+1,sisli,pasa,2.0
33000.0,90.0,2+1,sisli,gulbahar,3.0
36000.0,100.0,2+1,sisli,inonu,3.0
32500.0,50.0,1+1,sisli,mecidiyekoy,2.0
35000.0,110.0,3+1,sisli,merkez,4.0
33000.0,95.0,3+1,sisli,yayla,4.0
35000.0,55.0,1+1,sisli,gulbahar,2.0
35000.0,85.0,2+1,sisli,mecidiyekoy,3.0
32500.0,70.0,2+1,sisli,mecidiyekoy,3.0
36000.0,95.0,2+1,sisli,halide edip adivar,3.0
35000.0,75.0,1+1,sisli,cumhuriyet,2.0
37000.0,140.0,3+1,sisli,fulya,4.0
34000.0,85.0,2+1,sisli,mesrutiyet,3.0
37000.0,85.0,2+1,sisli,tesvikiye,3.0
37000.0,60.0,2+1,sisli,mecidiyekoy,3.0
33000.0,75.0,2+1,sisli,mecidiyekoy,3.0
35000.0,65.0,2+1,sisli,gulbahar,3.0
37000.0,140.0,3+1,kadikoy,19 mayis,4.0
35000.0,60.0,1+1,sisli,cumhuriyet,2.0
32500.0,65.0,2+1,sisli,gulbahar,3.0
37000.0,70.0,2+1,sisli,kustepe,3.0
35000.0,95.0,2+1,sisli,halide edip adivar,3.0
32000.0,75.0,2+1,sisli,inonu,3.0
35000.0,135.0,3+1,sisli,gulbahar,4.0
36000.0,75.0,2+1,sisli,mecidiyekoy,3.0
35000.0,50.0,1+1,kadikoy,19 mayis,2.0
33000.0,60.0,1+1,sisli,inonu,2.0
34000.0,85.0,2+1,kadikoy,19 mayis,3.0
35000.0,60.0,1+1,sisli,mecidiyekoy,2.0
35000.0,72.0,1+1,sisli,kustepe,2.0
37000.0,95.0,2+1,sisli,mecidiyekoy,3.0
35000.0,95.0,2+1,sisli,mecidiyekoy,3.0
36000.0,90.0,2+1,sisli,mecidiyekoy,3.0
35000.0,90.0,2+1,sisli,inonu,3.0
33000.0,115.0,3+1,kadikoy,19 mayis,4.0
32000.0,60.0,1+1,sisli,eskisehir,2.0
35000.0,90.0,2+1,sisli,ergenekon,3.0
35000.0,130.0,3+1,sisli,pasa,4.0
33000.0,80.0,2+1,sisli,kustepe,3.0
33500.0,75.0,1+1,sisli,pasa,2.0
32000.0,65.0,1+1,sisli,kustepe,2.0
36000.0,120.0,2+1,sisli,ferikoy,3.0
36000.0,80.0,2+1,sisli,pasa,3.0
35000.0,75.0,2+1,sisli,tesvikiye,3.0
33000.0,95.0,2+1,sisli,esentepe,3.0
35000.0,55.0,1+1,sisli,cumhuriyet,2.0
33000.0,85.0,2+1,sisli,bozkurt,3.0
35000.0,95.0,2+1,sisli,pasa,3.0
35000.0,95.0,2+1,sisli,gulbahar,3.0
35000.0,120.0,3+1,sisli,pasa,4.0
34000.0,65.0,1+1,sisli,ergenekon,2.0
35000.0,70.0,2+1,sisli,gulbahar,3.0
37000.0,80.0,2+1,sisli,esentepe,3.0
37000.0,85.0,2+1,sisli,halide edip adivar,3.0
31500.0,90.0,2+1,sisli,gulbahar,3.0
32000.0,75.0,2+1,sisli,gulbahar,3.0
35000.0,75.0,2+1,sisli,ergenekon,3.0
32500.0,75.0,2+1,sisli,gulbahar,3.0
35000.0,90.0,2+1,sisli,cumhuriyet,3.0
32500.0,95.0,2+1,sisli,mahmut sevket pasa,3.0
35000.0,60.0,1+1,sisli,inonu,2.0
35000.0,85.0,2+1,kadikoy,19 mayis,3.0
36500.0,80.0,2+1,sisli,mecidiyekoy,3.0
33000.0,90.0,2+1,sisli,pasa,3.0
35500.0,80.0,2+1,sisli,kustepe,3.0
32500.0,85.0,2+1,sisli,mesrutiyet,3.0
32000.0,85.0,2+1,sisli,halide edip adivar,3.0
35000.0,60.0,1+1,kadikoy,19 mayis,2.0
35500.0,75.0,2+1,sisli,gulbahar,3.0
36000.0,70.0,2+1,sisli,mecidiyekoy,3.0
36000.0,115.0,3+1,sisli,mecidiyekoy,4.0
35000.0,140.0,2+1,sisli,eskisehir,3.0
33000.0,85.0,2+1,sisli,pasa,3.0
32000.0,55.0,1+1,sisli,gulbahar,2.0
35000.0,75.0,2+1,sisli,mecidiyekoy,3.0
36000.0,90.0,2+1,kadikoy,19 mayis,3.0
35000.0,90.0,2+1,sisli,eskisehir,3.0
33000.0,70.0,2+1,sisli,mecidiyekoy,3.0
35000.0,67.0,1+1,sisli,yayla,2.0
37000.0,145.0,3+1,sisli,izzet pasa,4.0
33000.0,85.0,2+1,sisli,mecidiyekoy,3.0
35000.0,90.0,2+1,kadikoy,19 mayis,3.0
36500.0,75.0,2+1,sisli,mecidiyekoy,3.0
35000.0,80.0,2+1,sisli,merkez,3.0
36000.0,95.0,2+1,sisli,ferikoy,3.0
35000.0,80.0,2+1,sisli,halide edip adivar,3.0
33000.0,70.0,2+1,sisli,duatepe,3.0
32500.0,80.0,2+1,sisli,bozkurt,3.0
33000.0,100.0,2+1,sisli,bozkurt,3.0
32000.0,85.0,2+1,sisli,gulbahar,3.0
37000.0,90.0,2+1,sisli,bozkurt,3.0
35500.0,55.0,1+1,sisli,mecidiyekoy,2.0
34000.0,100.0,1+1,sisli,mecidiyekoy,2.0
36500.0,90.0,2+1,sisli,mecidiyekoy,3.0
32000.0,70.0,2+1,sisli,kustepe,3.0
35000.0,50.0,Stüdyo (1+0),sisli,bozkurt,1.0
33000.0,75.0,1+1,sisli,mecidiyekoy,2.0
36000.0,100.0,2+1,sisli,ferikoy,3.0
35000.0,85.0,2+1,sisli,fulya,3.0
33500.0,100.0,2+1,sisli,gulbahar,3.0
34000.0,110.0,3+1,sisli,halide edip adivar,4.0
35000.0,80.0,2+1,sisli,ferikoy,3.0
32500.0,130.0,2+1,sisli,kustepe,3.0
33000.0,65.0,1+1,sisli,esentepe,2.0
35000.0,65.0,2+1,sisli,inonu,3.0
37000.0,85.0,2+1,sisli,merkez,3.0
32000.0,55.0,Stüdyo (1+0),sisli,mecidiyekoy,1.0
35000.0,90.0,2+1,sisli,duatepe,3.0
34000.0,75.0,2+1,sisli,mecidiyekoy,3.0
32000.0,90.0,2+1,sisli,halide edip adivar,3.0
35500.0,100.0,2+1,sisli,mesrutiyet,3.0
32500.0,55.0,1+1,kadikoy,19 mayis,2.0
35000.0,55.0,2+1,sisli,mecidiyekoy,3.0
33000.0,90.0,2+1,sisli,inonu,3.0
35000.0,75.0,2+1,sisli,gulbahar,3.0
35000.0,125.0,3+1,sisli,mahmut sevket pasa,4.0
37000.0,100.0,2+1,sisli,halide edip adivar,3.0
32000.0,55.0,1+1,sisli,inonu,2.0
34500.0,75.0,2+1,sisli,mecidiyekoy,3.0
35000.0,85.0,2+1,sisli,gulbahar,3.0
35000.0,75.0,1+1,sisli,mecidiyekoy,2.0
37000.0,100.0,3+1,sisli,gulbahar,4.0
35500.0,50.0,1+1,sisli,mecidiyekoy,2.0
33000.0,50.0,1+1,sisli,halil rifat pasa,2.0
36000.0,85.0,2+1,sisli,fulya,3.0
37000.0,150.0,3+1,kadikoy,19 mayis,4.0
35000.0,150.0,3+1,sisli,mecidiyekoy,4.0
35000.0,70.0,2+1,sisli,fulya,3.0
32000.0,90.0,2+1,sisli,mecidiyekoy,3.0
37000.0,75.0,1+1,sisli,bozkurt,2.0
35000.0,65.0,1+1,sisli,ergenekon,2.0
32000.0,120.0,3+1,sisli,gulbahar,4.0
34000.0,60.0,1+1,kadikoy,19 mayis,2.0
35000.0,100.0,2+1,sisli,izzet pasa,3.0
35000.0,90.0,2+1,sisli,ferikoy,3.0
33500.0,85.0,2+1,sisli,fulya,3.0
35000.0,68.0,2+1,sisli,mecidiyekoy,3.0
36000.0,58.0,1+1,sisli,halil rifat pasa,2.0
35000.0,80.0,2+1,sisli,kustepe,3.0
35000.0,95.0,2+1,sisli,inonu,3.0
32000.0,55.0,2+1,sisli,merkez,3.0
34000.0,65.0,2+1,sisli,kustepe,3.0
35500.0,65.0,1+1,sisli,eskisehir,2.0
37000.0,115.0,3+1,sisli,mecidiyekoy,4.0
35000.0,80.0,2+1,sisli,mecidiyekoy,3.0
34000.0,125.0,3+1,sisli,mecidiyekoy,4.0
37000.0,70.0,2+1,sisli,mecidiyekoy,3.0
34000.0,60.0,1+1,sisli,fulya,2.0
35000.0,60.0,1+1,sisli,mesrutiyet,2.0
36000.0,100.0,2+1,sisli,bozkurt,3.0
32000.0,75.0,3+1,sisli,kustepe,4.0
34000.0,130.0,3+1,sisli,ergenekon,4.0
36000.0,130.0,3+1,sisli,gulbahar,4.0
32000.0,75.0,2+1,sisli,kustepe,3.0
35000.0,110.0,3+1,sisli,kustepe,4.0
32500.0,60.0,1+1,sisli,mecidiyekoy,2.0
36750.0,60.0,1+1,sisli,mesrutiyet,2.0
35950.0,70.0,2+1,kadikoy,19 mayis,3.0
35000.0,59.0,Stüdyo (1+0),sisli,yayla,1.0
33500.0,120.0,4+1,sisli,eskisehir,5.0
35000.0,75.0,2+1,sisli,kustepe,3.0
35000.0,110.0,3+1,sisli,halide edip adivar,4.0
35000.0,65.0,1+1,sisli,gulbahar,2.0
36000.0,110.0,2+1,sisli,eskisehir,3.0
35000.0,100.0,2+1,sisli,halide edip adivar,3.0
33000.0,100.0,2+1,sisli,fulya,3.0
32500.0,130.0,3+1,sisli,halide edip adivar,4.0
35000.0,65.0,1+1,sisli,mecidiyekoy,2.0
35000.0,95.0,2+1,sisli,fulya,3.0
35500.0,85.0,2+1,sisli,pasa,3.0
34500.0,72.0,2+1,sisli,ergenekon,3.0
33500.0,110.0,2+1,sisli,pasa,3.0
32500.0,55.0,1+1,sisli,esentepe,2.0
32000.0,85.0,1+1,sisli,mecidiyekoy,2.0
35000.0,90.0,2+1,sisli,mecidiyekoy,3.0
35000.0,90.0,2+1,sisli,gulbahar,3.0
35000.0,55.0,1.5+1,sisli,eskisehir,2.5
34000.0,95.0,1+1,sisli,mecidiyekoy,2.0
36500.0,85.0,2+1,sisli,pasa,3.0
35000.0,65.0,1+1,kadikoy,19 mayis,2.0
34500.0,55.0,1+1,sisli,mecidiyekoy,2.0
34000.0,75.0,2+1,sisli,esentepe,3.0
32000.0,110.0,2+1,sisli,halide edip adivar,3.0
32000.0,70.0,2+1,sisli,gulbahar,3.0
33000.0,79.0,2+1,sisli,mecidiyekoy,3.0
32500.0,55.0,1+1,sisli,mecidiyekoy,2.0
33000.0,65.0,2+1,sisli,mecidiyekoy,3.0
33000.0,60.0,1+1,sisli,mecidiyekoy,2.0
36000.0,85.0,3+1,sisli,mecidiyekoy,4.0
33450.0,120.0,3+1,sisli,gulbahar,4.0
33500.0,120.0,3+1,sisli,gulbahar,4.0
35000.0,55.0,2+1,sisli,gulbahar,3.0
36000.0,85.0,2+1,sisli,mecidiyekoy,3.0
32500.0,90.0,2+1,sisli,mecidiyekoy,3.0
42000.0,120.0,3+1,sisli,kustepe,4.0
40000.0,95.0,2+1,sisli,halide edip adivar,3.0
40000.0,85.0,2+1,sisli,merkez,3.0
44000.0,110.0,3+1,sisli,mecidiyekoy,4.0
38000.0,115.0,2+1,sisli,mecidiyekoy,3.0
40000.0,75.0,2+1,sisli,gulbahar,3.0
40000.0,50.0,1+1,sisli,tesvikiye,2.0
38000.0,100.0,2+1,sisli,duatepe,3.0
43000.0,150.0,3+1,sisli,mecidiyekoy,4.0
40000.0,100.0,2+1,sisli,halide edip adivar,3.0
38000.0,95.0,2+1,sisli,halide edip adivar,3.0
38000.0,105.0,3+1,sisli,mecidiyekoy,4.0
40000.0,115.0,3+1,kadikoy,19 mayis,4.0
42500.0,150.0,2+1,sisli,duatepe,3.0
45000.0,70.0,2+1,sisli,tesvikiye,3.0
42000.0,175.0,4+1,sisli,pasa,5.0
40000.0,60.0,1+1,sisli,fulya,2.0
45000.0,60.0,2+1,sisli,cumhuriyet,3.0
37500.0,60.0,1+1,kadikoy,19 mayis,2.0
42000.0,75.0,2+1,sisli,mecidiyekoy,3.0
45000.0,120.0,3+1,sisli,gulbahar,4.0
45000.0,110.0,2+1,sisli,inonu,3.0
45000.0,75.0,1+1,sisli,mesrutiyet,2.0
39500.0,65.0,1+1,sisli,gulbahar,2.0
42500.0,60.0,2+1,sisli,tesvikiye,3.0
42500.0,75.0,2+1,sisli,mecidiyekoy,3.0
45000.0,105.0,2+1,sisli,cumhuriyet,3.0
45000.0,80.0,2+1,sisli,tesvikiye,3.0
40000.0,130.0,3+1,sisli,ferikoy,4.0
45000.0,60.0,1+1,sisli,mesrutiyet,2.0
45000.0,75.0,1+1,sisli,inonu,2.0
40000.0,65.0,1+1,sisli,tesvikiye,2.0
40000.0,55.0,1+1,sisli,fulya,2.0
40000.0,75.0,1+1,sisli,ferikoy,2.0
37500.0,65.0,2+1,sisli,mecidiyekoy,3.0
39000.0,50.0,Stüdyo (1+0),sisli,mesrutiyet,1.0
40000.0,90.0,2+1,sisli,merkez,3.0
45000.0,77.0,2+1,sisli,fulya,3.0
45000.0,100.0,2+1,sisli,fulya,3.0
38500.0,95.0,2+1,sisli,mesrutiyet,3.0
40000.0,98.0,2+1,sisli,yayla,3.0
45000.0,82.0,2+1,sisli,gulbahar,3.0
42000.0,90.0,2+1,sisli,merkez,3.0
42000.0,80.0,2+1,sisli,fulya,3.0
43900.0,80.0,1+1,sisli,ferikoy,2.0
45000.0,65.0,1+1,sisli,izzet pasa,2.0
39000.0,75.0,2+1,sisli,mesrutiyet,3.0
40000.0,80.0,2+1,sisli,fulya,3.0
44000.0,110.0,2+1,sisli,esentepe,3.0
43000.0,90.0,2+1,sisli,bozkurt,3.0
40000.0,90.0,1+1,sisli,ferikoy,2.0
40000.0,65.0,1+1,kadikoy,19 mayis,2.0
41000.0,80.0,2+1,sisli,gulbahar,3.0
40000.0,100.0,2+1,sisli,gulbahar,3.0
40000.0,85.0,1+1,sisli,kaptan pasa,2.0
45000.0,65.0,1+1,sisli,ergenekon,2.0
38000.0,65.0,1+1,sisli,mecidiyekoy,2.0
40000.0,80.0,2+1,sisli,pasa,3.0
43000.0,90.0,1+1,sisli,mesrutiyet,2.0
38000.0,85.0,2+1,sisli,kustepe,3.0
43000.0,105.0,3+1,sisli,merkez,4.0
39000.0,120.0,2+1,kadikoy,19 mayis,3.0
45000.0,70.0,1+1,sisli,cumhuriyet,2.0
40000.0,65.0,2+1,sisli,gulbahar,3.0
45000.0,96.0,2+1,sisli,gulbahar,3.0
39500.0,110.0,2+1,sisli,fulya,3.0
38000.0,95.0,2+1,sisli,mesrutiyet,3.0
44000.0,85.0,2+1,sisli,halide edip adivar,3.0
45000.0,95.0,2+1,sisli,tesvikiye,3.0
43000.0,80.0,2+1,sisli,esentepe,3.0
40000.0,65.0,1+1,sisli,mesrutiyet,2.0
40000.0,95.0,2+1,sisli,fulya,3.0
43000.0,130.0,3+1,kadikoy,19 mayis,4.0
40000.0,85.0,2+1,sisli,gulbahar,3.0
40000.0,80.0,1+1,sisli,mesrutiyet,2.0
42000.0,106.0,3+1,sisli,merkez,4.0
37500.0,145.0,3+1,kadikoy,19 mayis,4.0
45000.0,130.0,2+1,sisli,ferikoy,3.0
40000.0,70.0,1+1,sisli,tesvikiye,2.0
40000.0,85.0,1.5+1,sisli,ferikoy,2.5
45000.0,90.0,2.5+1,sisli,merkez,3.5
42500.0,70.0,1+1,sisli,halil rifat pasa,2.0
41000.0,76.0,2+1,kadikoy,19 mayis,3.0
40000.0,65.0,1+1,sisli,gulbahar,2.0
38000.0,120.0,3+1,sisli,mecidiyekoy,4.0
45000.0,85.0,2+1,sisli,fulya,3.0
38000.0,50.0,1+1,sisli,mesrutiyet,2.0
40000.0,60.0,1+1,sisli,halil rifat pasa,2.0
45000.0,103.0,2+1,sisli,esentepe,3.0
40000.0,100.0,2+1,sisli,bozkurt,3.0
42000.0,55.0,1+1,sisli,merkez,2.0
37500.0,65.0,2+1,sisli,gulbahar,3.0
40000.0,85.0,2+1,sisli,tesvikiye,3.0
45000.0,120.0,3+1,sisli,bozkurt,4.0
45000.0,80.0,2+1,sisli,inonu,3.0
40000.0,110.0,2+1,sisli,ferikoy,3.0
37500.0,75.0,2+1,sisli,gulbahar,3.0
41500.0,80.0,1+1,sisli,mesrutiyet,2.0
45000.0,95.0,2+1,sisli,gulbahar,3.0
40000.0,90.0,2+1,sisli,yayla,3.0
45000.0,100.0,3+1,sisli,eskisehir,4.0
38000.0,70.0,2+1,sisli,fulya,3.0
40000.0,110.0,2+1,sisli,duatepe,3.0
